,sent_raw
323,He had tied a bit of white worsted round his neck--Why? Where did he get it? Was it a badge--an ornament--a charm--a propitiatory act?
324,Was there any idea at all connected with it?
325,"It looked startling round his black neck, this bit of white thread from beyond the seas."
326,"""Near the same tree two more bundles of acute angles sat with their legs drawn up."
327,"One, with his chin propped on his knees, stared at nothing, in an intolerable and appalling manner: his brother phantom rested its forehead, as if overcome with a great weariness; and all about others were scattered in every pose of contorted collapse, as in some picture of a massacre or a pestilence."
328,"While stood horror-struck, one of these creatures rose to his hands and knees, and went off on all-fours towards the river to drink."
329,"He lapped out of his hand, then sat up in the sunlight, crossing his shins in front of him, and after a time let his woolly head fall on his breastbone."
330,"""didn't want any more loitering in the shade, and made haste towards the station."
331,"When near the buildings met a white man, in such an unexpected elegance of get-up that in the first moment took him for a sort of vision."
332,"saw a high starched collar, white cuffs, a light alpaca jacket, snowy trousers, a clear necktie, and varnished boots."
333,No hat.
334,"Hair parted, brushed, oiled, under a green-lined parasol held in a big white hand."
335,"He was amazing, and had a penholder behind his ear."
336,"""shook hands with this miracle, and learned he was the Company's chief accountant, and that all the bookkeeping was done at this station."
337,"He had come out for a moment, he said, 'to get a breath of fresh air.'"
338,"The expression sounded wonderfully odd, with its suggestion of sedentary desk-life."
339,"wouldn't have mentioned the fellow to you at all, only it was from his lips that first heard the name of the man who is so indissolubly connected with the memories of that time."
340,"Moreover, respected the fellow."
341,"Yes; respected his collars, his vast cuffs, his brushed hair."
342,His appearance was certainly that of a hairdresser's dummy; but in the great demoralization of the land he kept up his appearance.
343,That's backbone.
344,His starched collars and got-up shirt-fronts were achievements of character.
345,"He had been out nearly three years; and, later on, could not help asking him how he managed to sport such linen."
346,"He had just the faintest blush, and said modestly, 'I've been teaching one of the native women about the station. It was difficult. She had a distaste for the work.'"
347,This man had verily accomplished something.
348,"And he was devoted to his books, which were in apple-pie order."
349,"""Everything else in the station was in a muddle,--heads, things, buildings."
350,"Strings of dusty niggers with splay feet arrived and departed; a stream of manufactured goods, rubbishy cottons, beads, and brass-wire sent into the depths of darkness, and in return came a precious trickle of ivory."
351,"""had to wait in the station for ten days--an eternity."
352,"lived in a hut in the yard, but to be out of the chaos would sometimes get into the accountant's office."
353,"It was built of horizontal planks, and so badly put together that, as he bent over his high desk, he was barred from neck to heels with narrow strips of sunlight."
354,There was no need to open the big shutter to see.
355,"It was hot there too; big flies buzzed fiendishly, and did not sting, but stabbed."
356,"sat generally on the floor, while, of faultless appearance (and even slightly scented), perching on a high stool, he wrote, he wrote."
357,Sometimes he stood up for exercise.
358,"When a truckle-bed with a sick man (some invalided agent from up-country) was put in there, he exhibited a gentle annoyance."
359,"'The groans of this sick person,' he said, 'distract my attention. And without that it is extremely difficult to guard against clerical errors in this climate.'"
