,sent_clean
342,his appearance was certainly that of a hairdresser own dummy  but in the great demoralization of the land he kept up his appearance 
343,that is backbone 
344,his starched collars and got up shirt fronts were achievements of character 
345,he had been out nearly three years  and  later on  could not help asking him how he managed to sport such linen 
346,he had just the faintest blush  and said modestly   I have been teaching one of the native women about the station  it was difficult  she had a distaste for the work  
347,this man had verily accomplished something 
348,and he was devoted to his books  which were in apple pie order 
349, everything else in the station was in a muddle   heads  things  buildings 
350,strings of dusty niggers with splay feet arrived and departed  a stream of manufactured goods  rubbishy cottons  beads  and brass wire sent into the depths of darkness  and in return came a precious trickle of ivory 
351, had to wait in the station for ten days  an eternity 
352,lived in a hut in the yard  but to be out of the chaos would sometimes get into the accountant own office 
353,it was built of horizontal planks  and so badly put together that  as he bent over his high desk  he was barred from neck to heels with narrow strips of sunlight 
354,there was no need to open the big shutter to see 
355,it was hot there too  big flies buzzed fiendishly  and did not sting  but stabbed 
356,sat generally on the floor  while  of faultless appearance  and even slightly scented   perching on a high stool  he wrote  he wrote 
357,sometimes he stood up for exercise 
358,when a truckle bed with a sick man  some invalided agent from up country  was put in there  he exhibited a gentle annoyance 
359, the groans of this sick person   he said   distract my attention  and without that it is extremely difficult to guard against clerical errors in this climate  
360, one day he remarked  without lifting his head   in the interior you will no doubt meet mr  kurtz  
361,on my asking who mr  kurtz was  he said he was a first class agent  and seeing my disappointment at this information  he added slowly  laying down his pen   he is a very remarkable person  
362,further questions elicited from him that mr  kurtz was at present in charge of a trading post  a very important one  in the true ivory country  at  the very bottom of there  sends in as much ivory as all the others put together        
