,sent_raw
258,"But though they are gone, the night is full of them; robbed of colour, blank of windows, they exist more ponderously, give out what the frank daylight fails to transmit--the trouble and suspense of things conglomerated there in the darkness; huddled together in the darkness; reft of the relief which dawn brings when, washing the walls white and grey, spotting each window-pane, lifting the mist from the fields, showing the red-brown cows peacefully grazing, all is once more decked out to the eye; exists again."
259,"I am alone; I am alone! she cried, by the fountain in Regent's Park (staring at the Indian and his cross), as perhaps at midnight, when all boundaries are lost, the country reverts to its ancient shape, as the Romans saw it, lying cloudy, when they landed, and the hills had no names and rivers wound they knew not where--such was her darkness; when suddenly, as if a shelf were shot forth and she stood on it, she said how she was his wife, married years ago in Milan, his wife, and would never, never tell that he was mad! Turning, the shelf fell; down, down she dropped. For he was gone, she thought--gone, as he threatened, to kill himself--to throw himself under a cart!"
260,"But no; there he was; still sitting alone on the seat, in his shabby overcoat, his legs crossed, staring, talking aloud."
261,Men must not cut down trees.
262,There is a God.
263,(He noted such revelations on the backs of envelopes.)
264,Change the world.
265,No one kills from hatred.
266,Make it known (he wrote it down).
267,He waited.
268,He listened.
269,"A sparrow perched on the railing opposite chirped Septimus, Septimus, four or five times over and went on, drawing its notes out, to sing freshly and piercingly in Greek words how there is no crime and, joined by another sparrow, they sang in voices prolonged and piercing in Greek words, from trees in the meadow of life beyond a river where the dead walk, how there is no death."
270,There was his hand; there the dead.
271,White things were assembling behind the railings opposite.
272,But he dared not look.
273,Evans was behind the railings!
274,"""What are you saying?"" said Rezia suddenly, sitting down by him."
275,Interrupted again!
276,She was always interrupting.
277,"Away from people--they must get away from people, he said (jumping up), right away over there, where there were chairs beneath a tree and the long slope of the park dipped like a length of green stuff with a ceiling cloth of blue and pink smoke high above, and there was a rampart of far irregular houses hazed in smoke, the traffic hummed in a circle, and on the right, dun-coloured animals stretched long necks over the Zoo palings, barking, howling."
278,There they sat down under a tree.
279,"""Look,"" she implored him, pointing at a little troop of boys carrying cricket stumps, and one shuffled, spun round on his heel and shuffled, as if he were acting a clown at the music hall."
280,"""Look,"" she implored him, for Dr. Holmes had told her to make him notice real things, go to a music hall, play cricket--that was the very game, Dr. Holmes said, a nice out-of-door game, the very game for her husband."
281,"""Look,"" she repeated."
282,"Look the unseen bade him, the voice which now communicated with him who was the greatest of mankind, Septimus, lately taken from life to death, the Lord who had come to renew society, who lay like a coverlet, a snow blanket smitten only by the sun, for ever unwasted, suffering for ever, the scapegoat, the eternal sufferer, but he did not want it, he moaned, putting from him with a wave of his hand that eternal suffering, that eternal loneliness."
283,"""Look,"" she repeated, for he must not talk aloud to himself out of doors."
284,"""Oh look,"" she implored him."
285,But what was there to look at?
286,A few sheep.
287,That was all.
288,The way to Regent's Park Tube station--could they tell her the way to Regent's Park Tube station--Maisie Johnson wanted to know.
289,She was only up from Edinburgh two days ago.
290,"""Not this way--over there!"""
291,"Rezia exclaimed, waving her aside, lest she should see Septimus."
292,"Both seemed queer, Maisie Johnson thought."
293,Everything seemed very queer.
294,"In London for the first time, come to take up a post at her uncle's in Leadenhall Street, and now walking through Regent's Park in the morning, this couple on the chairs gave her quite a turn; the young woman seeming foreign, the man looking queer; so that should she be very old she would still remember and make it jangle again among her memories how she had walked through Regent's Park on a fine summer's morning fifty years ago."
295,"For she was only nineteen and had got her way at last, to come to London; and now how queer it was, this couple she had asked the way of, and the girl started and jerked her hand, and the man--he seemed awfully odd; quarrelling, perhaps; parting for ever, perhaps; something was up, she knew; and now all these people (for she returned to the Broad Walk), the stone basins, the prim flowers, the old men and women, invalids most of them in Bath chairs--all seemed, after Edinburgh, so queer."
