,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
142,142,The world wavered and quivered and threatened to burst into flames.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,"It is I who am blocking the way, he thought.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,"Was he not being looked at and pointed at; was he not weighted there, rooted to the pavement, for a purpose?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,But for what purpose?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,"""Let us go on, Septimus,"" said his wife, a little woman, with large eyes in a sallow pointed face; an Italian girl.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,But Lucrezia herself could not help looking at the motor car and the tree pattern on the blinds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,Was it the Queen in there--the Queen going shopping?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,"The chauffeur, who had been opening something, turning something, shutting something, got on to the box.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,"""Come on,"" said Lucrezia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,"But her husband, for they had been married four, five years now, jumped, started, and said, ""All right!"" angrily, as if she had interrupted him.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,People must notice; people must see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,"People, she thought, looking at the crowd staring at the motor car; the English people, with their children and their horses and their clothes, which she admired in a way; but they were ""people"" now, because Septimus had said, ""I will kill myself""; an awful thing to say.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154,Suppose they had heard him?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,She looked at the crowd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,156,"Help, help! she wanted to cry out to butchers' boys and women.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,Help!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,"Only last autumn she and Septimus had stood on the Embankment wrapped in the same cloak and, Septimus reading a paper instead of talking, she had snatched it from him and laughed in the old man's face who saw them!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159,But failure one conceals.,-0.03994831611493881,-0.021128591204627577,-0.11453495688912017,-0.062127218638080274,0.07320871234597948,0.013865789445381459,-0.024797555089754418,-0.0282008097903095,-0.07057365330493257,-0.10763049739438675,-0.022406389869733263,0.21690797727742286,-0.4193341769001787,-0.2589737005549389,-0.6742989020784665,1.0352930452599116,-0.43568792996819333,0.45261384394483634,-0.37937706095141394,-0.4027151015255671,-1.3403934672246547,-0.3849467111320513,0.12890007613225055,0.27794520385528343,-1.0326473428411462,-0.813188969136064,0.10185582444531405,-0.8741742288204774,1.0945941759608315,-1.8457999363195057,-0.7481630588905928
160,160,She must take him away into some park.,-0.04131676646333379,-0.022551300272219972,-0.11857552420249015,-0.06550970039976943,0.07204999650754633,0.013865789445381459,-0.028361224936547004,-0.03131543531843493,-0.07178436997907775,-0.1141582186102687,-0.022478902885996306,0.21570474133852668,-0.5114067745363318,-0.36398434808635893,-0.8341154238451957,0.981229527861984,-0.6173763372465279,0.45261384394483634,-0.37937706095141394,-0.4228412843929208,-1.370311568132517,-0.4127721984432878,0.12890007613225055,0.42573904749767,-1.0573145619349367,-0.8141998255382085,-0.025471843174593157,-0.8767662476485854,0.9998985667353475,-1.9668525925867035,-0.8421240159878326
161,161,"""Now we will cross,"" she said.",-0.04473789233432123,-0.026108072941200964,-0.12849871918252173,-0.06987873934195124,0.07095299921033556,0.01136971564783867,-0.034208036416955176,-0.03330391866272568,-0.07299508665322295,-0.1145278881017138,-0.022535097687491793,0.21483808645345373,-0.5949367313886132,-0.4592519421645933,-0.9974592616412301,0.9601191022575412,-0.7121410880435559,0.3920854470979552,-0.3926351693425576,-0.47315674156130494,-1.460065870856104,-0.46842317306576065,0.10079956580186236,0.4258721796806347,-1.1107990469257567,-0.8432586906127888,-0.13882997629024704,-0.8802764283809966,0.9998904339003745,-1.9668525925867035,-0.9328400408103448
162,162,"She had a right to his arm, though it was without feeling.",-0.046106342682716205,-0.02753078200879336,-0.131336353135754,-0.07288538979678603,0.06982016534080211,0.013743755853085847,-0.036328486563869056,-0.03549117644760142,-0.08147010337223926,-0.11411956036279733,-0.02281307249895965,0.21475934940214547,-0.5719452739108499,-0.4873958546376423,-0.9989215816163484,0.9428529107392817,-0.76387735981039,0.4367886307847834,-0.3926351693425576,-0.4932829244286586,-1.4899839717639665,-0.4962486603769971,0.12890007613225055,0.42584539408648653,-1.136530810518962,-0.8148976156866153,-0.1387876605160175,-0.880031079588547,0.9994755646423653,-1.8457999363195057,-0.8526334788225074
163,163,"He would give her, who was so simple, so impulsive, only twenty-four, without friends in England, who had left Italy for his sake, a piece of bone.",-0.046106342682716205,-0.02753078200879336,-0.1338517317829068,-0.07457663067763061,0.0685380124199242,0.013743755853085847,-0.037231363677958595,-0.037842478566342846,-0.08510225339467482,-0.12071217220836339,-0.02291990533575068,0.2123607177879983,-0.591794949480986,-0.5100348084460893,-1.0333759816144161,0.9181793915702596,-0.7683147662751728,0.4367886307847834,-0.3926351693425576,-0.5134091072960123,-1.5199020726718289,-0.5101614040326153,0.12890007613225055,0.2771985237424918,-1.1872582468039414,-0.7786482412254326,-0.14652511000042573,-0.959967615226966,0.999426031615543,-1.7852736081859066,-0.8501902148660555
164,164,"The motor car with its blinds drawn and an air of inscrutable reserve proceeded towards Piccadilly, still gazed at, still ruffling the faces on both sides of the street with the same dark breath of veneration whether for Queen, Prince, or Prime Minister nobody knew.",-0.04679056785691369,-0.028242136542589558,-0.1338517317829068,-0.0742383825014617,0.06710056768564804,0.011351323562182328,-0.037231363677958595,-0.037842478566342846,-0.0866156492373563,-0.12720365131724093,-0.022974632789900702,0.2131482105620018,-0.6047353547529184,-0.5247936006580194,-1.0333759816144161,0.8985682327595839,-0.735281078753645,0.38990353619266294,-0.3926351693425576,-0.5234721987296891,-1.5199020726718289,-0.5101614040326153,0.10079956580186236,0.12859359452633026,-1.270955908467637,-0.6926567574045778,-0.10047285629584522,-0.9649073277344701,0.8979697979363825,-1.7852736081859066,-0.797548058664636
165,165,The face itself had been seen only once by three people for a few seconds.,-0.04569580757819771,-0.02710396928851564,-0.1338517317829068,-0.0742383825014617,0.06688753917239658,0.01649935970173061,-0.037231363677958595,-0.037842478566342846,-0.0866156492373563,-0.12049920668434695,-0.022974632789900702,0.21357187160652907,-0.5669340114425391,-0.4816804091059893,-1.0333759816144161,0.8932619644107462,-0.735281078753645,0.5360320127691036,-0.3926351693425576,-0.5073712524358062,-1.5199020726718289,-0.5101614040326153,0.1570005864626387,0.1276917802545674,-1.231499705890186,-0.7176539952549452,-0.14323947256607297,-0.9896571555468892,0.9819534526242676,-1.7852736081859066,-0.7060864359746142
166,166,Even the sex was now in dispute.,-0.044053667160123745,-0.028242136542589558,-0.13174811158953895,-0.06869487072536003,0.06732554172300703,0.013914400899104647,-0.037231363677958595,-0.037842478566342846,-0.08604812579635075,-0.11366256465161778,-0.02292180355893835,0.20874141026593931,-0.5942147811125104,-0.519017528228272,-1.0286406772657724,0.9202901441664163,-0.6988586940778017,0.46190016915733145,-0.3926351693425576,-0.5234721987296891,-1.4899839717639665,-0.5101614040326153,0.12890007613225055,0.2751006137684189,-1.2834670117157996,-0.7224700481680391,-0.09268299500858526,-0.9893879073319582,0.982188513849279,-1.6642209519187088,-0.7423874019426383
167,167,"But there could be no doubt that greatness was seated within; greatness was passing, hidden, down Bond Street, removed only by a hand's-breadth from ordinary people who might now, for the first and last time, be within speaking distance of the majesty of England, of the enduring symbol of the state which will be known to curious antiquaries, sifting the ruins of time, when London is a grass-grown path and all those hurrying along the pavement this Wednesday morning are but bones with a few wedding rings mixed up in their dust and the gold stoppings of innumerable decayed teeth.",-0.05048538379758013,-0.032083451025089034,-0.13174811158953895,-0.06433522756584958,0.06542023062785152,0.010388290926501903,-0.04122565034830749,-0.04591168634027634,-0.09245483486370236,-0.12040325139151618,-0.023017839084510428,0.19768820299519288,-0.6859149042126318,-0.6064899205761904,-1.119185962052781,0.9186857521568105,-0.6812057666805353,0.3420828245901973,-0.3926351693425576,-0.577812892471544,-1.4899839717639665,-0.5936378659663246,0.10079956580186236,0.27509251362691883,-1.2807346268508322,-0.7208806504939951,-0.26296763210521723,-0.9919880056338591,0.8814745823116426,-1.7852736081859066,-0.7964343260799023
168,168,The face in the motor car will then be known.,-0.04802217317046917,-0.029522574703422715,-0.13003267399678686,-0.06801300535435285,0.06899791509806519,0.009901896387152853,-0.04122565034830749,-0.04580380132791423,-0.09196718509217165,-0.12040152557689693,-0.022706297096809106,0.19094710374346685,-0.6426239417017543,-0.5833099656966699,-1.0981457956759162,0.933963175069053,-0.6579745562446493,0.2877635495673648,-0.3926351693425576,-0.5013333975756002,-1.4301477699482419,-0.5936378659663246,0.10079956580186236,0.27507880740505014,-1.3015060636415667,-0.6827867461465382,-0.28867304868128396,-1.0887622776592505,0.8840518908468538,-1.7247472800523076,-0.8068633211941858
169,169,"It is probably the Queen, thought Mrs. Dalloway, coming out of Mulberry's with her flowers; the Queen.",-0.046380032752395196,-0.02781532382231184,-0.13003267399678686,-0.06904654144820231,0.06691541206198089,0.009901896387152853,-0.04122565034830749,-0.04580380132791423,-0.0944642882325961,-0.11928147188899842,-0.02286395855911829,0.18971835741769316,-0.6373743551864816,-0.5773227068010379,-1.0981457956759162,0.9148641878715482,-0.6771437018269879,0.2877635495673648,-0.3926351693425576,-0.4771819781347757,-1.4301477699482419,-0.5936378659663246,0.10079956580186236,0.27413516759474016,-1.3557555613535497,-0.6984167651320932,-0.2923367124919395,-0.9924746219378772,0.9839360319502615,-1.7247472800523076,-0.8048822495869292
170,170,"And for a second she wore a look of extreme dignity standing by the flower shop in the sunlight while the car passed at a foot's pace, with its blinds drawn.",-0.05185383414597511,-0.033506160092681425,-0.13201205915745448,-0.0692344571016295,0.06771974401855646,0.0014143539414996154,-0.04389318713812609,-0.05023299834228761,-0.09625677785405781,-0.11926559439450124,-0.02318649073170798,0.18333955411680147,-0.6780107992451394,-0.6236693877194702,-1.1022466895364924,0.9331758865446377,-0.5943725319206657,0.2021634698378049,-0.3926351693425576,-0.5576867096041903,-1.460065870856104,-0.6492888405887977,-0.011602475519690332,0.273902699757726,-1.331635809909018,-0.6989664093189271,-0.3483888297926732,-0.9964240688043571,0.9838786898137786,-1.8457999363195057,-0.8438654362887916
171,171,"The Queen going to some hospital; the Queen opening some bazaar, thought Clarissa.",-0.04774848310079018,-0.03492886916027382,-0.12662492256880686,-0.06632176447350828,0.06740716947107536,0.0034626652016301837,-0.04033794100503349,-0.04510254874756048,-0.09493003416530704,-0.11828464136491491,-0.022786047886418342,0.1917473533545531,-0.6926382775588846,-0.6823598616122603,-1.0542979868677385,0.9299549582341909,-0.6082643291063161,0.12943807052833795,-0.3926351693425576,-0.577812892471544,-1.4002296690403795,-0.5658123786550882,0.016498034810697844,0.2741542887300814,-1.3105049251056247,-0.6109360196019399,-0.33360772426261576,-0.8855792917988596,1.0833387660278953,-1.9668525925867035,-0.9128671810829599
172,172,The crush was terrific for the time of day.,-0.04405366716012374,-0.03393297281295914,-0.12307587911677059,-0.07534171583801268,0.08564002110057838,0.001399020634703755,-0.03977756460784127,-0.04084478545146114,-0.09430633163620196,-0.12333161363747339,-0.022753872542147557,0.19390355084168498,-0.6549589737137197,-0.6615413625943929,-0.9970318455369083,1.0447015750706137,-0.7096107639211597,0.11738860686347002,-0.4368109123920781,-0.5476236181705135,-1.3403934672246547,-0.55189963499947,0.016498034810697844,0.27404369645787713,-1.2847789565329846,-0.6756025070913618,-0.28876159438237603,-0.8855668684862134,1.075255775590935,-2.0879052488539016,-0.8744086055747292
173,173,"Lords, Ascot, Hurlingham, what was it?",-0.03652719024395137,-0.02610807294120097,-0.12144310446065716,-0.06632176447350828,0.10256682876098835,0.005348374440732793,-0.034486484065172955,-0.034447056430699584,-0.0887908445650961,-0.12414412716022014,-0.021909315456028776,0.20490826270172685,-0.6204440379565701,-0.6221763848874918,-0.9848053422825609,1.1321068393496296,-0.6840225393543256,0.1786390379529732,-0.406347668932554,-0.5295100535898952,-1.3403934672246547,-0.46842317306576065,0.016498034810697844,0.2754030442436256,-1.289489536617746,-0.6049479622573098,-0.17792045344731758,-0.8731040059682056,1.0743833786299664,-2.0273789207203023,-0.9841625410423617
174,174,"she wondered, for the street was blocked.",-0.03625350017427237,-0.02582353112768249,-0.12144310446065716,-0.06857675231463438,0.10452191287325871,0.005348374440732793,-0.034486484065172955,-0.03679835854944101,-0.0887908445650961,-0.13028837236770296,-0.021909315456028776,0.2067038110322104,-0.6159042434698377,-0.6169986580615879,-0.9848053422825609,1.1735387984479382,-0.7087037092125755,0.1786390379529732,-0.406347668932554,-0.5254848170164244,-1.3403934672246547,-0.46842317306576065,0.016498034810697844,0.2753134180895961,-1.267995347973917,-0.6090770181455272,-0.22615590344577688,-0.8734387507648173,1.062993906715501,-2.0273789207203023,-0.9459627274802335
175,175,"The British middle classes sitting sideways on the tops of omnibuses with parcels and umbrellas, yes, even furs on a day like this, were, she thought, more ridiculous, more unlike anything there has ever been than one could conceive; and the Queen herself held up; the Queen herself unable to pass.",-0.03721141541814886,-0.026819427474997163,-0.12176575262452348,-0.07187869879628331,0.10184412455248106,0.005348374440732793,-0.03224098792070442,-0.03578084031640928,-0.09090959874485018,-0.1371557339006549,-0.022058557088017468,0.2063876823307284,-0.640635538457419,-0.6452051968973808,-0.992575252198736,1.1272906814911339,-0.7732788914274095,0.1786390379529732,-0.34377739786672973,-0.539573145023572,-1.3403934672246547,-0.4405976857545242,0.016498034810697844,0.27214254612294303,-1.2107230135214067,-0.6542677172050096,-0.2249858598624628,-0.8485306270834765,1.047309690186804,-2.0273789207203023,-0.9863586292594738
176,176,"Clarissa was suspended on one side of Brook Street; Sir John Buckhurst, the old Judge on the other, with the car between them (Sir John had laid down the law for years and liked a well-dressed woman) when the chauffeur, leaning ever so slightly, said or showed something to the policeman, who saluted and raised his arm and jerked his head and moved the omnibus to the side and the car passed through.",-0.036527190243951374,-0.026108072941200964,-0.12176575262452348,-0.07075120487572026,0.09981139453351157,0.005348374440732793,-0.03224098792070442,-0.03578084031640928,-0.08969888207070499,-0.13715124678264484,-0.02177989736670678,0.20690290328319136,-0.6251687958600238,-0.6275650662064604,-0.992575252198736,1.0935500018464026,-0.813732573196897,0.1786390379529732,-0.34377739786672973,-0.5295100535898952,-1.3403934672246547,-0.4405976857545242,0.016498034810697844,0.27221494947336594,-1.2358465356456823,-0.7144083123915604,-0.23379896988890808,-0.9412373244196519,1.047117653888229,-2.0273789207203023,-1.026045982849326
