,sent_clean
277,away from people  they must get away from people  he said  jumping up   right away over there  where there were chairs beneath a tree and the long slope of the park dipped like a length of green stuff with a ceiling cloth of blue and pink smoke high above  and there was a rampart of far irregular houses hazed in smoke  the traffic hummed in a circle  and on the right  dun coloured animals stretched long necks over the zoo palings  barking  howling 
278,there they sat down under a tree 
279, look   she implored him  pointing at a little troop of boys carrying cricket stumps  and one shuffled  spun round on his heel and shuffled  as if he were acting a clown at the music hall 
280, look   she implored him  for dr  holmes had told her to make him notice real things  go to a music hall  play cricket  that was the very game  dr  holmes said  a nice out of door game  the very game for her husband 
281, look   she repeated 
282,look the unseen bade him  the voice which now communicated with him who was the greatest of mankind  septimus  lately taken from life to death  the lord who had come to renew society  who lay like a coverlet  a snow blanket smitten only by the sun  for ever unwasted  suffering for ever  the scapegoat  the eternal sufferer  but he did not want it  he moaned  putting from him with a wave of his hand that eternal suffering  that eternal loneliness 
283, look   she repeated  for he must not talk aloud to himself out of doors 
284, oh look   she implored him 
285,but what was there to look at 
286,a few sheep 
287,that was all 
288,the way to regent own park tube station  could they tell her the way to regent own park tube station  maisie johnson wanted to know 
289,she was only up from edinburgh two days ago 
290, not this way  over there  
291,rezia exclaimed  waving her aside  lest she should see septimus 
292,both seemed queer  maisie johnson thought 
293,everything seemed very queer 
294,in london for the first time  come to take up a post at her uncle own in leadenhall street  and now walking through regent own park in the morning  this couple on the chairs gave her quite a turn  the young woman seeming foreign  the man looking queer  so that should she be very old she would still remember and make it jangle again among her memories how she had walked through regent own park on a fine summer own morning fifty years ago 
295,for she was only nineteen and had got her way at last  to come to london  and now how queer it was  this couple she had asked the way of  and the girl started and jerked her hand  and the man  he seemed awfully odd  quarrelling  perhaps  parting for ever  perhaps  something was up  she knew  and now all these people  for she returned to the broad walk   the stone basins  the prim flowers  the old men and women  invalids most of them in bath chairs  all seemed  after edinburgh  so queer 
