,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_distillbertsst_roll100_stdscale,transformer_bertsst_roll100_stdscale
796,0.8798149221043929,0.8052607809907014,1.3346559899901136,-0.75950596611735,0.35487673875480424,0.203530239863263,1.6711923609659523,1.2476386006994977,-0.8238732313667385,0.6445392640314805,1.3199479659879894,0.8131558607496046,1.0066854541605232,1.0109685132298611,0.07428797474792449,0.0018617752514472471,0.7485737513266192,0.19210178974500175,0.7619085697546812,1.3174661687993827,1.241873497165081,0.14421686631551467,0.04794978493921814,0.917591694134792,-0.9800200032145711,0.3100811640857352
797,0.8857117466449556,0.8111675156058528,1.3346559899901136,-0.791445587238516,0.3817020840907694,0.1845166511096872,1.6711923609659523,1.2770824927592972,-0.8238732313667385,0.6445392640314805,1.3427730092840058,0.8184525479229342,1.0115702659866288,1.0109685132298611,0.0816077480266238,-0.08407306129467645,0.7333981148686542,0.22826243369623675,0.7678783433606441,1.3174661687993827,1.241873497165081,0.12553229798763219,0.0022170991752422375,0.8823382339968329,-0.9800563972435836,0.3085606964621578
798,0.8762768273800553,0.8017167402216105,1.2818698883355304,-0.7484499434215618,0.3679380779322538,0.1642266214224985,1.689353994320039,1.3136384648408306,-0.8404150991075328,0.6431774198473468,1.3404558164609643,0.7753235274384376,0.9717949984624586,0.9091711202638478,0.01073738798477093,-0.04595329486723399,0.710634660181707,0.18216647641337952,0.7583267055911037,1.2730280171196637,1.2616944096949847,0.10684772965974969,-0.04435211799312894,0.8820905947842501,-1.036062621568099,0.3036952000667099
799,0.8621244484827048,0.7875405771452471,1.2005940312063013,-0.8583959468963447,0.36087007476977284,0.13971739867396402,1.0956207213702163,1.2831990008081648,-0.8514430109347294,0.6410317156848762,1.3422155537672014,0.7120313838294051,0.9134245111212859,0.8248393987023555,0.010948652163172635,-0.08881022410687718,0.646249887492214,0.18216647641337952,0.7439992489367938,1.250808941279804,1.2319630409001294,0.0881631613318672,-0.02126096660503184,0.8468895486904271,-1.036670371467987,0.252303394389789
800,0.8609450835745925,0.7863592302222171,1.2005940312063013,-0.8289132197075761,0.3749440810669927,0.10114464776303518,1.088750260212061,1.3132807743116572,-0.8238732313667385,0.6432905242693912,1.3416266436948017,0.7131918298473574,0.9144947197718163,0.8248393987023555,0.04524903719285773,-0.06157667285582711,0.6130017338421132,0.18216647641337952,0.7428052942156014,1.250808941279804,1.2220525846351775,0.05079402467610224,-0.044582160753099585,0.8116361432512376,-1.0367575989751858,0.20486480453416997
801,0.8479720695853546,0.773364414068884,1.1451937502728426,-0.8447075378444163,0.35078473692389384,0.09651298317520811,1.0751029665345853,1.3375560382248992,-0.8238732313667385,0.6432905242693912,1.3047214115864714,0.7052467990873629,0.9071675020326575,0.8248393987023555,0.0452197036990857,-0.07152095974994248,0.5674748244682186,0.18216647641337952,0.7296717922824839,1.184151713760225,1.2319630409001294,0.05079402467610224,-0.05523749928527006,0.8116616181513115,-0.9806526583790253,0.20547299158360074
802,0.8267435012393288,0.7521001694543387,1.1228594340564442,-0.8459359848106152,0.3506400701924977,0.07712132910690526,1.0606519297604793,1.3147532669900879,-0.8356593121320545,0.6417598557420504,1.302877643570369,0.7017601728028481,0.903951999068169,0.8248393987023555,0.03751827205788324,-0.14177993930034796,0.5674748244682186,0.17519742273247138,0.7081806073010188,1.1619326379203654,1.2121421283702258,0.03210945634821975,-0.07786851526812318,0.7771003288675398,-0.9809870394928064,0.20364843043530775
803,0.8267435012393288,0.7521001694543387,1.1228594340564442,-0.8385653030134228,0.33148206162051,0.05683129941971654,1.0606519297604793,1.3147532669900879,-0.8585634366962316,0.6398742253332494,1.2967796628948485,0.6993578213114534,0.9017364566750447,0.8248393987023555,0.0024893826885354618,-0.129956358828539,0.5447113697812712,0.17519742273247138,0.7081806073010188,1.1619326379203654,1.2121421283702258,0.013424888020337271,-0.08965380710104343,0.7421130813301642,-0.9808965051255502,0.20212796281173032
804,0.8161292170663159,0.7414680471470659,1.1519722061362332,-0.8164532576218466,0.30569005008022976,0.05889421020595878,1.0734309229834864,1.3019896766074128,-0.8585634366962316,0.6398742253332494,1.2790665537807948,0.7311309910045042,0.9310389149835114,0.8130772936492351,-0.005763598062020082,-0.13325756375975195,0.5827513406176202,0.19900127271700396,0.6974350148102862,1.184151713760225,1.2121421283702258,0.013424888020337271,-0.08900024145900441,0.7719475206823008,-0.9249119399747946,0.2529115814392201
805,0.8066942978014152,0.7320172717628233,1.129637889919835,-0.835617030294546,0.31054671891994656,0.040258686767109676,1.0589798862093804,1.2715502125747469,-0.9112906401200139,0.6362838606522716,1.2709480427078497,0.7215215850389253,0.9221767454110155,0.7680000923749607,-0.0033022799516441367,-0.15956767384746018,0.5827513406176202,0.16415600431246155,0.6878833770407461,1.1619326379203654,1.1923212158403222,-0.005259680307545213,-0.07702871414244804,0.7718671029718929,-0.8685979987332653,0.30704022883858034
806,0.797259378536515,0.7225664963785811,1.1336966245307283,-0.835617030294546,0.28651137483232925,0.02086703269880683,1.0789968178534577,1.3247149482275704,-0.9774581110831915,0.631987247242191,1.2810138699789624,0.6999004216163728,0.9022368638728996,0.7454614917378235,-0.016991287274897057,-0.17460202246900788,0.5655437863083772,0.1293107359079195,0.6783317392712059,1.1619326379203654,1.2121421283702258,-0.023944248635427698,-0.0980448821035743,0.7367555272348579,-0.8685388972609187,0.3563033798424924
807,0.7913625539959519,0.7166597617634293,1.1367322386680285,-0.7292335230217394,0.32567472568876416,0.0028287433568398557,1.0731032680777899,1.2817801617091094,-0.9700142705998334,0.6331984590498532,1.2889070802785665,0.6746063270271312,0.8603520518405605,0.7312624317542775,-0.018085428014064025,-0.11884771794730657,0.5265631210853567,0.10374129935792885,0.6866894223195534,1.1619326379203654,1.202231672105274,-0.04262881696331018,-0.05225533246643224,0.736768552905335,-0.8686592659541843,0.3645139050098107
808,0.7854657294553894,0.7107530271482779,1.1367322386680285,-0.7556451327950112,0.3373720642559117,0.0028287433568398557,1.0731032680777899,1.2817801617091094,-0.9865561383406276,0.6321758523710861,1.2905054933083007,0.658394967553344,0.8454013028377593,0.7312624317542775,-0.016032885580557113,-0.11835597438391578,0.4962118481694266,0.10374129935792885,0.6807196487135908,1.1619326379203654,1.202231672105274,-0.04262881696331018,-0.04183898368144913,0.7369354430591935,-0.8687590507518207,0.37150805607826776
809,0.7760308101904891,0.7013022517640357,1.113409990672039,-0.7685438259400975,0.30984405193888137,-0.017093266987548563,1.0731032680777899,1.2817801617091094,-0.9865561383406276,0.6321758523710861,1.2880806438189278,0.6425049060333553,0.8307468673594423,0.7014466656616439,-0.0041618377646824726,-0.18938758158305175,0.47585159533632637,0.10374129935792885,0.6711680109440507,1.139713562080506,1.202231672105274,-0.061313385291192665,-0.041903911758432895,0.7369924360214907,-0.8127937984065349,0.3705957755041211
810,0.7760308101904891,0.7013022517640357,1.113409990672039,-0.7798455380291254,0.28454804062052985,-0.017093266987548563,1.0731032680777899,1.2578208577633037,-0.9853154982600679,0.6322937296834253,1.2506426732894171,0.6579711562031223,0.8450104474544124,0.7401407132428393,0.0013009443966876609,-0.14744499642857115,0.4906224752129757,0.06846277819317297,0.6711680109440507,1.139713562080506,1.202231672105274,-0.061313385291192665,-0.06554148714655587,0.7368223985845773,-0.8690279361176562,0.36785893378168144
811,0.8019768381689648,0.7272918840707019,1.113409990672039,-0.8461816742038546,0.23455535158532154,0.020224282463788986,1.0731032680777899,1.2578208577633037,-1.0349411014824512,0.6282081971310236,1.2695660139822682,0.6785883396376955,0.8640244194271782,0.7401407132428393,-0.02600970311714779,-0.16564719081077697,0.5174727815160708,0.06846277819317297,0.6974350148102855,1.139713562080506,1.202231672105274,-0.023944248635427698,-0.06609984545009334,0.7717858216520638,-0.9254714205212682,0.4092156531429904
812,0.7595197014769132,0.6847633948416112,1.0688170599373228,-0.9723087811174066,0.23155868357783724,-0.03646809897818019,1.043840919674791,1.2135268472339835,-1.033286914708372,0.628453799261726,1.296350381365817,0.6741360064142327,0.8357769453097188,0.7264023007589766,-0.02509007783962819,-0.21455460423170344,0.4947093268291234,0.04541479955174399,0.6544526448473557,1.0952754104007867,1.1625898470454668,-0.07999795361907515,-0.042771134392420765,0.7676193869131751,-0.9179071089628176,0.4107361207665682
813,0.761878431293138,0.6634991502270662,1.0479255199542181,-1.033116905944242,0.2310626833559094,-0.03646809897818019,1.030604365359383,1.1907658065609092,-1.0233617940638948,0.6296310940566616,1.3057292590889116,0.6762546812835645,0.8181916227357382,0.7065251233638877,0.001770727038160675,-0.23795374297284452,0.5068498359954957,-0.016046476825399357,0.6329614598658905,1.0730563345609272,1.1427689345155632,-0.07999795361907515,-0.07803372196812276,0.7675899053282228,-0.9740270342433726,0.361777063287371
814,0.7418292278552254,0.6434162525355512,1.0267224587535533,-0.9944208265089832,0.23360468449329244,-0.09326316207518111,1.0366418223758307,1.192303875836355,-0.9960677122915843,0.6355219165321001,1.3134344579730268,0.6808417469315672,0.8224219938698522,0.7065251233638877,0.004057615020158672,-0.2845144827194999,0.49370734930430044,-0.016046476825399357,0.6126642296056181,1.0508372587210675,1.152679390780515,-0.1360516586027228,-0.07803395585198766,0.7324708905585129,-0.9744718634702471,0.37029168197940554
815,0.7536228769363505,0.6552297217658541,1.0267224587535533,-0.9809079098807975,0.2682420333246303,-0.07297313238799218,1.0366418223758307,1.192303875836355,-0.9960677122915843,0.6355219165321001,1.2791529447480803,0.6490616238915895,0.7931131229132176,0.6767093572712541,-0.02225452889368889,-0.30108829420969235,0.44818043993040574,-0.016046476825399357,0.6246037768175431,1.0508372587210675,1.152679390780515,-0.11736709027484012,-0.05584814249079131,0.7666364079462424,-1.0310468913571094,0.361777063287371
816,0.7536228769363505,0.6552297217658541,1.0267224587535533,-0.9710803341512079,0.23744868621323714,-0.07297313238799218,1.0366418223758307,1.192303875836355,-0.9960677122915843,0.6355219165321001,1.2446685080174618,0.6490616238915895,0.7931131229132176,0.6767093572712541,-0.09274149905596375,-0.31246138474871804,0.44818043993040574,-0.016046476825399357,0.6246037768175431,1.0508372587210675,1.152679390780515,-0.11736709027484012,-0.08991251057350229,0.7314147709213371,-1.0306752198678688,0.31555484753061386
817,0.7536228769363505,0.6552297217658541,1.0267224587535533,-0.9710803341512079,0.2633233644571732,-0.07297313238799218,1.0366418223758307,1.2079051444171396,-0.9960677122915843,0.6355219165321001,1.2585589884594384,0.6250805408887412,0.7709968313479936,0.6562559104719475,-0.14003069982546648,-0.3719230638614873,0.41694923775626913,-0.016046476825399357,0.6246037768175431,1.0508372587210675,1.152679390780515,-0.11736709027484012,-0.12373789194144078,0.6964959136764388,-1.0869514723577394,0.26781216415027925
818,0.747726052395788,0.6493229871507028,1.0048037001819812,-1.0484724930217255,0.21306200863508726,-0.09225950784345639,1.0207955943022609,1.2155358757061745,-0.9861425916471077,0.636230957455209,1.2538215228222278,0.6250805408887412,0.7709968313479936,0.6562559104719475,-0.15571217115745659,-0.303302440164129,0.41694923775626913,-0.05535724128061108,0.6186340032115807,1.028618182881208,1.1328584782506117,-0.1360516586027228,-0.14633523107585228,0.6616141137960918,-1.087108111853482,0.21854901314636724
819,0.7913625539959519,0.6930328233028235,1.0230035800894057,-1.046015599089328,0.22897534908862585,-0.019454804333895282,1.0429970244000846,1.2645692857470436,-0.9680292464709378,0.6407131963405325,1.2831260065344972,0.6377925901047321,0.7981075369828806,0.6555105163196318,-0.12268265716972843,-0.28573419998452515,0.46247614713016383,-0.05535724128061108,0.6628103278957029,1.0508372587210675,1.1725003033104187,-0.061313385291192665,-0.15800259496898236,0.6615105564023149,-1.0871588237931666,0.21794082609693644
820,0.8007974732608522,0.7024835986870657,1.0230035800894057,-0.994420826508983,0.202687337326416,0.01982007926174207,1.0429970244000846,1.2645692857470436,-0.9680292464709378,0.6407131963405325,1.2827518028917635,0.6486334621015204,0.8081054126365267,0.6555105163196318,-0.14394599158039256,-0.27725368362664066,0.48188888651410655,-0.05535724128061108,0.6723619656652431,1.0508372587210675,1.1725003033104187,-0.023944248635427698,-0.16818848295355293,0.661486197567522,-1.1436410806667414,0.21946129372051387
821,0.789003824179727,0.6906701294567631,1.0055757291684941,-0.9697290424883893,0.1991946690970021,0.03775773225683567,1.0692900826241745,1.3045412023821832,-0.9184036432485545,0.6555852704870901,1.3187005675364416,0.6356344513196672,0.7961172170876932,0.6202322765611413,-0.1639357387453736,-0.3311573653166236,0.4755746244729849,-0.03447988376129512,0.6604224184533181,1.028618182881208,1.2220525846351775,-0.023944248635427698,-0.1334342873984045,0.6614985405552778,-1.200114136062944,0.22736772536311695
822,0.8267435012393278,0.7048462925331261,1.0301854984373144,-0.9844704060827737,0.1761306587773285,0.05767974260122409,1.0692900826241745,1.3045412023821832,-0.9494196452625444,0.6516056071279616,1.3316288380992538,0.6811144612081135,0.8118460077603663,0.646900308474886,-0.2332334540939395,-0.3681936184451538,0.49593487730608504,-0.03447988376129512,0.6747498751076279,1.0508372587210675,1.2220525846351775,-0.005259680307545213,-0.12125649141032441,0.696058207810149,-1.256450921478621,0.27663087636702866
823,0.8456133397691288,0.723747843301611,1.03390372772303,-0.9928940424224219,0.13669864113401592,0.018744143503259907,1.0807657965518827,1.3026215965422858,-0.9394945246180674,0.6530821333687878,1.3414208804829812,0.6768771114694498,0.8079381582994818,0.627023131079797,-0.2935932981793442,-0.3479060741323605,0.49861636387050945,-0.09594116013843812,0.6938531506467079,1.0508372587210675,1.2319630409001294,-0.04262881696331018,-0.13095981187673733,0.6960662380102963,-1.3127256496731206,0.27723906341645976
824,0.7949006487202891,0.6729499256113081,0.9908161488146269,-1.1246245054311281,0.11508129812830012,-0.019633703433687068,1.0712702157008438,1.2742626990876456,-0.9483168540798244,0.6514459626827604,1.359666459849231,0.6269779326974985,0.7619191863266719,0.5834744173245089,-0.38356108611409756,-0.4849614424283853,0.44874413339535824,-0.12960488762325884,0.6425130976354302,1.0063991070413483,1.1923212158403222,-0.09868252194695763,-0.12883020861593542,0.6960792205528974,-1.3125425282883636,0.2757185957928823
825,0.7854657294553888,0.6634991502270656,0.9668966779057152,-1.1863334913665091,0.06682460986984277,-0.019633703433687068,1.0426379277554967,1.2213304622787855,-0.9483168540798244,0.6514459626827604,1.3472574623014848,0.622912605698703,0.7581699829565546,0.5580474465659456,-0.3974091401086292,-0.5607674807391764,0.44874413339535824,-0.1689156520784702,0.63296145986589,0.9841800312014887,1.152679390780515,-0.09868252194695763,-0.08292876929327919,0.6961186857152137,-1.368878018981395,0.27541450226816644
826,0.7713133505580383,0.6729499256113081,0.9456936167050504,-1.2176588890045756,0.056697938672137196,0.018562844993346383,1.0377586638194214,1.2389765283846788,-0.9885687322490911,0.6487415316576042,1.337773613687359,0.6633226468168545,0.7954377014922671,0.5847154784796904,-0.4081948789689074,-0.5095719934414215,0.42838388056225807,-0.1689156520784702,0.6484828712413928,0.9619609553616291,1.1427689345155632,-0.061313385291192665,-0.08273397865112873,0.6960143961994429,-1.4251854764814846,0.22584725773953887
827,0.7783895400067136,0.6800380071494899,0.9264288029245291,-1.3134777523680736,0.07360327956953235,2.1765499713173533e-05,1.0377586638194214,1.2552633704797127,-0.9633423839443795,0.6512422212621529,1.3123723043906816,0.6633226468168545,0.7954377014922671,0.5847154784796904,-0.4012721744386199,-0.5294605672296522,0.42838388056225807,-0.1689156520784702,0.6556465995685475,0.9397418795217695,1.1427689345155632,-0.07999795361907515,-0.0823410849886819,0.7309554548334304,-1.4252246726481674,0.2687244447244253
