,sent_raw
279,"Though these questions rather discomposed Orlando at first, they were put with such archness and drollery that he could not help but laugh; and he saw from the blank faces of the company that nobody understood a word, he answered her as freely as she asked him, speaking, as she did, in perfect French."
280,Thus began an intimacy between the two which soon became the scandal of the Court.
281,Soon it was observed Orlando paid the Muscovite far more attention than mere civility demanded.
282,"He was seldom far from her side, and their conversation, though unintelligible to the rest, was carried on with such animation, provoked such blushes and laughter, that the dullest could guess the subject."
283,"Moreover, the change in Orlando himself was extraordinary."
284,Nobody had ever seen him so animated.
285,"In one night he had thrown off his boyish clumsiness; he was changed from a sulky stripling, who could not enter a ladies' room without sweeping half the ornaments from the table, to a nobleman, full of grace and manly courtesy."
286,"To see him hand the Muscovite (as she was called) to her sledge, or offer her his hand for the dance, or catch the spotted kerchief which she had let drop, or discharge any other of those manifold duties which the supreme lady exacts and the lover hastens to anticipate was a sight to kindle the dull eyes of age, and to make the quick pulse of youth beat faster."
287,Yet over it all hung a cloud.
288,The old men shrugged their shoulders.
289,The young tittered between their fingers.
290,All knew that a Orlando was betrothed to another.
291,The Lady Margaret O'Brien O'Dare O'Reilly Tyrconnel (for that was the proper name of Euphrosyne of the Sonnets) wore Orlando's splendid sapphire on the second finger of her left hand.
292,It was she who had the supreme right to his attentions.
293,Yet she might drop all the handkerchiefs in her wardrobe (of which she had many scores) upon the ice and Orlando never stooped to pick them up.
294,"She might wait twenty minutes for him to hand her to her sledge, and in the end have to be content with the services of her Blackamoor."
295,"When she skated, which she did rather clumsily, no one was at her elbow to encourage her, and, if she fell, which she did rather heavily, no one raised her to her feet and dusted the snow from her petticoats."
296,"Although she was naturally phlegmatic, slow to take offence, and more reluctant than most people to believe that a mere foreigner could oust her from Orlando's affections, still even the Lady Margaret herself was brought at last to suspect that something was brewing against her peace of mind."
297,"Indeed, as the days passed, Orlando took less and less care to hide his feelings."
298,"Making some excuse or other, he would leave the company as soon as they had dined, or steal away from the skaters, who were forming sets for a quadrille."
299,Next moment it would be seen that the Muscovite was missing too.
300,"But what most outraged the Court, and stung it in its tenderest part, which is its vanity, was that the couple was often seen to slip under the silken rope, which railed off the Royal enclosure from the public part of the river and to disappear among the crowd of common people."
301,"For suddenly the Princess would stamp her foot and cry, 'Take me away. I detest your English mob,' by which she meant the English Court itself."
302,She could stand it no longer.
303,"It was full of prying old women, she said, who stared in one's face, and of bumptious young men who trod on one's toes."
304,They smelt bad.
305,Their dogs ran between her legs.
306,It was like being in a cage.
307,In Russia they had rivers ten miles broad on which one could gallop six horses abreast all day long without meeting a soul.
308,"Besides, she wanted to see the Tower, the Beefeaters, the Heads on Temple Bar, and the jewellers' shops in the city."
309,"Thus, it came about that Orlando took her into the city, showed her the Beefeaters and the rebels' heads, and bought her whatever took her fancy in the Royal Exchange."
310,But this was not enough.
