,sent_clean
291,the lady margaret o brien o dare o reilly tyrconnel  for that was the proper name of euphrosyne of the sonnets  wore orlando own splendid sapphire on the second finger of her left hand 
292,it was she who had the supreme right to his attentions 
293,yet she might drop all the handkerchiefs in her wardrobe  of which she had many scores  upon the ice and orlando never stooped to pick them up 
294,she might wait twenty minutes for him to hand her to her sledge  and in the end have to be content with the services of her blackamoor 
295,when she skated  which she did rather clumsily  no one was at her elbow to encourage her  and  if she fell  which she did rather heavily  no one raised her to her feet and dusted the snow from her petticoats 
296,although she was naturally phlegmatic  slow to take offence  and more reluctant than most people to believe that a mere foreigner could oust her from orlando own affections  still even the lady margaret herself was brought at last to suspect that something was brewing against her peace of mind 
297,indeed  as the days passed  orlando took less and less care to hide his feelings 
298,making some excuse or other  he would leave the company as soon as they had dined  or steal away from the skaters  who were forming sets for a quadrille 
299,next moment it would be seen that the muscovite was missing too 
300,but what most outraged the court  and stung it in its tenderest part  which is its vanity  was that the couple was often seen to slip under the silken rope  which railed off the royal enclosure from the public part of the river and to disappear among the crowd of common people 
301,for suddenly the princess would stamp her foot and cry   take me away  i detest your english mob   by which she meant the english court itself 
302,she could stand it no longer 
303,it was full of prying old women  she said  who stared in one own face  and of bumptious young men who trod on one own toes 
304,they smelt bad 
305,their dogs ran between her legs 
306,it was like being in a cage 
307,in russia they had rivers ten miles broad on which one could gallop six horses abreast all day long without meeting a soul 
308,besides  she wanted to see the tower  the beefeaters  the heads on temple bar  and the jewellers  shops in the city 
309,thus  it came about that orlando took her into the city  showed her the beefeaters and the rebels  heads  and bought her whatever took her fancy in the royal exchange 
310,but this was not enough 
311,each increasingly desired the other own company in privacy all day long where there were none to marvel or to stare 
312,instead of taking the road to london  therefore  they turned the other way about and were soon beyond the crowd among the frozen reaches of the thames where  save for sea birds and some old country woman hacking at the ice in a vain attempt to draw a pailful of water or gathering what sticks or dead leaves she could find for firing  not a living soul ever came their way 
