,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
150,150,"It may have been Doris, Chloris, Delia, or Diana, for he made rhymes to them all in turn; equally, she may have been a court lady, or some serving maid.",0.09249484043859389,0.07506535897208708,0.022033048538505212,-0.12824648147956524,-0.032284269593976,0.02076094113277544,0.09284737661784358,0.08968703116300582,0.019463731812139083,-0.0020435640134581724,0.035706668157148985,-0.021396080585952687,0.3333397056823453,0.2589737762125746,-0.2127487127633568,-0.9462553051940833,-1.1813789079674153,0.1056968374009677,-0.5189585356836823,0.689851561816534,0.29573822275245126,0.9450099487122636,0.23910544084582175,0.7724570544695839,0.428317026404139,0.9226071179089909,0.5855337323598875,0.41044773102357723,0.24723865681514717,2.0281079595159786,0.05748081095142856
151,151,For Orlando's taste was broad; he was no lover of garden flowers only; the wild and the weeds even had always a fascination for him.,0.08321383409814287,0.06552279972457342,0.020123265955085172,-0.14005237836367035,-0.026838351569625107,0.012631887793939174,0.08464660252216297,0.07818113605555825,0.015925379924140327,-0.0015355095949905594,0.030747529392718534,-0.019766762855094776,0.2588352102187358,0.18164033517118847,-0.24861240738231402,-0.9016343601997782,-1.294422011475072,0.03586386479122183,-0.5604654485973787,0.6119314287310206,0.27241643913044133,0.8322227903737083,0.16419991638060355,0.772436178049771,0.40390940869146236,0.9435907154904118,0.5125310679051363,0.5221711734011196,0.2474864231029831,2.0281079595159786,0.03505305237257477
152,152,"Here, indeed, we lay bare rudely, as a biographer may, a curious trait in him, to be accounted for, perhaps, by the fact that a certain grandmother of his had worn a smock and carried milkpails.",0.08096389316712445,0.06320945202820648,0.017326100708590603,-0.1462049983410363,-0.024360660854201605,0.008439974117957732,0.08614278350647328,0.07248695601293897,0.016459694806556246,-0.008835877855695244,0.03052899325743914,-0.02366110386998801,0.24225245274539564,0.1644279281964373,-0.24845922237023654,-0.8047311240222913,-1.3354372077413377,0.00560927151315248,-0.5997668565348921,0.5930416994981687,0.24909465550843138,0.8572866033378317,0.12674715414799445,0.7062880489054861,0.2959711900406817,0.8311953561322681,0.5142330343226446,0.5094377040436098,0.18244328098141555,1.9391628067690874,0.001942273185589717
153,153,"Some grains of the Kentish or Sussex earth were mixed with the thin, fine fluid which came to him from Normandy.",0.08518253241278399,0.06754697895889451,0.023939449040335573,-0.14290576733868063,-0.025945767336739624,0.008439974117957732,0.08615269144944138,0.07347033236542104,0.011591492544544531,-0.009451611688419286,0.020601000270355774,-0.028177279444866164,0.26530812118541786,0.18835902342608116,-0.2048395039567177,-0.8264563039253783,-1.351901780035787,0.00560927151315248,-0.5997668565348921,0.6284599418097657,0.3190600063744612,0.8698185098198934,0.12674715414799445,0.6403503207054363,0.24673797824116045,0.7464127730689609,0.5109937139903493,0.5063360033778769,0.11766818592207673,1.850217654022196,-0.007058375662636521
154,154,He held that the mixture of brown earth and blue blood was a good one.,0.08335445540633152,0.06566738395559636,0.023939449040335573,-0.14558081950275278,-0.026755633634249945,0.010535930955948451,0.08615269144944138,0.07347033236542104,0.016578431447093117,-0.01090879908821933,0.03012760408752547,-0.025118386925812287,0.25307195279143496,0.17565824609472216,-0.2048395039567177,-0.8814010040877401,-1.373966961901299,0.020736568152187156,-0.5997668565348921,0.6131120368080737,0.3190600063744612,0.8698185098198934,0.14547353526429901,0.5742056093558544,0.19902525142315444,0.6885576706647474,0.4778610880593111,0.3956647073256498,0.10638382343796547,1.850217654022196,-0.03290587427901123
155,155,"Certain it is that he had always a liking for low company, especially for that of lettered people whose wits so often keep them under, as if there were the sympathy of blood between them.",0.07885457354429468,0.06393237318332115,0.016252423316856474,-0.14431972348254737,-0.024022094421038143,0.008032158648668224,0.07908597055849322,0.07430326388947557,0.005892133798774723,-0.018185115246083235,0.01843576746869118,-0.031664155221004506,0.16260054983786817,0.1392748259198745,-0.2965821639174428,-0.8531767879609583,-1.4575674418351479,-0.014890276239802243,-0.7725739152453793,0.5989447398834348,0.29573822275245126,0.8572866033378317,0.12674715414799445,0.5738658876786783,0.14844865130677584,0.6946485946253985,0.4088200217753995,0.28649659432901553,0.04109403036390971,1.850217654022196,-0.06493672817042466
156,156,"At this season of his life, when his head brimmed with rhymes and he never went to bed without striking off some conceit, the cheek of an innkeeper's daughter seemed fresher and the wit of a gamekeeper's niece seemed quicker than those of the ladies at Court.",0.08054202924255849,0.06566738395559636,0.016252423316856474,-0.14752978607943396,-0.02237735407811338,0.012077735354141451,0.08092805375767666,0.07555618722622365,0.008266866609512145,-0.02454856159305158,0.019226960374330585,-0.036383798832433624,0.183336414655817,0.14849905807255565,-0.28537336060889296,-0.8392271522299303,-1.4806068559579255,0.01843558513188084,-0.7263892861231811,0.6131120368080737,0.29573822275245126,0.8823504163019551,0.16419991638060355,0.5732534896354518,0.12201664335589098,0.6219167063640446,0.41136851957803466,0.28091073543936657,0.034244401113484556,1.8946902303956417,-0.022674089994909313
157,157,"Hence, he began going frequently to Wapping Old Stairs and the beer gardens at night, wrapped in a grey cloak to hide the star at his neck and the garter at his knee.",0.07885457354429468,0.06682405780377983,0.019742205882278752,-0.1467272704302123,-0.02741352977141985,0.007709924688153739,0.08438338962915702,0.08137808865964338,0.006842026923069693,-0.024560772660647674,0.01775296029060555,-0.04066783661340657,0.159990251539369,0.14064601788940256,-0.27343119659700826,-0.9040597003717483,-1.487687669032446,-0.023399284521098858,-0.7263892861231811,0.6225569014244995,0.3190600063744612,0.9074142292660785,0.12674715414799445,0.5203607148618021,0.17103911277970518,0.5754394832262683,0.4162906533332613,0.16966061314642744,0.03326033020670838,1.8057450776487503,-0.050860423102875585
158,158,"There, with a mug before him, among the sanded alleys and bowling greens and all the simple architecture of such places, he listened to sailors' stories of hardship and horror and cruelty on the Spanish main; how some had lost their toes, others their noses--for the spoken story was never so rounded or so finely coloured as the written.",0.07885457354429468,0.06682405780377983,0.019742205882278752,-0.14039631364190822,-0.024985854551804583,0.005451180051351195,0.08438338962915702,0.08137808865964338,0.008682444851391193,-0.031749761183581963,0.019746916291409407,-0.03907811236715374,0.159990251539369,0.14064601788940256,-0.27343119659700826,-0.8615295416187488,-1.4091061262412894,-0.047791317428872555,-0.7263892861231811,0.6225569014244995,0.3190600063744612,0.9074142292660785,0.10802077303168992,0.5859570213826836,0.08493813236689193,0.5212385897003899,0.4174872044036565,0.2705473126942357,-0.03166079578771677,1.716799924901859,-0.05043453351861695
159,159,"Especially he loved to hear them volley forth their songs of 'the Azores, while the parrakeets, which they had brought from those parts, pecked at the rings in their ears, tapped with their hard acquisitive beaks at the rubies on their fingers, and swore as vilely as their masters.",0.07674525392146489,0.06465529433843582,0.01671663120969413,-0.14007530738221952,-0.02327570932974597,0.005340073079889781,0.08155328429814493,0.07778308411367706,0.00013340673273647756,-0.031031158357169655,0.015313805460807283,-0.037900553755197665,0.1382840573870532,0.11811563666521341,-0.30080893464918607,-0.8389140143278649,-1.3999898491076603,-0.05421610645008209,-0.7263892861231811,0.604847780268701,0.29573822275245126,0.8823504163019551,0.10802077303168992,0.6424850112302517,0.06172000538840899,0.5529878800270318,0.3940304080439666,0.28182586568329604,-0.03155933146925608,1.716799924901859,-0.06967813516880732
160,160,The women were scarcely less bold in their speech and less free in their manner than the birds.,0.08166699970806769,0.06682405780377983,0.022002524263432747,-0.14007530738221952,-0.017345025730638307,0.009487224607652835,0.07953417313209565,0.07619792844748485,0.00013340673273647756,-0.029778968880043364,0.015313805460807283,-0.035190734159446145,0.17913727558619247,0.13175846000348704,-0.2580187024273661,-0.72148284705931,-1.394747425565113,-0.02605061291931135,-0.7263892861231811,0.6225569014244995,0.3423817899964712,0.8572866033378317,0.14547353526429901,0.7082661514561045,0.037319583754979485,0.6260465129853184,0.4673310727883813,0.2869112991403732,0.02792969995510777,1.716799924901859,-0.02617610024593893
161,161,"They perched on his knee, flung their arms round his neck and, guessing that something out of the common lay hid beneath his duffle cloak, were quite as eager to come at the truth of the matter as Orlando himself.",0.08349507671452017,0.06870365280707796,0.030455928052252244,-0.1334768453775082,-0.017127650691164037,0.011537219780890309,0.08146813581059803,0.07918958654611158,0.00013340673273647756,-0.02921503957651485,0.015313805460807283,-0.03922078790590478,0.19354889144099952,0.1467172868243892,-0.34938613521256445,-0.6873674181703158,-1.4268759606865409,-0.03908870293471194,-0.7263892861231811,0.6379048064261916,0.41234714086250107,0.8823504163019551,0.16419991638060355,0.6427786173882706,0.035480205098961846,0.5964703755230498,0.39933632444525247,0.1754159397340148,0.026864646342621937,1.716799924901859,-0.07360088962151279
162,162,Nor was opportunity lacking.,0.08785433726836837,0.07318576396878892,0.032997782136577836,-0.12357915237044123,-0.011279685027431539,0.013667493099079869,0.08708846995343103,0.07872101359090498,0.0021519296218632856,-0.029465921510761783,0.01778917785421947,-0.03803643733656969,0.19459621077146663,0.14780437300878912,-0.36920068728371885,-0.6092421800922543,-1.3380379905734772,-0.05592080476671193,-0.6610743572453975,0.6745036568148418,0.435668924484511,0.9450099487122636,0.1829262974969081,0.708942129573838,0.14155451300539232,0.6247587341602426,0.39271354588076945,0.18839891053035268,0.017459582971970228,1.716799924901859,-0.09435759093984095
163,163,"The river was astir early and late with barges, wherries, and craft of all description.",0.0805420292425585,0.06566738395559635,0.02235101411202926,-0.11412730139071962,-0.014659578340319036,0.017564151838835827,0.0833863084398387,0.06761238685852387,-0.00034153982941100664,-0.029484793160683007,0.013623337068881768,-0.033279938199637205,0.17687747998234077,0.12941285966073446,-0.4364788042210455,-0.6664787950849329,-1.2623164779464706,-0.03761247110858187,-0.6255527235633187,0.6131120368080735,0.3190600063744612,0.8948823227840168,0.22037905972951718,0.7089490640005687,0.16407372174928547,0.6246538827234618,0.3204286764657415,0.07798280613660903,-0.046030400080915114,1.6278547721549674,-0.13714964009483932
164,164,Every day sailed to sea some fine ship bound for the Indies; now and again another blackened and ragged with hairy men on board crept painfully to anchor.,0.07576090476414434,0.060751520100816594,0.02118565820431598,-0.11461772762079951,-0.016648656135154365,0.017832595889111298,0.08128716868091256,0.06727388599456191,-0.003903639045517139,-0.02811641352521816,0.007575837089118004,-0.03745282588725713,0.15343557629296703,0.1050808637780767,-0.43501354059036046,-0.6905054866419078,-1.269207489335844,-0.026060241090437808,-0.6255527235633187,0.5540816329554118,0.29573822275245126,0.8572866033378317,0.22037905972951718,0.7089321351435212,0.18930415763400768,0.6046862826809009,0.34801030682373063,0.07591204370638104,-0.1047560897535888,1.6278547721549674,-0.09935414381278156
165,165,No one missed a boy or girl if they dallied a little on the water after sunset; or raised an eyebrow if gossip had seen them sleeping soundly among the treasure sacks safe in each other's arms.,0.08040140793436985,0.06552279972457342,0.02723680754948523,-0.1168380209169794,-0.014830785229816467,0.01809012973703532,0.08153555988902114,0.06353862298875951,-0.006246708752111395,-0.02802020511385503,0.003931295493660013,-0.03155489358914174,0.24991546479888796,0.14844754576626065,-0.30661194912564693,-0.615642391395219,-1.2476113663189425,-0.013204148015842042,-0.5353071804245583,0.5871386591129023,0.3423817899964712,0.84475469685577,0.22037905972951718,0.7746118524598229,0.21121499983331898,0.5708642049308085,0.3445150892333826,0.07590362525347694,-0.16361150930626514,1.6278547721549674,-0.08877720642020204
166,166,"Such indeed was the adventure that befel Orlando, Sukey, and the Earl of Cumberland.",0.0846200471800294,0.06986032665526144,0.030314786854780354,-0.11477440924755229,-0.010310153877917989,0.019931411650319482,0.08949135682866871,0.06473042811395889,-0.007581082426716233,-0.027998003172771232,0.008755248145272303,-0.027453666246513804,0.25891522016295837,0.15778902303556425,-0.2982328587248065,-0.5735139948281797,-1.2781276199337843,-0.009645205517924114,-0.5214971358768404,0.6048477802687008,0.36570357361848116,0.9324780422302019,0.22037905972951718,0.7746076261758006,0.2018158874908557,0.5409294484594691,0.3110143799167988,0.07613985285244058,-0.1636144770342361,1.6278547721549674,-0.09867744742161402
167,167,The day was hot; their loves had been active; they had fallen asleep among the rubies.,0.09235421913040526,0.07781245936152281,0.03754875414530041,-0.11593359851865022,-0.012380025935212782,0.021965171135385996,0.08972796318815741,0.0680261101366996,-0.009362132034769299,-0.034273011787755776,0.008149882719230634,-0.024154354177398182,0.3114674795836274,0.21233669871890548,-0.24488527542105928,-0.6040351969391878,-1.282968206103771,0.0027061804665271206,-0.5214971358768404,0.6697812245066289,0.435668924484511,0.9450099487122636,0.23910544084582175,0.8405669523081368,0.22649943289750127,0.5693228378404567,0.3825208926264992,0.07666964769925565,-0.20845293130243703,1.6278547721549674,-0.09819789254684193
168,168,"Late that night the Earl, whose fortunes were much bound up in the Spanish ventures, came to check the booty alone with a lantern.",0.09010427819938682,0.07549911166515587,0.03549215346767162,-0.11539858808583578,-0.011362402962806698,0.022148565348568305,0.08934200567421341,0.06807234057876849,-0.00188172368094642,-0.034270051528944606,0.020027390856296918,-0.02516946796375379,0.3087617138412214,0.2095281946922678,-0.25709653625338236,-0.5653666842616638,-1.2395975974166522,0.0241386637550353,-0.5214971358768404,0.6721424406607353,0.435668924484511,0.9575418551943253,0.2578318219621263,0.8406676121935381,0.22028692838710565,0.4471927080945129,0.3733993176780145,0.07684861579327343,-0.2083311706104879,1.6278547721549674,-0.05585854263703492
169,169,He flashed the light on a barrel.,0.08672936680285918,0.07202909012060543,0.025964482270664453,-0.11945575053467856,-0.011822160789659352,0.01992280596749363,0.08977652375739806,0.0690134043232553,-0.006868662583495005,-0.03363729620805631,0.012846257806558611,-0.02252540487125276,0.2559581881333161,0.1547197121074267,-0.34432600437660793,-0.5449996108104921,-1.3268561193766115,0.0018718860100421868,-0.48241876859752364,0.6438078468114576,0.3423817899964712,0.9575418551943253,0.23910544084582175,0.8406836001192504,0.19442508080263196,0.3939438019938184,0.30722840420908454,-0.030643453689749505,-0.2079617879223385,1.6278547721549674,-0.08414093096211857
170,170,He started back with an oath.,0.08982303558300951,0.0723182585826513,0.025964482270664453,-0.11932199792647497,-0.010971897360919297,0.02189675902628212,0.08977652375739806,0.0728834408211907,0.003233846582183775,-0.026321016556241573,0.02163032580348919,-0.018366111682639626,0.2546953759997096,0.1533894111721283,-0.3621158721739692,-0.5204368554542766,-1.3201765129811456,0.011913927039109701,-0.48241876859752364,0.6461690629655642,0.3423817899964712,0.9575418551943253,0.2578318219621263,0.9068388040392679,0.2436146932127271,0.3420700578332271,0.3113411768112482,-0.030584825059181878,-0.14420684447830076,1.716799924901859,-0.08427932081922278
171,171,Twined about the cask two spirits lay sleeping.,0.0886980651175003,0.07116158473446783,0.026308081025207666,-0.12285306678305022,-0.011004599800486223,0.01532467880161018,0.09040654748034811,0.06889038433334319,0.0028776366605731615,-0.026332487559134872,0.02047961199346404,-0.01970640252473489,0.24821362569568708,0.14666154794908368,-0.3567607774815784,-0.5008890971862915,-1.4114658836429945,-0.04875863430825068,-0.3921732254587629,0.6367241983491382,0.3423817899964712,0.9575418551943253,0.20165267861321265,0.9067991010857648,0.24455570333060386,0.2938432240914009,0.34877902938349253,-0.031034686345029497,-0.14968827703840742,1.6278547721549674,-0.10530919393409213
