,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
166,166,"was it for my good that the rein was laid loose, as it were, upon me, for me to sin?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167,or was it not laid loose?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,168,"If not, why does it still echo in our ears on all sides, ""Let him alone, let him do as he will, for he is not yet baptised?"" but as to bodily health, no one says, ""Let him be worse wounded, for he is not yet healed.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,"How much better then, had I been at once healed; and then, by my friends' and my own, my soul's recovered health had been kept safe in Thy keeping who gavest it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,170,Better truly.,-0.1945035737060226,-0.19356066433573033,-0.1852605069221033,-0.19253868193179283,-0.14585385960860145,-0.22478070395277297,-0.16486687976891545,-0.21021605639964142,-0.09233738587481287,-0.10970350971136943,-0.0284918261473324,-0.2676124364868255,-1.274630910105345,-1.0860250096203237,-1.439765085552996,0.23007499915637505,-1.7026208143003645,-1.3645169434797968,0.7078466238437261,-1.143059868210945,-1.1020900270394918,-1.1466875946448818,-1.3573383721400565,-1.4505595601920172,-1.0014374748854926,0.025457645820254376,-0.5022649422196355,-1.467759407576509,-0.9278740174972198,-0.9700451885893617,-0.5816105018264321
171,171,But how many and great waves of temptation seemed to hang over me after my boyhood!,-0.19855087912249003,-0.19767247993903675,-0.18880936703208925,-0.19520680209855248,-0.15310015744389224,-0.23346735280781605,-0.1722621367967342,-0.2179414851052761,-0.09974732398146223,-0.1055096472847381,-0.03011440239351103,-0.26818812516116297,-1.272476915348958,-1.083935021425242,-1.412758397966857,0.12646187871530354,-1.7713402019604643,-1.3957865408452688,0.5932682420546913,-1.1667576190588524,-1.127568367425942,-1.1891860626558701,-1.401458963387788,-1.4504713302577128,-1.002173313827567,-0.0342748867053833,-0.4886513668896793,-1.4683829846651768,-0.9211985671053708,-1.0101254288706043,-0.6048741606784509
172,172,"These my mother foresaw; and preferred to expose to them the clay whence I might afterwards be moulded, than the very cast, when made.",-0.2007993821316386,-0.19995682194087366,-0.19232704924852528,-0.20116353549410887,-0.15484398907011723,-0.2421957311438126,-0.1687891659662814,-0.21908005494233482,-0.09224476164847975,-0.10637472705087113,-0.028382025718566618,-0.2671233781490698,-1.278801261747098,-1.0900714380875964,-1.4160843795360045,0.08510157375932913,-1.8351542682381479,-1.457994854509404,0.5499755019164309,-1.1904553699067604,-1.1657858780056176,-1.1952572723717256,-1.4566097024474527,-1.411797344887207,-0.9418680780992327,-0.047339957935147635,-0.47245777000465156,-1.46613992081028,-0.9204236760885927,-1.0101254288706043,-0.594601230610554
173,173,"In boyhood itself, however (so much less dreaded for me than youth), I loved not study, and hated to be forced to it.",-0.20898393308493937,-0.20827182682756,-0.2040728230196179,-0.20749256472688754,-0.15969670682028886,-0.2526745181425402,-0.18157474941880858,-0.22832628764461224,-0.09224476164847975,-0.11288382553959199,-0.028382025718566618,-0.2677956474488045,-1.3479362004937239,-1.1571520126431614,-1.4872824487670693,-0.032220778506058916,-1.9540267817716697,-1.5501471507905253,0.591229196261132,-1.2419133431765021,-1.2294817289717432,-1.268111788961991,-1.511760441507117,-1.41207068493697,-0.9327446960047139,-0.09909217082371755,-0.5120420752725556,-1.4621008437651573,-0.9304671895937022,-1.0101254288706043,-0.6113231119227526
174,174,"Yet I was forced; and this was well done towards me, but I did not well; for, unless forced, I had not learnt.",-0.20682537019615674,-0.204251384904327,-0.20071212836011076,-0.20798895917651725,-0.15468519404316775,-0.24424613553703628,-0.17627940115886018,-0.22498667642356598,-0.09018850382388455,-0.11282717372201308,-0.027822491134269305,-0.2652993244906868,-1.3266077819010988,-1.1216754892901857,-1.4633106278518226,0.028111490665854662,-1.9916711076421572,-1.4644681471222711,0.6538347228296817,-1.212121884967704,-1.204003388585293,-1.2195421112351474,-1.4455795546355197,-1.4118000588052724,-0.8705505146464049,-0.10155866191254768,-0.5458053474594537,-1.461766925381404,-0.928876846433637,-1.0101254288706043,-0.6084766920649144
175,175,"But no one doth well against his will, even though what he doth, be well.",-0.20718513067762048,-0.20644435322609048,-0.20268324079136713,-0.2099745369750361,-0.15506688484189035,-0.24277611060603657,-0.17718081248143736,-0.2251836025331389,-0.09018850382388455,-0.11267610220846935,-0.027822491134269305,-0.26480844688830546,-1.332129847637135,-1.1455635384418472,-1.4800101305450863,0.019517668238407126,-2.02623127460002,-1.4492651945372463,0.6145946323944708,-1.2283717712634121,-1.2167425587785181,-1.2256133209510027,-1.4345494068235867,-1.376092486874256,-0.8024290754200376,-0.10357162092942515,-0.5803908972206013,-1.4614961411719918,-0.9228162202483746,-1.0101254288706043,-0.5948786942765134
176,176,"Yet neither did they well who forced me, but what was well came to me from Thee, my God.",-0.2085342324831096,-0.2078149584271926,-0.2045987716219958,-0.2104709314246658,-0.15554909726317728,-0.24425750143551175,-0.17718081248143736,-0.2251836025331389,-0.09018850382388455,-0.11266112529117839,-0.027822491134269305,-0.26426478094469735,-1.3170716825956004,-1.130952831018779,-1.4642139823912859,0.07025978472309657,-1.987729848220883,-1.433282102956071,0.6558483267391719,-1.2385279501982296,-1.2294817289717432,-1.2256133209510027,-1.4455795546355197,-1.3759844304238547,-0.7445338415963401,-0.13104981039293345,-0.6150225702079007,-1.4618796333015747,-0.8829300820344281,-0.9900853087299831,-0.6060145066128584
177,177,"For they were regardless how I should employ what they forced me to learn, except to satiate the insatiate desires of a wealthy beggary, and a shameful glory.",-0.2064656097146929,-0.204251384904327,-0.20283993051377777,-0.20470034594772052,-0.15002332169235744,-0.24137302362645136,-0.17426248260602856,-0.22101039553853183,-0.08485190489266063,-0.10652905441599987,-0.026282184119533973,-0.2632524278310614,-1.2977028454241994,-1.1121595443031798,-1.4509630598050411,0.1637684794448146,-1.9061887520581575,-1.406466615133483,0.6904548336442561,-1.212121884967704,-1.2167425587785181,-1.201328482087581,-1.4235192590116539,-1.3380115894847613,-0.6795644383716302,-0.11400264663895485,-0.6025236896337186,-1.4588755338840902,-0.8420633148038207,-0.9500050684487404,-0.5697018331688958
178,178,"But Thou, by whom the very hairs of our head are numbered, didst use for my good the error of all who urged me to learn; and my own, who would not learn, Thou didst use for my punishment a fit penalty for one, so small a boy and so great a sinner.",-0.20223842405749357,-0.1999568219408736,-0.1989556259052059,-0.20358345843605372,-0.14665511891889696,-0.23542260619657637,-0.1709484557958479,-0.2168883080059968,-0.08170268119733465,-0.10100126959499633,-0.02566056374571543,-0.26539145990192925,-1.2492276911827591,-1.0651248429331126,-1.4185050608476208,0.22521593690213523,-1.888820150397115,-1.3407823527643268,0.6904548336442561,-1.1802991909719422,-1.1912642183920679,-1.177043643224159,-1.3793986677639223,-1.2986752436975686,-0.633253268979849,-0.06949660089944888,-0.5814702415739514,-1.4272139327835736,-0.8007580957669385,-0.929964948308119,-0.5451866876309079
179,179,"So by those who did not well, Thou didst well for me; and by my own sin Thou didst justly punish me.",-0.2007993821316385,-0.198494843059698,-0.19850857795482477,-0.19498962952683954,-0.14073162736314856,-0.23401650888787032,-0.16534174239502059,-0.20961133639944846,-0.0758056054541262,-0.10104847944297876,-0.025099881033932233,-0.26184028161597545,-1.273455005302074,-1.0886322355847204,-1.4480765800301136,0.2794604720184504,-1.8899702237848386,-1.3667200767399885,0.7196256006643914,-1.1694659334414703,-1.1912642183920679,-1.134545175213171,-1.3683685199519893,-1.2994945380998375,-0.6328171549775398,-0.12369746332171565,-0.5605159418984275,-1.4253833552194681,-0.8408724592182656,-0.9700451885893617,-0.5228408904405304
180,180,"For Thou hast commanded, and so it is, that every inordinate affection should be its own punishment.",-0.1926148311783377,-0.19017983817301162,-0.18949937643374032,-0.1919802381759595,-0.13403747003440689,-0.2283333280770992,-0.15295045057232218,-0.20076069862525112,-0.06518469416792874,-0.10051647329399067,-0.02447328426243606,-0.2584919747492124,-1.2416555817690726,-1.0577777408849103,-1.4173136595621734,0.33714148273533734,-1.8993544378583174,-1.3576242562274794,0.750897061185382,-1.1078517812369106,-1.127568367425942,-1.0374058197594833,-1.3242479287042577,-1.2609171475439391,-0.6283562339538478,-0.11757366340993529,-0.5129570363783955,-1.4165449263575165,-0.8397345860107723,-0.929964948308119,-0.4983629804080774
181,181,"But why did I so much hate the Greek, which I studied as a boy?",-0.19306453178016741,-0.190636706573379,-0.1943598425629256,-0.19731647850947875,-0.1374959965846643,-0.23394442925723324,-0.15821243136034135,-0.20717851472720253,-0.06518469416792874,-0.1009159662834695,-0.02447328426243606,-0.2587641400138708,-1.245159026697213,-1.0611770799595386,-1.4503899616765719,0.28691465079069733,-1.9306222424744033,-1.4021075937090774,0.6645139984162421,-1.111237174215183,-1.1657858780056176,-1.0859754974863272,-1.3683685199519893,-1.2618915509951074,-0.6166488782455597,-0.11494617757988632,-0.5161656394331302,-1.415216726923928,-0.8397848579837003,-0.929964948308119,-0.5114826566179583
182,182,I do not yet fully know.,-0.1913556694932145,-0.1889006066519829,-0.19052878090166817,-0.19775082365290472,-0.13693657190256706,-0.23246303842775806,-0.15332967352914892,-0.20322372725235777,-0.06110922820927159,-0.09964064921762718,-0.023683556068998916,-0.25662619798505837,-1.2381198364791302,-1.0543470612628352,-1.4345780173746177,0.2783982009952801,-1.9069426112058023,-1.386124502127902,0.7057676927609432,-1.0983726808977474,-1.1403075376191671,-1.049548239191194,-1.3573383721400565,-1.3008830131079652,-0.64708622068005,-0.0887069363287501,-0.546072816369146,-1.3887336344086898,-0.8376543907636343,-0.929964948308119,-0.5478127651633212
183,183,"For the Latin I loved; not what my first masters, but what the so-called grammarians taught me.",-0.19315447190053334,-0.19072808025345242,-0.19052878090166817,-0.1983092674087381,-0.1379199356015661,-0.23246303842775806,-0.15332967352914892,-0.20705594419882534,-0.06110922820927159,-0.10605890944712669,-0.023683556068998916,-0.2572072791472457,-1.2738481045859014,-1.089013653812531,-1.4345780173746177,0.2541217847796897,-1.9185938234022644,-1.386124502127902,0.7057676927609432,-1.1119142528108374,-1.1403075376191671,-1.049548239191194,-1.3573383721400565,-1.3015477856352993,-0.6423473932306895,-0.0854444161011738,-0.5838569154703412,-1.41789212262484,-0.8785261262482383,-0.9700451885893617,-0.5769958840241572
184,184,"For those first lessons, reading, writing and arithmetic, I thought as great a burden and penalty as any Greek.",-0.19405387310419275,-0.19164181705418717,-0.19052878090166817,-0.20004664798244207,-0.13436525793407322,-0.2353178532946408,-0.15543285860127454,-0.21213884525712326,-0.056292768439949493,-0.10586193042623451,-0.022882907733525616,-0.2545212217776261,-1.2817072757497525,-1.0966392874900817,-1.4345780173746177,0.322101548460074,-1.9391814264921001,-1.411150231116292,0.6734709443754087,-1.1186850387673826,-1.1403075376191671,-1.0677618683387609,-1.3793986677639223,-1.262499540276998,-0.6284110845712028,-0.08679310208708478,-0.6232873233837183,-1.4209982750670178,-0.8789907104046478,-1.0101254288706043,-0.6031249606369746
185,185,"And yet whence was this too, but from the sin and vanity of this life, because I was flesh, and a breath that passeth away and cometh not again?",-0.19918045996505146,-0.19685011681837533,-0.19404646311810422,-0.19930205630799755,-0.13595612187378722,-0.236760092199171,-0.16106447544387759,-0.22142632207084514,-0.05240255093395857,-0.11127901629334826,-0.022266283728170976,-0.25712038928758024,-1.288864917057485,-1.1035842374689193,-1.4610798625471069,0.31814841178328723,-1.9434360000419508,-1.424557975027586,0.6192529679497429,-1.146445261189217,-1.1530467078123923,-1.098117916918038,-1.3904288155758553,-1.3015291898358328,-0.6856157482335363,-0.13804193641490053,-0.6206065918104579,-1.5142561480492585,-0.9201966543796061,-1.0101254288706043,-0.6401540501068406
186,186,"For those first lessons were better certainly, because more certain; by them I obtained, and still retain, the power of reading what I find written, and myself writing what I will; whereas in the others, I was forced to learn the wanderings of one Aeneas, forgetful of my own, and to weep for dead Dido, because she killed herself for love; the while, with dry eyes, I endured my miserable self dying among these things, far from Thee, O God my life.",-0.20061950189090655,-0.19831209569955097,-0.1962145827360534,-0.2010394368817015,-0.1367500970085346,-0.236760092199171,-0.16298140582488144,-0.22439241267697876,-0.05240255093395857,-0.11180060371726437,-0.022266283728170976,-0.2584919054062568,-1.3090758775841642,-1.1231946236069363,-1.4809562464264738,0.3060794881587355,-1.9696049369714932,-1.424557975027586,0.6192529679497429,-1.1572785187196892,-1.1657858780056176,-1.1102603363497492,-1.3904288155758553,-1.3406122193798111,-0.6845615088731294,-0.12341913183724221,-0.6211151631894368,-1.533173003163863,-0.9594643762986336,-0.9900853087299831,-0.6659175766272364
187,187,"For what more miserable than a miserable being who commiserates not himself; weeping the death of Dido for love to Aeneas, but weeping not his own death for want of love to Thee, O God.",-0.2060159091128631,-0.20379451650395958,-0.20331230295602531,-0.20240452161818318,-0.13948603334441642,-0.24102828583920158,-0.16962144346174046,-0.22986626143953204,-0.06351745809393264,-0.1111422705267785,-0.023888859974349606,-0.25708354317890664,-1.359009207821387,-1.1716441708620733,-1.5349696215987518,0.2838388202228328,-1.95020969776858,-1.4605908466566881,0.5839872302492091,-1.197903234458959,-1.2167425587785181,-1.164901223792448,-1.4235192590116539,-1.3017545237165788,-0.6998224276586352,-0.1444493711645607,-0.606204942476786,-1.5339792694650134,-0.9597472215018911,-0.9900853087299831,-0.6704966366626435
188,188,"Thou light of my heart, Thou bread of my inmost soul, Thou Power who givest vigour to my mind, who quickenest my thoughts, I loved Thee not.",-0.2074549510387182,-0.20525649538513524,-0.20528341538728165,-0.2031491132926277,-0.13994930690927823,-0.24102828583920158,-0.17131074645740504,-0.23283235204566566,-0.06796342095792225,-0.11623507357602678,-0.024187268017426513,-0.25920423683057825,-1.3759898111241382,-1.1881201907515717,-1.5516691242920155,0.27514210999630445,-1.9621244602116705,-1.4605908466566881,0.5839872302492091,-1.2087364919894312,-1.2294817289717432,-1.177043643224159,-1.4235192590116539,-1.3027516061749647,-0.6702362017397392,-0.1708342063161436,-0.6107772400352354,-1.5438248172451199,-0.9993379354212379,-0.9900853087299831,-0.6812615908707961
189,189,"I committed fornication against Thee, and all around me thus fornicating there echoed ""Well done! well done!"" for the friendship of this world is fornication against Thee; and ""Well done! well done!"" echoes on till one is ashamed not to be thus a man.",-0.2070951905572544,-0.2048910006648413,-0.2077370078233976,-0.2016599299437386,-0.1402945768302601,-0.23944081400697548,-0.17053434091572656,-0.22824379942172338,-0.06796342095792225,-0.12269533429097272,-0.024187268017426513,-0.26144982982525666,-1.369801493561401,-1.1821157607894355,-1.5760126235100809,0.23366642087987677,-1.9343478225249744,-1.4359592482682546,0.5839872302492091,-1.2060281776068131,-1.2422208991649686,-1.1709724335083036,-1.412489111199721,-1.30312647330064,-0.669228852986228,-0.18064021607836306,-0.5943268633018518,-1.5502222657527602,-1.000087283520845,-0.9900853087299831,-0.7070679995680939
190,190,"And for all this I wept not, I who wept for Dido slain, and ""seeking by the sword a stroke and wound extreme,"" myself seeking the while a worse extreme, the extremest and lowest of Thy creatures, having forsaken Thee, earth passing into the earth.",-0.20682537019615657,-0.2046168796246209,-0.2077370078233976,-0.20147378202512745,-0.1402217350747787,-0.23795942317750032,-0.16972054794386116,-0.22547463492516265,-0.06351745809393262,-0.12766539173546673,-0.023900094128903912,-0.26295409480775,-1.3728131265697079,-1.1850379022740491,-1.5760126235100809,0.2078480165585872,-1.9371653817694827,-1.45194233984943,0.5427335359045079,-1.2039969418198497,-1.2422208991649686,-1.164901223792448,-1.401458963387788,-1.3032292299188344,-0.6857436927004692,-0.19388719976179536,-0.5583055838259602,-1.5696177921421806,-1.0393108707218812,-0.9900853087299831,-0.6812173517498393
191,191,"And if forbid to read all this, I was grieved that I might not read what grieved me.",-0.20934369356640298,-0.2071753426666782,-0.20939565045007238,-0.206096455337304,-0.14110894765654228,-0.24231133028000074,-0.17310947699089319,-0.22692689237039065,-0.06178847253571443,-0.13341945824162738,-0.023797907478185,-0.26207696011314996,-1.3432666361251693,-1.1563693941209718,-1.5876510421967773,0.22327361749422112,-1.9385873653134313,-1.420591433395965,0.5123382925526587,-1.2067052562024678,-1.2549600693581937,-1.1952572723717256,-1.412489111199721,-1.3417250514418853,-0.7043089768749409,-0.21793905880382036,-0.562714498384605,-1.5697199713281764,-1.0706476426378764,-1.0301655490112256,-0.7146974290105316
