,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing_medianiqr,bing_lnorm_medianiqr,afinn_medianiqr,afinn_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,syuzhet_roll100,bing_roll100,afinn_roll100,nrc_roll100,mean_roll100,nrc_roll100_stand
102,103,"and what before that life again, O God my joy, was I any where or any body?",0.75,1,4,2,75,17,and what before that life again o god my joy was i any where or any body,0.4,0.8113484843338826,0.5,1.173324297177508,2.0,2.8230452674897117,1.0,1.969723691945914,,,,,,
103,104,"For this have I none to tell me, neither father nor mother, nor experience of others, nor mine own memory.",0.0,0,0,0,106,20,for this have i none to tell me neither father nor mother nor experience of others nor mine own memory,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
104,105,"Dost Thou mock me for asking this, and bid me praise Thee and acknowledge Thee, for that I do know?",0.0,0,1,1,99,20,dost thou mock me for asking this and bid me praise thee and acknowledge thee for that i do know,-0.2,-0.1232015507812832,0.0,0.0,0.5,0.5999500249875063,0.5,0.8372063968015991,,,,,,
105,106,"I acknowledge Thee, Lord of heaven and earth, and praise Thee for my first rudiments of being, and my infancy, whereof I remember nothing; for Thou hast appointed that man should from others guess much as to himself; and believe much on the strength of weak females.",1.55,1,5,2,266,47,i acknowledge thee lord of heaven and earth and praise thee for my first rudiments of being and my infancy whereof i remember nothing for thou hast appointed that man should from others guess much as to himself and believe much on the strength of weak females,1.04,0.5756534148523808,0.5,0.4245532077215362,2.5,1.2768559880876411,1.0,0.7127206977238886,,,,,,
106,107,"Even then I had being and life, and (at my infancy's close) I could seek for signs whereby to make known to others my sensations.",0.5,1,0,0,129,25,even then i had being and life and at my infancy own close i could seek for signs whereby to make known to others my sensations,0.2,0.30054084818736854,0.5,0.7980106475405603,0.0,0.0,0.0,0.0,,,,,,
107,108,"Whence could such a being be, save from Thee, Lord?",0.5,0,2,1,51,10,whence could such a being be save from thee lord,0.2,0.9355194680205132,0.0,0.0,1.0,2.3986013986013988,0.5,1.6735764235764237,,,,,,
108,109,Shall any be his own artificer?,0.0,0,0,0,31,6,shall any be his own artificer,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
109,110,"or can there elsewhere be derived any vein, which may stream essence and life into us, save from thee, O Lord, in whom essence and life are one?",0.5,0,2,1,144,28,or can there elsewhere be derived any vein which may stream essence and life into us save from thee o lord in whom essence and life are one,0.2,0.25515608571303955,0.0,0.0,1.0,0.8571938593359514,0.5,0.5980899678686183,,,,,,
110,111,for Thou Thyself art supremely Essence and Life.,1.35,1,0,2,48,8,for thou thyself art supremely essence and life,0.8800000000000001,3.449089707040958,0.5,2.4916662041185287,0.0,0.0,1.0,4.182896379525594,,,,,,
111,112,"For Thou art most high, and art not changed, neither in Thee doth to-day come to a close; yet in Thee doth it come to a close; because all such things also are in Thee.",0.6,0,0,1,168,35,for thou art most high and art not changed neither in thee doth to day come to a close yet in thee doth it come to a close because all such things also are in thee,0.27999999999999997,0.24004771736630828,0.0,0.0,0.0,0.0,0.5,0.47850614110254214,,,,,,
112,113,"For they had no way to pass away, unless Thou upheldest them.",0.0,0,-1,0,61,12,for they had no way to pass away unless thou upheldest them,-0.2,-0.1232015507812832,0.0,0.0,-0.5,-0.9995836802664447,0.0,0.0,,,,,,
113,114,"And since Thy years fail not, Thy years are one to-day.",-0.75,-1,-2,0,55,11,and since thy years fail not thy years are one to day,-0.8,-1.5670431581662945,-0.5,-1.8127380831053055,-1.0,-2.180744777475023,0.0,0.0,,,,,,
114,115,"How many of ours and our fathers' years have flowed away through Thy ""to-day,"" and from it received the measure and the mould of such being as they had; and still others shall flow away, and so receive the mould of their degree of being.",0.6,0,0,3,237,45,how many of ours and our fathers years have flowed away through thy to day and from it received the measure and the mould of such being as they had and still others shall flow away and so receive the mould of their degree of being,0.27999999999999997,0.1593435920280298,0.0,0.0,0.0,0.0,1.5,1.1165852032881582,,,,,,
115,116,"But Thou art still the same, and all things of tomorrow, and all beyond, and all of yesterday, and all behind it, Thou hast done to-day.",0.6,0,0,1,136,26,but thou art still the same and all things of tomorrow and all beyond and all of yesterday and all behind it thou hast done to day,0.27999999999999997,0.36573950565267205,0.0,0.0,0.0,0.0,0.5,0.644079200307574,,,,,,
116,117,"What is it to me, though any comprehend not this?",0.8,0,0,1,49,10,what is it to me though any comprehend not this,0.44000000000000006,1.570752079301591,0.0,0.0,0.0,0.0,0.5,1.6735764235764237,,,,,,
117,118,"Let him also rejoice and say, What thing is this?",0.75,1,4,1,49,10,let him also rejoice and say what thing is this,0.4,1.4648799774214114,0.5,1.9938307987002413,2.0,4.7972027972027975,0.5,1.6735764235764237,,,,,,
118,119,Let him rejoice even thus!,0.75,1,4,1,26,5,let him rejoice even thus,0.4,3.04979168221452,0.5,3.983681895207468,2.0,9.584830339321359,0.5,3.343812375249501,,,,,,
119,120,"and be content rather by not discovering to discover Thee, than by discovering not to discover Thee.",0.6,0,0,1,100,17,and be content rather by not discovering to discover thee than by discovering not to discover thee,0.27999999999999997,0.6244384773108494,0.0,0.0,0.0,0.0,0.5,0.984861845972957,,,,,,
120,121,"Hear, O God.",0.0,0,1,1,12,3,hear o god,-0.2,-0.1232015507812832,0.0,0.0,0.5,3.9883720930232562,0.5,5.5656146179401995,,,,,,
121,122,"Alas, for man's sin!",-1.15,-1,-3,-1,20,4,alas for man own sin,-1.1199999999999999,-6.201738711847058,-0.5,-4.977118776805341,-1.5,-8.981296758104738,-0.5,-4.177680798004988,,,,,,
122,123,"So saith man, and Thou pitiest him; for Thou madest him, but sin in him Thou madest not.",-0.75,-1,-2,-1,88,18,so saith man and thou pitiest him for thou madest him but sin in him thou madest not,-0.8,-1.0058609676224253,-0.5,-1.108175807606297,-1.0,-1.3331482509716823,-0.5,-0.9301776790671848,,,,,,
123,124,Who remindeth me of the sins of my infancy?,0.0,0,-2,0,43,9,who remindeth me of the sins of my infancy,-0.2,-0.1232015507812832,0.0,0.0,-1.0,-2.6648168701442843,0.0,0.0,,,,,,
124,125,"for in Thy sight none is pure from sin, not even the infant whose life is but a day upon the earth.",0.85,0,-1,0,99,22,for in thy sight none is pure from sin not even the infant whose life is but a day upon the earth,0.48,0.6953470896980519,0.0,0.0,-0.5,-0.5454338936846888,0.0,0.0,,,,,,
125,126,Who remindeth me?,0.0,0,0,0,17,3,who remindeth me,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
126,127,"doth not each little infant, in whom I see what of myself I remember not?",0.6,0,0,1,73,15,doth not each little infant in whom i see what of myself i remember not,0.27999999999999997,0.7240574017734921,0.0,0.0,0.0,0.0,0.5,1.116089273817455,,,,,,
127,128,What then was my sin?,-0.75,-1,-2,-1,21,5,what then was my sin,-0.8,-3.296194783777086,-0.5,-3.983681895207468,-1.0,-4.792415169660679,-0.5,-3.343812375249501,,,,,,
128,129,was it that I hung upon the breast and cried?,-1.0,-1,-2,0,45,10,was it that i hung upon the breast and cried,-1.0,-2.240643588384876,-0.5,-1.9938307987002413,-1.0,-2.3986013986013988,0.0,0.0,,,,,,
129,130,"for should I now so do for food suitable to my age, justly should I be laughed at and reproved.",2.7,2,3,2,95,20,for should i now so do for food suitable to my age justly should i be laughed at and reproved,1.9600000000000002,2.7367737590794015,1.0,1.9948272158909959,1.5,1.7998500749625186,1.0,1.6744127936031983,,,,,,
130,131,"What I then did was worthy reproof; but since I could not understand reproof, custom and reason forbade me to be reproved.",1.35,1,2,2,122,22,what i then did was worthy reproof but since i could not understand reproof custom and reason forbade me to be reproved,0.8800000000000001,1.1768462899800138,0.5,0.9067808402993827,1.0,1.0908677873693775,1.0,1.5222626079054975,,,,,,
131,132,"For those habits, when grown, we root out and cast away.",0.0,0,0,0,56,11,for those habits when grown we root out and cast away,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
132,133,"Now no man, though he prunes, wittingly casts away what is good.",0.75,1,2,1,64,12,now no man though he prunes wittingly casts away what is good,0.4,1.2004201059471906,0.5,1.6618023559524908,1.0,1.9991673605328895,0.5,1.394879267277269,,,,,,
133,134,"Or was it then good, even for a while, to cry for what, if given, would hurt?",-0.75,-1,0,-1,77,17,or was it then good even for a while to cry for what if given would hurt,-0.8,-1.057751585896449,-0.5,-1.173324297177508,0.0,0.0,-0.5,-0.984861845972957,,,,,,
134,135,"bitterly to resent, that persons free, and its own elders, yea, the very authors of its birth, served it not?",-0.25,-1,-1,0,109,20,bitterly to resent that persons free and its own elders yea the very authors of its birth served it not,-0.4,-0.38801407947208727,-0.5,-0.9974136079454979,-0.5,-0.5999500249875063,0.0,0.0,,,,,,
135,136,"that many besides, wiser than it, obeyed not the nod of its good pleasure?",1.25,2,6,1,74,14,that many besides wiser than it obeyed not the nod of its good pleasure,0.8,1.7679114753082923,1.0,2.8491429400413155,3.0,5.1413276231263385,0.5,1.1957530335474662,,,,,,
136,137,"to do its best to strike and hurt, because commands were not obeyed, which had been obeyed to its hurt?",-1.0,-1,0,-2,103,20,to do its best to strike and hurt because commands were not obeyed which had been obeyed to its hurt,-1.0,-1.1824516655444997,-0.5,-0.9974136079454979,0.0,0.0,-1.0,-1.6744127936031983,,,,,,
137,138,"The weakness then of infant limbs, not its will, is its innocence.",0.4,-1,-2,1,66,12,the weakness then of infant limbs not its will is its innocence,0.12000000000000002,0.582729999473903,-0.5,-1.6618023559524908,-1.0,-1.9991673605328895,0.5,1.394879267277269,,,,,,
138,139,"Myself have seen and known even a baby envious; it could not speak, yet it turned pale and looked bitterly on its foster-brother.",-1.5,-2,-4,0,129,23,myself have seen and known even a baby envious it could not speak yet it turned pale and looked bitterly on its foster brother,-1.4,-1.5049222024378648,-1.0,-1.734745440677046,-2.0,-2.0869187309865276,0.0,0.0,,,,,,
139,140,Who knows not this?,0.0,0,0,0,19,4,who knows not this,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
140,141,Mothers and nurses tell you that they allay these things by I know not what remedies.,0.6,0,0,1,85,16,mothers and nurses tell you that they allay these things by i know not what remedies,0.27999999999999997,0.6711367926195397,0.0,0.0,0.0,0.0,0.5,1.0463772642098688,,,,,,
141,142,"Is that too innocence, when the fountain of milk is flowing in rich abundance, not to endure one to share it, though in extremest need, and whose very life as yet depends thereon?",2.75,2,3,3,179,33,is that too innocence when the fountain of milk is flowing in rich abundance not to endure one to share it though in extremest need and whose very life as yet depends thereon,2.0,1.642562935439041,1.0,1.209224252953009,1.5,1.0910330202968799,1.5,1.5224931838836717,,,,,,
142,143,"We bear gently with all this, not as being no or slight evils, but because they will disappear as years increase; for, though tolerated now, the very same tempers are utterly intolerable when found in riper years.",-1.8,-3,-1,1,213,37,we bear gently with all this not as being no or slight evils but because they will disappear as years increase for though tolerated now the very same tempers are utterly intolerable when found in riper years,-1.64,-1.154059984543551,-1.5,-1.617798943122622,-0.5,-0.32437179140772765,0.5,0.4526479329910835,,,,,,
143,144,"Thou, then, O Lord my God, who gavest life to this my infancy, furnishing thus with senses (as we see) the frame Thou gavest, compacting its limbs, ornamenting its proportions, and, for its general good and safety, implanting in it all vital functions, Thou commandest me to praise Thee in these things, to confess unto Thee, and sing unto Thy name, Thou most Highest.",3.2,1,8,6,368,64,thou then o lord my god who gavest life to this my infancy furnishing thus with senses as we see the frame thou gavest compacting its limbs ornamenting its proportions and for its general good and safety implanting in it all vital functions thou commandest me to praise thee in these things to confess unto thee and sing unto thy name thou most highest,2.3600000000000003,0.9364126243244547,0.5,0.3117988797842433,4.0,1.5003905639743789,3.0,1.5703015153882205,,,,,,
144,145,"For Thou art God, Almighty and Good, even hadst Thou done nought but only this, which none could do but Thou: whose Unity is the mould of all things; who out of Thy own fairness makest all things fair; and orderest all things by Thy law.",4.2,4,8,6,237,46,for thou art god almighty and good even hadst thou done nought but only this which none could do but thou whose unity is the mould of all things who out of thy own fairness makest all things fair and orderest all things by thy law,3.16,1.811627793816201,2.0,1.735122477286626,4.0,2.0873723103673116,3.0,2.1846337752662466,,,,,,
145,146,"This age then, Lord, whereof I have no remembrance, which I take on others' word, and guess from other infants that I have passed, true though the guess be, I am yet loth to count in this life of mine which I live in this world.",0.5,0,1,3,228,46,this age then lord whereof i have no remembrance which i take on others word and guess from other infants that i have passed true though the guess be i am yet loth to count in this life of mine which i live in this world,0.2,0.10713527595651252,0.0,0.0,0.5,0.26092153879591395,1.5,1.0923168876331233,,,,,,
146,147,"For no less than that which I spent in my mother's womb, is it hid from me in the shadows of forgetfulness.",-0.8,-1,-2,0,107,22,for no less than that which i spent in my mother own womb is it hid from me in the shadows of forgetfulness,-0.8400000000000001,-0.8936002712324222,-0.5,-0.9067808402993827,-1.0,-1.0908677873693775,0.0,0.0,,,,,,
147,148,"But if I was shapen in iniquity, and in sin did my mother conceive me, where, I beseech Thee, O my God, where, Lord, or when, was I Thy servant guiltless?",-0.85,-2,-1,-2,154,31,but if i was shapen in iniquity and in sin did my mother conceive me where i beseech thee o my god where lord or when was i thy servant guiltless,-0.8800000000000001,-0.7041836719341424,-1.0,-1.2872135630434967,-0.5,-0.3871331828442438,-1.0,-1.080457916801032,,,,,,
148,149,"But, lo!",0.0,0,0,0,8,2,but lo,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
149,150,"that period I pass by; and what have I now to do with that, of which I can recall no vestige?",0.0,0,-1,0,93,21,that period i pass by and what have i now to do with that of which i can recall no vestige,-0.2,-0.1232015507812832,0.0,0.0,-0.5,-0.571394574012375,0.0,0.0,,,,,,
150,151,"Passing hence from infancy, I came to boyhood, or rather it came to me, displacing infancy.",0.0,0,0,0,91,16,passing hence from infancy i came to boyhood or rather it came to me displacing infancy,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
151,152,"Nor did that depart,â""(for whither went it?)â""and yet it was no more.",0.0,0,-1,0,71,12,nor did that departâfor whither went itâand yet it was no more,-0.2,-0.1232015507812832,0.0,0.0,-0.5,-0.9995836802664447,0.0,0.0,,,,,,
152,153,"For I was no longer a speechless infant, but a speaking boy.",0.85,0,-1,0,60,12,for i was no longer a speechless infant but a speaking boy,0.48,1.376902993510987,0.0,0.0,-0.5,-0.9995836802664447,0.0,0.0,,,,,,
