,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale
160,0.4782271866697577,0.20734598510816105,0.2178125468408075,-0.6404677234702955,0.3302001814071149,-0.07355495783805747,0.15303194195358424,0.3496152773922898,0.22745261222668206,0.43815151441568023,0.3805670650855782,0.21642368764478148,0.026861434504682053,0.3207742639583741,0.24434550128281676,-0.00038850013578642107,-0.0507764005537256,-0.44726898646623264,0.3189754718681903,0.36708418852253655,0.203361818334371,0.061626768183097695
161,0.43887507725527125,0.16276404506134767,0.16747242183640018,-0.7131114292784141,0.29401407795728873,-0.13898268682589351,0.050736965132871376,0.2686470724073399,0.19550586422334115,0.43387656947091,0.39436563097458444,0.25773653898976545,0.08573451339176473,0.37250097316260355,0.2621086415612387,-0.03282666352564528,0.008228412614133295,-0.3157443185182135,0.4226195317725376,0.47049455368777093,0.2693474268557437,0.1685914091488403
162,0.5490609836158333,0.28759347719242484,0.2601527170344345,-0.6925202249446942,0.36543144180244574,-0.018896920235734412,0.11887873107431347,0.38556887774070037,0.22633447604656534,0.4636537946629927,0.41474617671448427,0.26879085358978355,0.09795786361568459,0.3617714079664666,0.2903493227309725,-0.049734877309929516,0.010894960791473654,-0.3179974213983993,0.4485305467486246,0.4852674629970903,0.3518294375074597,0.18196198926955803
163,0.6270497095463611,0.3759467765579271,0.3130783080105917,-0.660511592072992,0.4028172198592015,0.04080724899865309,0.18775701804461228,0.48898307482971964,0.2529399859392872,0.47095777224095053,0.4261487014826466,0.22709302646927296,0.05185033339670255,0.3205620947032203,0.3170305216871033,-0.11308832509584618,0.00944820104216057,-0.3781523349097042,0.37684340531478405,0.4261758257598133,0.27759562792091524,0.15522082902812223
164,0.6234722450541349,0.37189387291730774,0.3130783080105917,-0.6741322869120143,0.35423039827856545,0.014561659109013043,0.1691455840206686,0.4670404718527685,0.18904648993260492,0.4623091473094997,0.41633135538057736,0.18339850748090436,0.0035349535847621657,0.256393459992914,0.3065886052745274,-0.17944511526663298,-0.002208830700310896,-0.48617150579460083,0.377707105813987,0.4261758257598133,0.27759562792091524,0.12847966878668673
165,0.6234722450541349,0.37189387291730774,0.31645884588838913,-0.6848666916541961,0.3669616390051623,0.015374863625424924,0.1545733020519254,0.48759552787676547,0.13793169312725906,0.4371397984401026,0.4003167690507041,0.18755545301311324,0.019402549610228813,0.24243980828206943,0.28190965405044016,-0.1643423754881564,-0.014662422951072873,-0.4002014857519866,0.38979891280282747,0.4409487350691326,0.31883663324677325,0.10173850854525125
166,0.5991454865069981,0.36054574272357376,0.3025211459060805,-0.7336525613434877,0.3721887926496403,-0.04521816097630051,0.21798164172192797,0.5118679189933283,0.14202743005076418,0.4374435071338646,0.39997418026550374,0.18077626913513625,0.011906441369132782,0.2623024629279671,0.26927528419786745,-0.15191719695655884,-0.04091988747942005,-0.3469380547910616,0.4070729227868855,0.4557216443784518,0.40956684496366086,0.12847966878668673
167,0.548345490717388,0.3029945110267783,0.2669249371810144,-0.785367961430696,0.3716746463895277,-0.033289215472546804,0.18866819132650742,0.48727284253886893,0.14117551677067497,0.4401868703793962,0.4414651244200088,0.22306367895477835,0.05866590489001654,0.2773779079169436,0.2570442401062623,-0.16346627016825016,-0.009497988738989526,-0.2850515404690025,0.4675319577310882,0.4852674629970903,0.4425596492243471,0.19533256939027577
168,0.6134553444759021,0.376757357286051,0.3245219590107734,-0.7036437923965625,0.3947255370512413,0.014347000118354351,0.2590295938626641,0.5518357249451687,0.10337186496672088,0.4378852504041016,0.40790202694816646,0.24330365981911986,0.0639748377976807,0.29664638803305055,0.29702202717350057,-0.18808439291061943,0.054244245259374685,-0.48258100617547617,0.5089895816928273,0.5443591002343671,0.5085452577457198,0.27555605011458256
169,0.6477990036012721,0.4156652322359972,0.3762812166973098,-0.6656511342589164,0.4156708763620164,0.08027796732589486,0.31622724411307473,0.6069761954848956,0.1843036265751856,0.4656272897749054,0.40977666181945527,0.2992439970355728,0.11240868723438421,0.2949098519353652,0.3873297271938908,-0.1317597785317305,0.06845410342949901,-0.5388507752980567,0.5236724901792764,0.5295861909250478,0.46730425241986195,0.26218546999386483
170,0.6585313970779503,0.42782394315785527,0.35964203878182605,-0.6706778192590318,0.4839543963360122,0.092430917136657,0.379113692520281,0.6812583602686332,0.18607844590870432,0.4861253245641977,0.4245523647521591,0.2681818519267699,0.07806160266972927,0.24760344020241493,0.3394019115084593,-0.2224650669701303,0.01814903157531269,-0.7031510269825245,0.4778963637215227,0.47049455368777093,0.4343114481591755,0.22207372963171126
171,0.627765202444806,0.3929689718485285,0.3077372739644666,-0.6629594255169192,0.4659960019649374,0.06565546831010113,0.32163821569107703,0.6022456284313352,0.2060451634107926,0.4910800549140927,0.4355215551824381,0.21308523127289228,0.032684327766444775,0.17984117016949266,0.33821733947626964,-0.34151920990548623,0.020385781993037026,-0.8103450797182293,0.4683956582302909,0.4409487350691326,0.45080785028951864,0.235444309752429
172,0.6470835107028271,0.4148546515078734,0.32429524233029366,-0.6967841510338246,0.4933192032166324,0.12979254847540073,0.38069033612123554,0.6880863820185198,0.22521321221279716,0.4956344785735445,0.4344503361959619,0.23473533203293914,0.05662400865564025,0.1609912059100941,0.3376047273963992,-0.36503776463230925,-0.00668061452148563,-0.9228846179633902,0.49862517570239234,0.4261758257598133,0.4755524534850335,0.235444309752429
173,0.711477871562896,0.47159530247654474,0.3395881710457057,-0.7353997289487753,0.5389925293232974,0.12979254847540073,0.3912288791732424,0.7407873514037503,0.19308898227610455,0.4841006272702752,0.4448353920074779,0.23279384926091207,0.05447720672943548,0.13533006370220724,0.321873436288351,-0.41807732521564756,0.002585794800684483,-0.9549920020447343,0.5141717846880446,0.41140291645049415,0.5085452577457198,0.26218546999386483
174,0.6971680135939915,0.4553836879140672,0.3097311923669912,-0.7970712083587927,0.5037123026174789,0.11721117643466968,0.3912288791732424,0.7106485408442322,0.20906235627777503,0.4877822086265036,0.47269157723684,0.21487677040544143,0.03466532894556538,0.12597484025607966,0.2771014503882593,-0.47283892051159976,-0.031737432328699286,-1.0497359908250392,0.502943678198407,0.41140291645049415,0.5002970566805482,0.26218546999386483
175,0.7064694212737793,0.46592123737967767,0.32501635194558826,-0.8346037896929874,0.491409517107643,0.1302967222322369,0.40857131579183953,0.7158566821978792,0.10683276266708287,0.47247532084364846,0.4653962292674665,0.16330486030264976,-0.009086418892036293,0.06283250569989791,0.25239855318824483,-0.5169595845326552,-0.06147250634915106,-1.18290732364234,0.46321345523507396,0.3818570978318558,0.5002970566805482,0.235444309752429
176,0.6699792834530739,0.42458162024536,0.24536722174892306,-0.811954692950446,0.4699133068038895,0.11756334518655533,0.3903617388339007,0.6563664133033099,0.004603169056391531,0.4472441331458986,0.4527522329733249,0.20128632744758415,0.04827156758916322,0.08832946744931983,0.31812394255465265,-0.5407478327025258,0.002977352308532221,-1.1406444472557709,0.5245361906784796,0.3966300071411749,0.5580344641367493,0.30229721035601803
177,0.6935905491017658,0.46754239883592563,0.21882082024761695,-0.7915472598963003,0.4722636897072604,0.15494908973670923,0.4668071259057135,0.7180057665482688,0.008649757136814451,0.4252864434511722,0.48072507338130516,0.22822600056857462,0.07806021314437932,0.10761132042672139,0.3405039775221297,-0.5079886560210399,0.05620363614838144,-1.0684290693598595,0.5461287031585519,0.41140291645049415,0.5910272683974358,0.3424089507181713
178,0.6857201272188683,0.45862601082656307,0.22414791968020892,-0.7347943647337076,0.5102248219122368,0.16914317733072826,0.4743665063522184,0.7096482162967535,0.09752643986777207,0.4560826987288106,0.4925335414109583,0.2577395451624889,0.11069492682623047,0.1538977687764542,0.3892770620629843,-0.46518094823419937,0.06813034988231766,-0.9858476253279973,0.5910411291171023,0.4557216443784518,0.6487646758536368,0.3825206910803248
179,0.6821426627266425,0.4545731071859435,0.25801581289675524,-0.7518202332824854,0.537854062604476,0.15682763778215128,0.4743665063522184,0.7097708367251542,0.09468672893414173,0.45590183396160144,0.527118819125226,0.27856745406328776,0.13372546595399748,0.17296177067577523,0.306763049168827,-0.4655923792420789,0.10392699707777316,-0.9858476253279973,0.6152247430947835,0.47049455368777093,0.66526107798398,0.4092618513217603
180,0.7207792792426837,0.49834446650463304,0.28803645553490886,-0.7347423034112117,0.5459335038348162,0.20764214746333903,0.482850104944712,0.7558051270294461,0.11385477773614706,0.45646901302008214,0.5123178294220584,0.26881961681594496,0.1348444353322198,0.15264530525309933,0.28826836525092897,-0.4968784923181642,0.10885244852274978,-0.9502594985601637,0.6074514386019576,0.4409487350691326,0.6817574801143231,0.39589127120104256
181,0.6943060420002111,0.48456459412652725,0.24112793553711742,-0.7740909773906094,0.5190020330670158,0.19691165517271317,0.4684775487650332,0.7162826268439023,0.10546875638526959,0.4529844760451512,0.4733737641104179,0.2937083540227482,0.16236525073486488,0.1989137612220441,0.2202886818315453,-0.5519248695986252,0.14041171609840974,-0.7943386991551671,0.6186795450915951,0.47049455368777093,0.6405164747884653,0.4092618513217603
182,0.7472525164851563,0.5445475680076939,0.3224636940493117,-0.7875603311758648,0.5023045211909803,0.27026661099802074,0.4886657290332685,0.7124878472702412,0.1208336209011627,0.4566804335597159,0.4499469611524154,0.2411964781667518,0.12576806444343633,0.14811892651058325,0.19879982497546128,-0.5861228600185306,0.0870158656342278,-0.8606005376888183,0.5720397181346386,0.41140291645049415,0.5745308662670925,0.3424089507181713
183,0.6935905491017658,0.5161772425233582,0.26959993771272506,-0.8571015453817616,0.441390430945265,0.2232853915810005,0.47342428579163237,0.6112098271180958,0.14383527946356817,0.4452864565089356,0.40590687844190104,0.25748390654157266,0.1358836678952635,0.17235331414790286,0.21482182069037284,-0.6255845252525342,0.08306584428858875,-0.8476132555236705,0.568584916137827,0.41140291645049415,0.5745308662670925,0.3691501109596071
184,0.7064694212737797,0.5307676956295879,0.2851434379579732,-0.8502911979622505,0.43105853943252653,0.2233361714726261,0.49039148297661994,0.5966050887249075,0.11949490003245129,0.42457096899254965,0.4093134966482971,0.301204829807481,0.18422824433706808,0.25742921913654193,0.24616137270798633,-0.6087232155818318,0.08854994637623159,-0.8476132555236705,0.6454542605668849,0.5000403723064094,0.6405164747884653,0.4092618513217603
185,0.7536919525711634,0.5842660236857639,0.3269363988543,-0.7533808622289299,0.4979954858681319,0.24788513841056176,0.5269458404886304,0.615346653149927,0.1509092022357368,0.4312131518780729,0.3967791952276421,0.35436310019348255,0.2430082030895417,0.3201231910259695,0.24407323845809428,-0.6418998949920862,0.10303563801456672,-0.7964815790390611,0.7110954985063047,0.5739049188530054,0.66526107798398,0.4360030115631958
186,0.7379511088053686,0.5664332476670384,0.33932334611246434,-0.7383460365835096,0.5136524636463217,0.22379873389215593,0.5057871561253162,0.6180701174017719,0.12055979163256253,0.40509147353455116,0.3845489013178685,0.3160549259159128,0.20064879433588345,0.27834447988161465,0.20057149332659074,-0.5963174815917538,0.0868901984731218,-0.8383006099853321,0.6558186665573194,0.5295861909250478,0.6157718715929504,0.42263243144247803
187,0.6985989993908823,0.5056396930577477,0.2984473187581638,-0.6837331039211809,0.5336796846354679,0.2571784039420899,0.4669834395036417,0.6183089045518152,0.10983988285810796,0.40193459508743284,0.43370234596063534,0.2901811625934226,0.17203878257621308,0.2605371164404967,0.17395710161203917,-0.541725863949257,0.07311005409384483,-0.8592210066248478,0.651500164061305,0.5148132816157286,0.624020072658122,0.39589127120104256
188,0.6943060420002111,0.5007762086890044,0.3140134047868561,-0.5983335092955653,0.5033205721335838,0.23283173755171507,0.48262567424272557,0.5851884814701346,0.13667515118091472,0.41270778158675625,0.4268589782256027,0.3015632296878366,0.18462454636178047,0.2705334447359972,0.21023562581444297,-0.5463346208912964,0.1346348252460146,-0.7558468399039441,0.6566823670565223,0.5148132816157286,0.6487646758536368,0.4360030115631958
189,0.7536919525711634,0.5680544091232865,0.3715408747062755,-0.6526541375226182,0.5458355712138423,0.2951503047309688,0.5293175962562099,0.6889899009646295,0.16978359911165045,0.4267877446352901,0.44480031628311495,0.3079513572133384,0.18292396039709422,0.2680986357365829,0.2656288850993649,-0.5275575462244514,0.1388882914544856,-0.7643768956517226,0.6307713520804356,0.5000403723064094,0.6322682737232935,0.42263243144247803
190,0.773010260829184,0.5899400887826307,0.3864693640456326,-0.6250343952101564,0.5316108580173946,0.3203330771721219,0.5691784754535795,0.716824738211568,0.18469208151320968,0.4319886007753741,0.4422929670592634,0.35127782931091245,0.2033898451491064,0.31980710113038524,0.29018592681204375,-0.49760082679346396,0.1601815604946573,-0.5256780494788958,0.6592734685541312,0.5443591002343671,0.6817574801143231,0.4493735916839139
191,0.8037764554623278,0.6247950600919577,0.41736283835392984,-0.6054681589731482,0.5591176829334163,0.3457858985567956,0.5944671343033896,0.7655889464744631,0.16100367653114048,0.4200126616547611,0.4345390542714351,0.3220141895135123,0.19225412705473538,0.3160531099009402,0.3291715252029369,-0.4744337069661579,0.13858796138351204,-0.5256780494788958,0.6575460675557252,0.5443591002343671,0.7477430886356958,0.4360030115631958
192,0.773010260829184,0.5899400887826307,0.3840832107071146,-0.6238560970058283,0.543375014111875,0.3318439744471139,0.5944671343033896,0.718948007734926,0.21217171791649225,0.4334840670592559,0.44734981721527495,0.31345829891701865,0.20186242013357877,0.3244752332123815,0.22941339045624987,-0.5059091746297463,0.11639928727963578,-0.49170868415122215,0.6696378745445657,0.5591320095436862,0.7889840939615538,0.42263243144247803
193,0.766570824743177,0.5664332476670384,0.3711410299584616,-0.6584611369959559,0.6197502168938317,0.32013566498177937,0.5925467677824929,0.6851241306166315,0.20992351738736148,0.42115082327056813,0.419233232969354,0.29134538974203766,0.17741098708723832,0.3032277650878632,0.25694342168688017,-0.5074168931738107,0.12390615500849353,-0.49170868415122215,0.6549549660581165,0.5443591002343671,0.7889840939615538,0.4360030115631958
194,0.773725753727629,0.5745390549482771,0.37784733490780115,-0.7449525492237472,0.6377086112649053,0.3320646104855331,0.6041405544705389,0.7111841985051401,0.23475323986329155,0.44027420520638433,0.4767344702516394,0.2815626184963492,0.16659365074181262,0.3113348497300247,0.2612153239253816,-0.4825168953063857,0.09663885609050443,-0.544344233473614,0.6402720575716676,0.5591320095436862,0.7724876918312107,0.3825206910803248
195,0.8123623702436703,0.6183104142669668,0.42256883844298143,-0.686307890889068,0.6709444945078953,0.3328603409433672,0.6648900294830297,0.7794192400567002,0.30024407327014085,0.4489085668133503,0.4685305961760629,0.30170282181793373,0.17377755592880986,0.3364826741846663,0.2903418129999308,-0.4077158316062637,0.08630270518904698,-0.5013674874166285,0.6489090625636965,0.5739049188530054,0.7889840939615538,0.3691501109596071
196,0.8581539157441636,0.6377643517419396,0.4500530394300886,-0.5846823732845853,0.6983411452253213,0.29661756736099826,0.6806280875646403,0.8616846400999933,0.28888522953561985,0.4456958642604773,0.5078997625183798,0.3446186271565121,0.22123187017405127,0.35679324886171104,0.29647819170995104,-0.4317785587506272,0.08354141202121915,-0.5028701818389805,0.6903666865254353,0.5443591002343671,0.7972322950267254,0.42263243144247803
197,0.8524299725566019,0.6312797059169487,0.4342289310111376,-0.5913792149137712,0.6827331337576192,0.29504934067070593,0.7093046962133166,0.9078157360056541,0.29207990433595354,0.4492884960807266,0.48449515493073925,0.35340394760099364,0.23094627151939448,0.3401734130793916,0.32064533406301543,-0.4100428715711899,0.0804160537584884,-0.3269350114709645,0.6886392855270294,0.5443591002343671,0.8219768982222403,0.42263243144247803
198,0.8696018021192871,0.6507336433919215,0.4501543795517572,-0.5346263197511784,0.6822189874975066,0.3191821106984163,0.7265393290467512,0.8629043906772417,0.29207990433595354,0.44896637148655455,0.518843473280883,0.30518049639986905,0.17762300776530385,0.30617746408016233,0.27146608694529584,-0.3855481292389493,0.01938439956330997,-0.3269350114709645,0.6385446565732613,0.5148132816157286,0.8302250992874118,0.35577953083888936
199,0.8481370151659307,0.6264162215482054,0.43401273499864457,-0.5273619491703666,0.657062545484857,0.29334122335546625,0.7274338388629029,0.8820073626807049,0.31186913990468973,0.4402330434412506,0.5267288117507773,0.25469206695829066,0.153151315473149,0.3181476336957155,0.2947943159706792,-0.2828690784225675,-0.004241054939437432,-0.3269350114709645,0.633362453578044,0.5739049188530054,0.8384733003525834,0.35577953083888936
200,0.8352581429939171,0.6118257684419754,0.43401273499864457,-0.5350567337080915,0.6324324913099416,0.2554753886170278,0.7435244518488535,0.8886353195210955,0.2479756438980075,0.43278361578364244,0.4974450856178199,0.2557903185597893,0.1543657113398162,0.3063637556039442,0.3236770392054553,-0.22659129611829326,-0.03478916727540111,-0.3269350114709645,0.6299076515812324,0.5591320095436862,0.8467215014177549,0.3424089507181713
201,0.8610158873379447,0.6410066746544351,0.4635955459999593,-0.5138023961170661,0.6437804337652835,0.29144675374347556,0.7317629346448133,0.8753471373065246,0.21591057460576482,0.41272220138446825,0.5346347321553583,0.28541687163306917,0.18712538457560943,0.34885869185298074,0.2901781760893524,-0.2281294655170247,-0.00972533335296874,-0.2897160576136223,0.6454542605668845,0.5886778281623248,0.887962506743613,0.3424089507181713
202,0.8810496884944107,0.6637029350419034,0.4914182727002944,-0.39984258263058,0.6004207658291254,0.3034384766419952,0.7969055846172481,0.8141982657751675,0.15787398239969494,0.397185161623422,0.5240308040069773,0.33154493060202195,0.22780584636477708,0.3775747872215686,0.3250348128991639,-0.15341803938438126,-0.002360994722794406,-0.29103032615794105,0.6774111790373915,0.6182236467809631,0.8962107078087845,0.3424089507181713
203,0.8595849015410543,0.6393855131981869,0.4572459838710453,-0.402491051071501,0.5638184487401606,0.27711501547447676,0.7972827776620346,0.8234206127322453,0.0939804863930123,0.37967780443152704,0.5241155795369746,0.33154493060202195,0.22780584636477708,0.3775747872215686,0.3250348128991639,-0.15341803938438126,-0.002360994722794406,-0.29103032615794105,0.6774111790373915,0.6182236467809631,0.8962107078087845,0.3424089507181713
204,0.8560074370488284,0.6353326095575678,0.47139585550431073,-0.2659057500468612,0.6003105916305297,0.2638423861841475,0.7972827776620346,0.8574122862262457,0.08040311849159261,0.3791140707983365,0.5114288039237842,0.37729614066436384,0.2783954201190125,0.4239068778223435,0.32744984461719157,-0.10189333130248165,0.01893795159284688,-0.2969853587751158,0.7024584935142756,0.6329965560902825,0.8797143056784414,0.3825206910803248
