,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
35,35,"I found, indeed, some intervals of reflection; and the serious thoughts did, as it were, endeavour to return again sometimes; but I shook them off, and roused myself from them as it were from a distemper, and applying myself to drinking and company, soon mastered the return of those fits for so I called them; and I had in five or six days got as complete a victory over conscience as any young fellow that resolved not to be troubled with it could desire.",-131.95,-229,-208,-52,457,84,i found  indeed  some intervals of reflection  and the serious thoughts did  as it were  endeavour to return again sometimes  but i shook them off  and roused myself from them as it were from a distemper  and applying myself to drinking and company  soon mastered the return of those fits for so i called them  and i had in five or six days got as complete a victory over conscience as any young fellow that resolved not to be troubled with it could desire ,0.0,0.0,0.3185293836129631,0.4213813124493654,0.0,0.0,0.3185293836129631,0.42138131244936544,0.0,0.0,0.31852938361296323,0.42138131244936533,0.0,0.0,0.31852938361296323,0.42138131244936533,,,,,,,,,
36,36,"But I was to have another trial for it still; and Providence, as in such cases generally it does, resolved to leave me entirely without excuse; for if I would not take this for a deliverance, the next was to be such a one as the worst and most hardened wretch among us would confess both the danger and the mercy of.",-131.95,-229,-208,-52,316,62,but i was to have another trial for it still  and providence  as in such cases generally it does  resolved to leave me entirely without excuse  for if i would not take this for a deliverance  the next was to be such a one as the worst and most hardened wretch among us would confess both the danger and the mercy of ,0.0,0.0,0.2906158940444661,0.24038051100676877,0.0,0.0,0.290615894044466,0.2403805110067688,0.0,0.0,0.2906158940444661,0.24038051100676863,0.0,0.0,0.2906158940444661,0.24038051100676863,,,,,,,,,
37,37,"The sixth day of our being at sea we came into Yarmouth Roads; the wind having been contrary and the weather calm, we had made but little way since the storm.",-131.95,-229,-208,-52,158,31,the sixth day of our being at sea we came into yarmouth roads  the wind having been contrary and the weather calm  we had made but little way since the storm ,0.0,0.0,0.18403711569202266,-0.4507134581376912,0.0,0.0,0.18403711569202263,-0.4507134581376912,0.0,0.0,0.18403711569202266,-0.4507134581376915,0.0,0.0,0.18403711569202266,-0.4507134581376915,,,,,,,,,
38,38,"Here we were obliged to come to an anchor, and here we lay, the wind continuing contrary viz. at south-west for seven or eight days, during which time a great many ships from Newcastle came into the same Roads, as the common harbour where the ships might wait for a wind for the river.",-131.95,-229,-208,-52,285,54,here we were obliged to come to an anchor  and here we lay  the wind continuing contrary viz  at south west for seven or eight days  during which time a great many ships from newcastle came into the same roads  as the common harbour where the ships might wait for a wind for the river ,0.0,0.0,0.2748264453996596,0.13799621928166353,0.0,0.0,0.2748264453996596,0.13799621928166364,0.0,0.0,0.2748264453996597,0.1379962192816635,0.0,0.0,0.2748264453996597,0.1379962192816635,,,,,,,,,
39,39,"We had not, however, rid here so long but we should have tided it up the river, but that the wind blew too fresh, and after we had lain four or five days, blew very hard.",-131.95,-229,-208,-52,170,36,we had not  however  rid here so long but we should have tided it up the river  but that the wind blew too fresh  and after we had lain four or five days  blew very hard ,0.0,0.0,0.21364233190103474,-0.258742911153119,0.0,0.0,0.2136423319010347,-0.258742911153119,0.0,0.0,0.21364233190103477,-0.25874291115311915,0.0,0.0,0.21364233190103477,-0.25874291115311915,,,,,,,,,
40,40,"However, the Roads being reckoned as good as a harbour, the anchorage good, and our ground-tackle very strong, our men were unconcerned, and not in the least apprehensive of danger, but spent the time in rest and mirth, after the manner of the sea; but the eighth day, in the morning, the wind increased, and we had all hands at work to strike our topmasts, and make everything snug and close, that the ship might ride as easy as possible.",-131.95,-229,-208,-52,439,80,however  the roads being reckoned as good as a harbour  the anchorage good  and our ground tackle very strong  our men were unconcerned  and not in the least apprehensive of danger  but spent the time in rest and mirth  after the manner of the sea  but the eighth day  in the morning  the wind increased  and we had all hands at work to strike our topmasts  and make everything snug and close  that the ship might ride as easy as possible ,0.0,0.0,0.31459611917376584,0.39587665406427225,0.0,0.0,0.31459611917376584,0.3958766540642723,0.0,0.0,0.3145961191737659,0.39587665406427214,0.0,0.0,0.3145961191737659,0.39587665406427214,,,,,,,,,
41,41,"By noon the sea went very high indeed, and our ship rode forecastle in, shipped several seas, and we thought once or twice our anchor had come home; upon which our master ordered out the sheet-anchor, so that we rode with two anchors ahead, and the cables veered out to the bitter end.",-131.95,-229,-208,-52,285,53,by noon the sea went very high indeed  and our ship rode forecastle in  shipped several seas  and we thought once or twice our anchor had come home  upon which our master ordered out the sheet anchor  so that we rode with two anchors ahead  and the cables veered out to the bitter end ,0.0,0.0,0.2725176109280134,0.12302493134072835,0.0,0.0,0.27251761092801335,0.12302493134072837,0.0,0.0,0.2725176109280135,0.12302493134072826,0.0,0.0,0.2725176109280135,0.12302493134072826,,,,,,,,,
42,42,By this time it blew a terrible storm indeed; and now I began to see terror and amazement in the faces even of the seamen themselves.,-131.95,-229,-208,-52,133,26,by this time it blew a terrible storm indeed  and now i began to see terror and amazement in the faces even of the seamen themselves ,0.0,0.0,0.1430452778641598,-0.7165188308855603,0.0,0.0,0.14304527786415977,-0.7165188308855607,0.0,0.0,0.14304527786415983,-0.7165188308855607,0.0,0.0,0.14304527786415983,-0.7165188308855607,,,,,,,,,
43,43,"The master, though vigilant in the business of preserving the ship, yet as he went in and out of his cabin by me, I could hear him softly to himself say, several times, ""Lord be merciful to us! we shall be all lost! we shall be all undone!"" and the like.",-131.95,-229,-208,-52,254,51,the master  though vigilant in the business of preserving the ship  yet as he went in and out of his cabin by me  i could hear him softly to himself say  several times   lord be merciful to us  we shall be all lost  we shall be all undone   and the like ,0.0,0.0,0.26762831439982143,0.09132102746580682,0.0,0.0,0.2676283143998214,0.0913210274658068,0.0,0.0,0.2676283143998215,0.09132102746580673,0.0,0.0,0.2676283143998215,0.09132102746580673,,,,,,,,,
44,44,"During these first hurries I was stupid, lying still in my cabin, which was in the steerage, and cannot describe my temper: I could ill resume the first penitence which I had so apparently trampled upon and hardened myself against: I thought the bitterness of death had been past, and that this would be nothing like the first; but when the master himself came by me, as I said just now, and said we should be all lost, I was dreadfully frighted.",-131.95,-229,-208,-52,446,82,during these first hurries i was stupid  lying still in my cabin  which was in the steerage  and cannot describe my temper  i could ill resume the first penitence which i had so apparently trampled upon and hardened myself against  i thought the bitterness of death had been past  and that this would be nothing like the first  but when the master himself came by me  as i said just now  and said we should be all lost  i was dreadfully frighted ,0.0,0.0,0.31661071803286694,0.40894001567614924,0.0,0.0,0.3166107180328669,0.4089400156761493,0.0,0.0,0.31661071803286694,0.4089400156761491,0.0,0.0,0.31661071803286694,0.4089400156761491,,,,,,,,,
45,45,"I got up out of my cabin and looked out; but such a dismal sight I never saw: the sea ran mountains high, and broke upon us every three or four minutes; when I could look about, I could see nothing but distress round us; two ships that rode near us, we found, had cut their masts by the board, being deep laden; and our men cried out that a ship which rode about a mile ahead of us was foundered.",-131.95,-229,-208,-52,396,81,i got up out of my cabin and looked out  but such a dismal sight i never saw  the sea ran mountains high  and broke upon us every three or four minutes  when i could look about  i could see nothing but distress round us  two ships that rode near us  we found  had cut their masts by the board  being deep laden  and our men cried out that a ship which rode about a mile ahead of us was foundered ,0.0,0.0,0.31561585439874296,0.40248897290485197,0.0,0.0,0.3156158543987429,0.40248897290485197,0.0,0.0,0.31561585439874296,0.4024889729048519,0.0,0.0,0.31561585439874296,0.4024889729048519,,,,,,,,,
