,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
152,152,"""What' we plan?""",0.14933669339012998,0.21688942594240335,0.06893191901337653,0.026914838470491108,0.09837615343674305,0.20315136209852264,-0.01253098822220491,0.07265229114655297,0.03344432888791248,0.13606195759790154,0.14039883691998048,0.17114173630500576,0.8266514042557218,1.2410451407514411,0.6879635543647974,0.9778949865444723,0.033791596743883386,0.9143541917995441,-1.0139690386513096,2.2791763733399066,1.422525416431273,0.351754816171487,2.01550222052392,1.1955674056603083,0.9746791215579123,0.9786356804717136,-0.23550345194315742,1.4100384459826225,1.3535658285582237,0.042043254723875205,0.8334744794117337
153,153,She turned to me helplessly.,0.1473173896073501,0.21478815442103077,0.06873282608068942,0.023645838957360974,0.09232049452227672,0.20016517559915076,-0.011748537344770498,0.06469412300447963,0.028683520725098253,0.1297681502659822,0.13603248469282037,0.16887523738284765,0.8013875519391855,1.1900182516054636,0.711620530543462,0.9504188566249824,-0.0047347969090289965,0.8749257236501623,-1.0139690386513096,2.2562089341672995,1.422525416431273,0.37325679066519174,1.9848081200576948,1.139141696782157,0.9780848172864098,0.8702362784159022,-0.23278036955619938,1.299861825986522,1.2959183934711334,0.042043254723875205,0.7194325914811108
154,154,"""What do people plan?""",0.15539460473846958,0.23083422785696686,0.07375437279746161,0.017853401223568988,0.100717785338005,0.2088694723779477,-0.012490186694547562,0.06388587155255031,0.030352279805234403,0.13686132409912466,0.13853801744914426,0.17010014575395618,0.8471216531387589,1.278892009837822,0.7511885708995409,1.0148884868965258,-0.03785057993605522,0.9121461259937196,-0.9273119594724124,2.43159665148539,1.5898702290120044,0.351754816171487,2.0461963209901453,1.1957919795891974,0.9551682256895779,0.9139163778584399,-0.11821605765983063,1.2947555853044945,1.2956240126846517,0.042043254723875205,0.7568679565289006
155,155,Before I could answer her eyes fastened with an awed expression on her little finger.,0.15025455874593902,0.2254855367116548,0.06647872890333403,0.0321452376914993,0.09724675786172403,0.2090877152632224,-0.01101967581296845,0.06723945566545053,0.03477556798635658,0.14423046088102115,0.14442587903701787,0.16684363576878733,0.8302834026365389,1.2618162014595358,0.6967233848028817,0.9876638703341517,0.08693713306656761,0.9475165298760668,-0.9387070917915958,2.3940135692029427,1.5061978227216386,0.39475876515889646,2.0461963209901453,1.2526809480824637,0.9288027115678408,0.9337748839414642,0.04231310595750763,1.4048678391383598,1.3571793190650805,0.11245112644305076,0.8597581110626703
156,156,"""Look!"" she complained.",0.14401307432643762,0.2189906974637759,0.06647872890333403,0.024919028241422173,0.10098563710029557,0.20817353433015262,-0.016696068377932038,0.06468564484239644,0.04330238857647161,0.14391375172506854,0.14776579220247926,0.1776285697076816,0.7856825626703753,1.2165861226771582,0.6967233848028817,1.0440930473298917,0.038989415123830785,0.8778743074883812,-0.9387070917915958,2.32302330266943,1.5061978227216386,0.28724889269037285,2.01550222052392,1.2525504763101436,0.8990424826344273,0.9287861263752246,-0.017544913980265062,1.39848013685375,1.3561402269767866,0.11245112644305076,0.8601832854722352
157,157,"""I hurt it.""",0.15741390852124945,0.23293549937833943,0.071882841834691,0.029408781958703653,0.10688389858743652,0.21707091463058778,-0.009975940105042574,0.07863693155926509,0.05082257062469807,0.14476460661538806,0.15653980443154536,0.17827082829487373,0.8416946017973275,1.2733883924190657,0.7249316873189426,1.0548516055098454,0.04410462371805321,0.8904239119556023,-0.9387070917915958,2.4754435808149133,1.5898702290120044,0.45926468864001063,2.1075845219225955,1.3090617574583288,0.8988532737408135,0.9424808966872587,0.09010507784049086,1.398102615505622,1.4176599078800614,0.1828589981622263,0.9416166163515042
158,158,We all looked the knuckle was black and blue.,0.1583317738770585,0.23389062279714515,0.07502662409578394,0.0258530281023165,0.11282358045018942,0.22018303520990265,-0.012013279427888861,0.07584855825190984,0.05082257062469807,0.14437677680687064,0.15653980443154536,0.17495463188788543,0.8502480667464628,1.2820625316013141,0.7572388569836915,1.126015435140595,0.02688895072911872,0.9191702146100892,-0.9387070917915958,2.485883325893371,1.631706432157187,0.4162607396526012,2.1382786223888206,1.3657972593169283,0.8778447162268291,0.9456390876584162,0.10599647727273621,1.3959782820200255,1.4693679584763004,0.1828589981622263,1.0229248920273697
159,159,"""You did it, Tom,"" she said accusingly.",0.155027458596146,0.23121627722448915,0.07453801975712998,0.025921849144698188,0.11372930599690396,0.22033123382808367,-0.016051791688726894,0.07674347536068939,0.051662845934173696,0.15147328442060204,0.15775356739969743,0.1715436965967108,0.8480710583646611,1.319197006826979,0.7485847995674687,1.1710130665382925,0.1022414942826404,0.9268704296477279,-1.0167055540764034,2.456652039673689,1.631706432157187,0.3302528416777823,2.1382786223888206,1.4168568646340582,0.8743861909252668,0.9999312382558293,0.21343111196155407,1.4026599056687716,1.5311266340997538,0.1828589981622263,1.0557619527253868
160,160,"""I know you didn't mean to but you did do it. That's what I get for marrying a brute of a man, a great big hulking physical specimen of a """,0.14786810882083556,0.22376631455780452,0.06942161029307606,0.011584131981846744,0.11007602886793041,0.21448062232764642,-0.019164054531245762,0.07109701941329502,0.051804959610675605,0.15068873472199662,0.1535920903525507,0.17318502762610988,0.8270222552770692,1.3206406488455797,0.7771175136155086,1.2356679400429094,0.07695437337202851,0.860809954347482,-1.0167055540764034,2.3752220280617187,1.5480340258668217,0.2442449437029635,2.0768904214563704,1.36214382893042,0.8970071259521554,0.9478024220104789,0.2047173999643109,1.4024990906450387,1.4809251099497915,0.1828589981622263,1.0548057412028204
161,161,"""I hate that word hulking,"" objected Tom crossly, ""even in kidding.""",0.14695024346502653,0.22663168481422163,0.06942161029307606,0.009462149841744729,0.11345869287623923,0.21751540317847326,-0.014637252577336108,0.07409452071870191,0.052972321953369934,0.1506342829723767,0.15551336075965783,0.17269797332905515,0.8200383803910151,1.341887863799971,0.7771175136155086,1.2637676874626371,0.05515851869170487,0.8852020009967159,-1.075074258589395,2.4065412632970915,1.5480340258668217,0.351754816171487,2.1075845219225955,1.3621275842769074,0.8989323344567346,0.9214615722787145,0.3540399212312407,1.2936415474720662,1.4768060282317106,0.1828589981622263,1.1004735035726656
162,162,"""Hulking,"" insisted Daisy.",0.1309793862739494,0.21001253732700212,0.05599476209826764,-0.006366689906043265,0.10867049745549838,0.20255663663839069,-0.022401568173196405,0.06129343799111731,0.05492638500527129,0.14995715509274934,0.1506456941424334,0.16562458945681752,0.6853604094434126,1.205309825340782,0.6610719949162865,1.216612317477023,-0.0920217722747962,0.7504025133836432,-1.1201066917859057,2.2248896989319267,1.3388530101409073,0.15823704572814465,1.9541140195914697,1.3052629114409482,0.875557403994251,0.8383220418645059,0.18787510945790786,1.2934629006813456,1.415414673162227,0.11245112644305076,0.990757520334049
163,163,"Sometimes she and Miss Baker talked at once, unobtrusively and with a bantering inconsequence that was never quite chatter, that was as cool as their white dresses and their impersonal eyes in the absence of all desire.",0.11482495601171047,0.19625876009619975,0.04080062041988993,-0.01095475939815573,0.09953868531225162,0.1824002877174157,-0.02611978313377302,0.055018656031558776,0.054120202623239314,0.1425776465490205,0.14775517057407841,0.16275653565854756,0.6105758220760341,1.1294701599690027,0.5220398262039704,1.225249410223524,-0.19786900917525482,0.6808409204415377,-1.1609729590159357,2.0745573698021347,1.0878357912698104,0.05072717325962113,1.7392553163278934,1.2485506489805631,0.8225897698866231,0.8407720049679667,0.0934150025061858,1.2922238199690368,1.3536183716660959,0.042043254723875205,0.9607413934084978
164,164,"They were here and they accepted Tom and me, making only a polite pleasant effort to entertain or to be entertained.",0.11941428279075564,0.20103437719022835,0.04091544822043678,0.00057276520077683,0.10226138466914345,0.18537142080057084,-0.019988992063566,0.05973439818582241,0.05306280919688577,0.1487936656671971,0.14635617288329328,0.1655944021702208,0.6757704774485579,1.1955845963994889,0.567065648291791,1.2777606261714118,-0.08513309665113393,0.701857048729468,-1.0745283909841137,2.160163279445488,1.0878357912698104,0.2227429692092588,1.831337617726569,1.3054150348265114,0.9213183557415683,0.8068921035009597,0.21112649231873107,1.2923017097064948,1.415256341395574,0.11245112644305076,1.0680805359704995
165,165,They knew that presently dinner would be over and a little later the evening too would be over and casually put away.,0.10142412181689865,0.18995494553208198,0.021811701415869685,-0.00281093604965611,0.09307158400003994,0.182465838712757,-0.025185012697270276,0.0544628654061062,0.04962839534808943,0.1414023036813741,0.1406657909382963,0.17086891060291692,0.5207101887029665,1.0822247402485736,0.39841380074812544,1.1630832598670378,-0.14912156334575694,0.6836762905901235,-1.0745283909841137,2.0390622365353774,0.7949823692535306,0.11523309674073529,1.8006435172603437,1.2486659085841436,0.8700060824934925,0.7503374170814631,0.15700470153909596,1.1827688566514134,1.3537612552169918,0.042043254723875205,0.9652803762286952
166,166,It was sharply different from the West where an evening was hurried from phase to phase toward its close in a continually disappointed anticipation or else in sheer nervous dread of the moment itself.,0.09004259140486667,0.17811141513889106,0.016165392848116356,0.0006301160694282362,0.08880528531200961,0.17976854580848795,-0.024608183749191017,0.06222603582026653,0.041190395805788094,0.1407062843784092,0.12950757203203192,0.16441456727701276,0.4007956220547873,0.9606183915617207,0.2818486678698972,1.142550521630569,-0.14663559174976873,0.604574913526326,-1.0745283909841137,1.9346647857508001,0.7113099629631648,0.13673507123444,1.7699494167941185,1.2007843576258193,0.8492304927486461,0.6957350409222816,0.1603555777688669,1.1828071235312168,1.3429692799211816,-0.02836461699530035,0.9345089291565942
167,167,"""You make me feel uncivilized, Daisy,"" I confessed on my second glass of corky but rather impressive claret.",0.0871054222662778,0.17505502019871275,0.016165392848116356,-0.0044167603718954715,0.08638081265952377,0.18301152530128284,-0.02815832299889431,0.05425938951611,0.03712069998643855,0.13974652598884987,0.12184354345427674,0.16138198610581608,0.3698029457751073,0.9291884635408555,0.2752803731707881,1.1038438578425172,-0.2129109980929479,0.640263058494498,-1.0744722256720094,1.901257601499735,0.7113099629631648,0.05072717325962113,1.8006435172603437,1.2013209644157734,0.8905922819762823,0.8044979649104392,0.2602251882963649,1.1817226242939747,1.3471562755282263,0.042043254723875205,0.9069928835845807
168,168,"""Can't you talk about crops or something?""",0.08325038777187985,0.17104350183972872,0.013141430956483182,-0.008718075520750901,0.0794939848744444,0.1859977118006547,-0.029127055468283463,0.05449300998240192,0.03446010587238277,0.13249184900717487,0.11698100565004171,0.15857349313046076,0.3082184597596713,0.8667351295596212,0.2214412444944925,1.0961292461325445,-0.2882184119720177,0.6271202357780374,-1.0744722256720094,1.8574106721702126,0.669473759817982,0.029225198765916408,1.831337617726569,1.1445018160070943,0.8288588404365173,0.7252232045820226,0.2120877775929863,1.0718483577378732,1.2862958143687433,-0.02836461699530035,0.8661911366738398
169,169,I meant nothing in particular by this remark but it was taken up in an unexpected way.,0.07755962256586386,0.16512173664313323,0.010421435147659919,-0.009211292991152989,0.0751558908686867,0.18623854944364934,-0.029974044091019263,0.05121855538227799,0.031828371122347265,0.12526828731099696,0.11373941988728828,0.16417637776397728,0.2858767440998648,0.8440782118828878,0.19758081839435526,1.080071537029673,-0.32982541145383953,0.6410965710022869,-1.1587201938290734,1.7926842526837747,0.6276375566727992,0.007723224272211689,1.831337617726569,1.087712619845818,0.7622730453849844,0.64671797346102,0.06823857078457966,0.9639829197093656,1.2244753919743245,-0.09877248871447591,0.7477544676502123
170,170,"""Civilization's going to pieces,"" broke out Tom violently.",0.07131813814636245,0.15862689739525435,-0.001389188775030566,-0.0182727302380751,0.07690935343625904,0.1833556015465535,-0.033505670506440946,0.04129533767292659,0.03168033604265777,0.12373289613974123,0.11281031960647989,0.1608494081636248,0.2231395861378937,0.7804559437965652,0.08361856001863421,1.0934347963681699,-0.38812576549961414,0.6032998979788905,-1.1587201938290734,1.7216939861502616,0.4602927440920679,-0.07828467370260711,1.8006435172603437,1.1442222249044134,0.7885751494575609,0.6487003410682931,0.06845707531652057,0.9599153580615515,1.2245393714448103,-0.16918036043365148,0.7558834093771578
171,171,"""I've gotten to be a terrible pessimist about things. Have you read 'The Rise of the Coloured Empires' by this man Goddard?""",0.06250663073059576,0.1494577125747194,-0.009696050231993013,-0.030603166998127335,0.07421979037985675,0.17167490392098908,-0.039511825919698915,0.03174044900518867,0.026424385784729717,0.11750020811861978,0.10672130093233839,0.16567417344914195,0.1497904774017082,0.7060720091156995,-0.016834359800339992,1.0929423802230993,-0.44911337675967733,0.5280244077707219,-1.2037526270255843,1.6214724333970671,0.33478413465651935,-0.22879849515854006,1.677867115395443,1.1440265350766736,0.8335161006561926,0.6518262269115026,0.07149832377239315,0.9467122774197418,1.2246010334063804,-0.16918036043365148,0.7245712252402489
172,172,"""Why, no,"" I answered, rather surprised by his tone.",0.06177233844594854,0.14869361383967483,-0.009794570741983267,-0.02991495657431047,0.06694084970565096,0.16864012307016224,-0.03599761641983366,0.03770813309373444,0.027608666422245697,0.11921228966109117,0.10920620652582846,0.16401947841507608,0.15277391206694377,0.7090975347572134,-0.019360354227554565,1.0294936997554092,-0.45674036820416325,0.5212473368125,-1.2633249366106325,1.613120637334301,0.33478413465651935,-0.14279059718372122,1.6471730149292183,1.1438477318090976,0.9162809732613127,0.703594848885777,0.06373261997236195,1.0564056097953005,1.2825052215635917,-0.09877248871447591,0.7965847361422115
173,173,"""Well, it's a fine book, and everybody ought to read it. The idea is if we don't look out the white race will be will be utterly submerged. It's all scientific stuff; it's been proved.""",0.06379164222872842,0.1507948853610474,-0.006867255245784314,-0.03129137742194421,0.060738838797355754,0.16559594130104677,-0.03692688761054565,0.03513453989248629,0.027608666422245697,0.11966827676164986,0.10920620652582846,0.16117420898137144,0.16907045152687183,0.7256239895103495,0.008618475426491922,0.9761387388240781,-0.4707135524942697,0.49635230844883854,-1.2037526270255843,1.6360880765069077,0.3766203378017022,-0.16429257167742595,1.6164789144629932,1.200496338526548,0.9170453606538292,0.6508451503797829,0.06086829076066655,1.0562150751599213,1.2212372014793431,-0.09877248871447591,0.7548920873802046
174,174,"""Tom's getting very profound,"" said Daisy with an expression of unthoughtful sadness.",0.04855507732229851,0.13493983660887243,-0.013826190578986219,-0.03559269257079964,0.05279717211335886,0.15986051532740425,-0.04019558781921103,0.026689348439635018,0.03193129074917902,0.11261992375642584,0.10434248206623212,0.15454278627506862,0.07187183022214877,0.6270540679015556,-0.08624442617032334,0.8764065130048618,-0.5318765997503649,0.44241308032757176,-1.276660652355147,1.4627883082045092,0.2511117283661538,-0.27180244414594945,1.555090713530543,1.1435809533669592,0.8925921382229606,0.5944504720626055,-0.008637722463864449,1.0586764547130207,1.2227978252578486,-0.09877248871447591,0.7250818703858914
175,175,"""He reads deep books with long words in them. What was that word we """,0.05589800016877076,0.1425808239593182,-0.013826190578986219,-0.032312222883939236,0.05377469297780076,0.15688136947809148,-0.03573987580113801,0.033782744049224545,0.03193129074917902,0.11332779650148485,0.10484273951031892,0.1511677833850907,0.10973636694826411,0.6654528061423535,-0.08624442617032334,0.9057027215425577,-0.5310547702132759,0.4208533533367068,-1.276660652355147,1.546306268832171,0.2511117283661538,-0.16429257167742595,1.5243966130643178,1.1434619544024094,0.920339096145337,0.6420621613226329,0.02223407879831955,1.0591233810634102,1.2841273598090663,-0.02836461699530035,0.7265275902726623
176,176,"""Well, these books are all scientific,"" insisted Tom, glancing at her impatiently.",0.05057438110507837,0.137041108130245,-0.01640773017692097,-0.03133725811686534,0.04534426586158291,0.1451734777213781,-0.038175389689999714,0.02317467924715447,0.03266339150691616,0.11248768379306316,0.10621895548779638,0.14973059247195103,0.07711238967846139,0.6323685623651707,-0.10739443338153658,0.851775459824777,-0.5285521794298812,0.34434659684338453,-1.3726182114777623,1.485755747377116,0.20927552522097093,-0.22879849515854006,1.4016202111994172,1.1433657057643394,0.9259507639336522,0.5382143812957993,0.03600495107480388,1.0720860323508405,1.2845040813001578,-0.09877248871447591,0.656625957291718
