,sent_raw
362,"It was a few days before the Fourth of July, and a grey, scrawny Italian child was setting torpedoes in a row along the railroad track."
363,"""Terrible place, isn't it,"" said Tom, exchanging a frown with Doctor Eckleburg."
364,"""Awful."""
365,"""It does her good to get away."""
366,"""Doesn't her husband object?"""
367,"""Wilson? He thinks she goes to see her sister in New York. He's so dumb he doesn't know he's alive."""
368,"So Tom Buchanan and his girl and I went up together to New York or not quite together, for Mrs. Wilson sat discreetly in another car."
369,Tom deferred that much to the sensibilities of those East Eggers who might be on the train.
370,She had changed her dress to a brown figured muslin which stretched tight over her rather wide hips as Tom helped her to the platform in New York.
371,"At the news-stand she bought a copy of ""Town Tattle"" and a moving-picture magazine and, in the station drug store, some cold cream and a small flask of perfume."
372,"Upstairs, in the solemn echoing drive she let four taxi cabs drive away before she selected a new one, lavender-colored with grey upholstery, and in this we slid out from the mass of the station into the glowing sunshine."
373,But immediately she turned sharply from the window and leaning forward tapped on the front glass.
374,"""I want to get one of those dogs,"" she said earnestly."
375,"""I want to get one for the apartment. They're nice to have a dog."""
376,We backed up to a grey old man who bore an absurd resemblance to John D. Rockefeller.
377,"In a basket, swung from his neck, cowered a dozen very recent puppies of an indeterminate breed."
378,"""What kind are they?"" asked Mrs. Wilson eagerly as he came to the taxi-window."
379,"""All kinds. What kind do you want, lady?"""
380,"""I'd like to get one of those police dogs; I don't suppose you got that kind?"""
381,"The man peered doubtfully into the basket, plunged in his hand and drew one up, wriggling, by the back of the neck."
382,"""That's no police dog,"" said Tom."
383,"""No, it's not exactly a police dog,"" said the man with disappointment in his voice."
384,"""It's more of an airedale."""
385,He passed his hand over the brown wash-rag of a back.
386,"""Look at that coat. Some coat. That's a dog that' never bother you with catching cold."""
387,"""I think it's cute,"" said Mrs. Wilson enthusiastically."
388,"""How much is it?"""
389,"""That dog?"""
390,He looked at it admiringly.
391,"""That dog will cost you ten dollars."""
392,"The airedale undoubtedly there was an airedale concerned in it somewhere though its feet were startlingly white changed hands and settled down into Mrs. Wilson's lap, where she fondled the weather-proof coat with rapture."
393,"""Is it a boy or a girl?"" she asked delicately."
394,"""That dog? That dog's a boy."""
395,"""It's a bitch,"" said Tom decisively."
396,"""Here's your money. Go and buy ten more dogs with it."""
397,"We drove over to Fifth Avenue, so warm and soft, almost pastoral, on the summer Sunday afternoon that I wouldn't have been surprised to see a great flock of white sheep turn the corner."
398,"""Hold on,"" I said, ""I have to leave you here."""
399,"""No, you don't,"" interposed Tom quickly."
400,"""Myrtle' be hurt if you don't come up to the apartment. Won't you, Myrtle?"""
401,"""Come on,"" she urged."
402,"""I' telephone my sister Catherine. She's said to be very beautiful by people who ought to know."""
403,"""Well, I'd like to, but """
404,"We went on, cutting back again over the Park toward the West Hundreds."
405,At th Street the cab stopped at one slice in a long white cake of apartment houses.
406,"Throwing a regal homecoming glance around the neighborhood, Mrs. Wilson gathered up her dog and her other purchases and went haughtily in."
407,"""I' going to have the McKees come up,"" she announced as we rose in the elevator."
408,"""And of course I got to call up my sister, too."""
409,"The apartment was on the top floor a small living room, a small dining room, a small bedroom and a bath."
410,The living room was crowded to the doors with a set of tapestried furniture entirely too large for it so that to move about was to stumble continually over scenes of ladies swinging in the gardens of Versailles.
411,"The only picture was an over-enlarged photograph, apparently a hen sitting on a blurred rock."
412,Looked at from a distance however the hen resolved itself into a bonnet and the countenance of a stout old lady beamed down into the room.
413,"Several old copies of ""Town Tattle"" lay on the table together with a copy of ""Simon Called Peter"" and some of the small scandal magazines of Broadway."
414,Mrs. Wilson was first concerned with the dog.
