,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
59,59,"Tugged at by playful death, released again, but always present, ran through me. one day, when id just turned eleven, as i lay prone on the floor and watched a clockwork toy a tin wheelbarrow pushed by a tin boy bypass chair legs and stray beneath the bed, there was a sudden sunburst in my head.",-0.1588414995841059,-0.16266291237370287,-0.12678057957024433,-0.12273501988637105,0.09481616599686762,-0.027835707817673416,-0.08147239726251569,-0.1737294766262806,0.07828232473021299,0.005843295096533674,0.09563520313060615,0.06960817225642028,-1.5120986537300178,-1.3817513440247724,-1.2890752943509174,-0.3074404207279659,-0.8976079103624078,0.1502524453920271,-0.0011616799537764288,-1.4077114116141194,-0.8032947304737883,-0.8369707694204106,-0.06772271793381283,0.5799198993034369,0.6607593851950009,0.3082052743159731,1.1424421789959285,0.5055935584395375,-0.48719013993303617,-0.13614946317138066,-0.2539750780714278
60,60,and then black night.,-0.16876154954388456,-0.17320461705910128,-0.11532825189115734,-0.1052069677557984,0.0636412930180202,-0.02882128535000999,-0.0896311874310769,-0.15966662172804075,0.08165670995526458,0.009274417702193938,0.10214238497549899,0.04992905277033085,-1.6505522942973883,-1.516408142988857,-1.244012750042119,-0.420105927674259,-0.811369903524319,0.11783912528112904,-0.0011616799537764288,-1.496091083362871,-0.6857454399700763,-0.9121525234814346,-0.06772271793381283,0.34595780123325887,0.5639160631211187,-0.12681970526209602,0.9268947138905086,0.4806606976685706,-0.8551758392584948,-0.483842984711199,-0.44931089937604024
61,61,that blackness was sublime.,-0.13800939466857073,-0.1405253325343662,-0.07502503070562162,-0.09437502542791644,0.0929563909657736,-0.011007064428146583,-0.07965488744708552,-0.13415763036582268,0.08165670995526458,0.03914425780803658,0.10214238497549899,0.054422679174369284,-1.3131005544232681,-1.1882104090029517,-0.9363741699299382,-0.2023728352573043,-0.7025170870907363,0.24752246283238621,-0.0011616799537764288,-1.2221141009417404,-0.450646858962652,-0.8369707694204106,0.028589530624753372,0.34617170178820933,0.7663958730245313,0.10170597560571068,1.1348939239182618,0.4826936030742133,-0.5667521940333735,-0.483842984711199,-0.31804958689611396
62,62,"i felt distributed through space and time: one foot upon a mountaintop, one hand",-0.1479294446283494,-0.1510670372197646,-0.07502503070562162,-0.0746805848317674,0.08268034587871166,-0.029255896656939156,-0.10264170260096234,-0.14498303198649967,0.08165670995526458,0.007429953503671623,0.10214238497549899,0.05125933559361979,-1.4549809680667387,-1.3262000079664658,-0.9363741699299382,-0.198024608295702,-0.6524483118682888,-0.1282874290891753,-0.0011616799537764288,-1.3104937726904922,-0.450646858962652,-0.987334277542459,-0.16403496649237906,0.1109376622346932,0.6202926048903755,0.10097596135925091,1.3855398266935968,0.46180472679612106,-0.5705923334133723,-0.8315365062510169,-0.5686374417174258
63,63,"Under the pebbles of a panting strand, one ear in italy, one eye in spain, in caves, my blood, and in the stars, my brain.",-0.14396142464443792,-0.14685035534560523,-0.06187241263334772,-0.06959754349695178,0.04280550834762774,-0.04373366862006453,-0.10264170260096234,-0.15960240777873375,0.13986485508740445,0.008314457926144825,0.12712185089555644,0.00998924475254143,-1.403082692542291,-1.2757249491291527,-0.8696090829880965,-0.32187339388138614,-0.617332233351621,-0.15119046305084796,-0.0011616799537764288,-1.2751419039909917,-0.33309756845893995,-0.987334277542459,-0.26034721505094527,0.11074466724369508,0.666859103443051,-0.3375756988700685,1.3952751056130137,0.46128819871136306,-0.5708949679804421,-0.8315365062510169,-0.5743129459607399
64,64,"there were dull throbs in my triassic; green optical spots in upper pleistocene, an icy shiver down my age of stone, and all tomorrows in my funnybone.",-0.13304936968868142,-0.13525448019166697,-0.08240217268061509,-0.09520031627194553,0.010905638322760595,-0.04373366862006453,-0.09266540261697095,-0.15008268979396638,0.13986485508740445,0.008171931147168103,0.12712185089555644,0.011630234300843558,-1.2796997453602372,-1.1557255569412264,-1.0279563901746358,-0.5678013558592563,-0.8773537046270838,-0.15119046305084796,-0.0011616799537764288,-1.1779242650673647,-0.450646858962652,-0.9121525234814346,-0.26034721505094527,0.10858891192852092,0.7601746754536588,-0.1380107609729783,0.8343411379370719,0.5012166751423739,-0.5682024517060192,-0.8315365062510169,-0.5875185395637752
65,65,during one winter every afternoon id sink into that momentary swoon.,-0.1310653596967257,-0.1331461392545873,-0.05590913101721995,-0.09463761796919841,-0.018866522980092188,-0.08153101223538531,-0.06340772232679212,-0.13075429105255001,0.13227248833103838,0.00802311642206005,0.11335386896872011,0.016060648040204246,-1.2479743204019782,-1.124870144594191,-0.8040194807861734,-0.8921106054927196,-0.8693567628451161,-0.5179903326084397,-0.0011616799537764288,-1.1602483307176144,-0.33309756845893995,-0.7617890153593867,-0.45297171216807763,0.3428504313975071,0.6598687538827285,-0.11084009108612264,0.6977453648687659,0.32467576045244667,-0.1961095450111642,-0.8315365062510169,-0.40108578359504937
66,66,and then it ceased.,-0.14693743963237155,-0.15001286675122474,-0.0691873370144625,-0.04999688595126058,-0.0074399391026076615,-0.08528240590907293,-0.06340772232679212,-0.16135758905979258,0.1569476802892281,-0.0016058250870439477,0.14648841688487943,0.0746170355958361,-1.4871268398769655,-1.357464337168186,-0.8723195978390588,-0.8880524858411658,-0.718542518832264,-0.7437464499626647,-0.0011616799537764288,-1.301655805515617,-0.450646858962652,-0.7617890153593867,-0.45297171216807763,0.3421030135374117,0.6168952580741074,-0.2851272763409902,0.06560438164431963,0.14576159037786446,-0.2502471200899959,-1.1792300277908352,-0.2721399411026284
67,67,its memory grew dim.,-0.13205736469270357,-0.1342003097231271,-0.043377594736956855,-0.04408855377241587,0.0012285038389323215,-0.1035312381378655,-0.037969228820571965,-0.1515114501660478,0.1569476802892281,-0.001626784907481706,0.14648841688487943,0.08357452999113693,-1.2619443108027775,-1.1384570331817485,-0.6545727970472103,-0.7934272843724129,-0.6325332413424329,-0.8934918696519195,0.9396206320468706,-1.1690862978924894,-0.33309756845893995,-0.6114255072373386,-0.5492839607266439,0.34218638264814816,0.5982295261355502,-0.3197198280453013,0.7195920904635932,0.183748360970082,-0.25006952200142535,-1.1792300277908352,-0.2125070571706452
68,68,My health improved.,-0.14693743963237155,-0.15001286675122472,-0.08166287378359617,-0.037786332781648176,-0.029993651555959875,-0.12102234578797724,-0.05606870232581657,-0.1922605521638013,0.14935531353286202,0.00011497617089561558,0.1114351466502052,0.0699075233224707,-1.496415856069511,-1.3664986188301775,-1.1148707428472941,-1.1022039640756016,-0.4962279549732669,-1.0094841729773845,0.9396206320468706,-1.2132761337668654,-0.450646858962652,-0.6866072612983627,-0.6455962092852101,0.3420374630270974,0.6846862181159885,-0.0923404060591497,0.7573956564903522,0.19329284482016484,-0.23830514687990506,-0.8315365062510169,0.07203810213355011
69,69,i even learned to swim.,-0.17868159950366325,-0.18374632174449965,-0.09419897396832032,-0.11590761381303939,-0.13492909356463845,-0.15166893905778886,-0.07181272373306433,-0.22973474274689623,0.13529537509514708,-0.034799892714314315,0.07638187641553097,-0.008851028543752184,-1.63088418214584,-1.4972793933717212,-1.174193079332526,-1.3994845852057232,-0.7903382678766759,-1.106651832136638,0.8003027953645739,-1.3900354772643688,-0.568196149466364,-0.9121525234814346,-0.8382207064023425,0.34009072819240926,0.46851864319292497,-0.46631605162674217,0.49199455815493387,0.19035129677465495,-0.6086798893420389,-1.0053832670209264,-0.019029373602381553
70,70,"but like some little lad forced by a wench with his pure tongue her abject thirst to quench, i was corrupted, terrified, allured, and though old doctor colt pronounced me cured of what, he said, were mainly growing pains, the wonder lingers and the shame remains.",-0.180665609495619,-0.18585466268157932,-0.10807721007166732,-0.11301909585893752,-0.182274552830795,-0.16754354731278154,-0.07776092955412951,-0.25330126214257664,0.1144163665151404,-0.068476036211653,0.041328606180856736,-0.05709847289280914,-1.5729683659109075,-1.4409518140344821,-1.2498975720366914,-1.433235029334235,-0.711277927175688,-1.1686523262147306,0.8003027953645739,-1.4077114116141192,-0.6857454399700763,-0.987334277542459,-0.9345329549609086,0.3386281473736142,0.31465799719576304,-0.2715383769199345,0.26112316999728735,0.18117186425073323,-0.9751012742017571,-1.1792300277908352,0.11644041084627521
71,71,section,-0.17570558451572968,-0.1805838103388801,-0.09182678469729068,-0.06137589607348003,-0.16924036680778853,-0.15085001478495477,-0.07776092955412951,-0.25330126214257664,0.08404689948967613,-0.05913634022459001,0.014815928313124756,-0.07901342195804041,-1.534495637051935,-1.4035341304377722,-1.1412722154622204,-1.317332497159379,-0.35526398409009197,-1.0796902905883345,0.8003027953645739,-1.3635215757397432,-0.568196149466364,-0.987334277542459,-0.8382207064023425,0.3391779855041656,0.1104191012853661,-0.27179904685570067,0.25183745104070915,0.1574284569949606,-1.3067809889554383,-1.0053832670209264,0.29653912355779966
72,72,CANTO TWO,-0.1578494945881281,-0.16160874190516297,-0.07409295748374203,-0.07023839434174708,-0.16195887473689494,-0.11659825075242668,-0.07776092955412951,-0.25330126214257664,0.08404689948967613,-0.023601060654422572,0.014815928313124756,-0.09341383574364467,-1.4465051398035602,-1.3179566140202188,-1.0170543678823687,-1.347616467832841,-0.42512949060672617,-0.8762263309693501,0.8003027953645739,-1.2044381665919899,-0.450646858962652,-0.987334277542459,-0.6455962092852101,0.10414843091524265,-0.06704760177628913,-0.7353796054662731,0.07224073680210269,-0.0709258389860623,-1.3224069485044188,-0.8315365062510169,0.5901386028524321
73,73,There was a time in my demented youth when somehow i suspected that the truth about survival after death was known,-0.14792944462834948,-0.15106703721976456,-0.053563197436474655,-0.03249071653246142,-0.1703593839875146,-0.09878402983056328,-0.057808329586146755,-0.2268076568909841,0.06000440476118358,-0.06509731315708712,-0.004902976936965598,-0.08548192865762767,-1.3343388241835112,-1.2088662574857403,-0.8587070606958295,-1.4141822655917824,-0.06628860585452816,-0.7465429934180929,0.8003027953645739,-1.1160584948432382,-0.33309756845893995,-0.8369707694204106,-0.5492839607266439,0.10902514417571722,-0.07090619855908942,-0.7573638104437957,0.050423073860764826,-0.07023250717805843,-1.6965669766432951,-0.8315365062510169,0.2901474080006811
74,74,"To every human being: i alone knew nothing, and a great conspiracy of books and people hid the truth from me. there was the day when i began to doubt mans sanity: how could he live without knowing for sure what dawn, what death, what doom awaited consciousness beyond the tomb?",-0.1975296944272427,-0.2037755606467566,-0.11253608193206367,-0.056780526601045225,-0.21701136781834796,-0.14986042768786362,-0.15947043649683085,-0.29773196390059997,-0.024460675403388945,-0.09822011739486912,-0.07500951740631406,-0.08695776046417604,-1.408176184229369,-1.2806787609850305,-1.0826439700842918,-1.6141870656947375,0.14734048677990694,-0.6485116047468159,0.5555019785635901,-1.4253873459638695,-0.568196149466364,-1.438424801908603,-0.7419084578437762,-0.1262013221210291,-0.17486049856148883,-1.0858157176368497,-0.22964151765964855,-0.06948597679429398,-1.7856808539037532,-1.1792300277908352,0.13280024134638924
75,75,"and finally there was the sleepless night when i decided to explore and fight the foul, the inadmissible abyss,",-0.20248971940713203,-0.2090464129894558,-0.1299087667248471,-0.041024974124125986,-0.20077773830964582,-0.14986042768786362,-0.1753465281596693,-0.308557365521277,-0.040278106145818254,-0.05639269972928805,-0.10524693323710288,-0.08936183535776901,-1.450571066602087,-1.3219110401029734,-1.2023432831106726,-1.5196655711416958,0.23710593565021051,-0.6485116047468159,0.5555019785635901,-1.4695771818382455,-0.6857454399700763,-1.5887883100306512,-0.7419084578437762,0.10710614279014719,-0.12887640519544857,-0.8816290315767171,-0.8527447907317381,-0.03825717564676457,-1.41478664485921,-0.8315365062510169,0.11483804607818143
76,76,Devoting all my twisted life to this one task.,-0.20248971940713203,-0.2090464129894558,-0.1299087667248471,-0.020345811498169497,-0.21322877453476685,-0.16787377598458056,-0.1753465281596693,-0.308557365521277,-0.040278106145818254,-0.09743622011049712,-0.10524693323710288,-0.08331317293585284,-1.450571066602087,-1.3219110401029734,-1.2023432831106726,-1.6304066727066922,0.3399451767101738,-0.7982570244360706,0.5555019785635901,-1.4695771818382455,-0.6857454399700763,-1.5887883100306512,-0.8382207064023425,-0.1275229081659226,-0.2718483393697514,-0.9645147279637739,-0.8180359239685281,-0.02904898580605732,-1.4671858517424623,-0.8315365062510169,-0.06659472046577881
77,77,today im sixty-one.,-0.24613793923015811,-0.25542991360520884,-0.179386990545838,0.004994368735542278,-0.18252672571636708,-0.2517131989206466,-0.20499696277456653,-0.31807708350604436,-0.054830142428853215,-0.13635651068136176,-0.12677736631386172,-0.07882328543988645,-1.789131080561049,-1.6511866557540194,-1.5282193528340846,-1.468180147869787,0.5146333742072583,-1.2430672025680503,0.5555019785635901,-1.752392131434251,-1.0383933114812123,-1.8895153262747473,-1.2234697006366073,0.10504732094254239,-0.2640549476269755,-1.3922031194058637,-0.8267594770133212,-0.028615355554801016,-1.4691934346683744,-1.0053832670209264,-0.10531283335453745
78,78,waxwings are berry-pecking.,-0.2401859092542909,-0.2491048907939698,-0.21387859354278568,-0.021264885392656443,-0.16380288896264072,-0.2345873169043825,-0.1805205922688829,-0.30504165179671705,-0.04344159229430411,-0.13137226538126395,-0.10437985141975069,-0.08567069444469987,-1.8639840606582223,-1.7239869277548348,-1.8886235026880185,-1.4299499093002195,0.30966582600497544,-1.2430672025680503,0.5555019785635901,-1.699364328385,-1.2734918924886367,-1.6639700640916752,-1.127157452078041,0.10370078604433472,-0.1592836986236238,-1.2845124984162226,-1.1008539889071993,-0.031988656999066375,-1.4008938320057234,-1.0053832670209264,-0.5396865425264131
79,79,a cicada sings.,-0.19256966944735338,-0.19850470830405742,-0.19468604973513534,0.02403232797848636,-0.1404926578525723,-0.21781943231716933,-0.1597926599270754,-0.27458283517541526,-0.08899579283250053,-0.12916938825325605,-0.13943312165442492,-0.057691122361062774,-1.4556995138175692,-1.3737182087915991,-1.5967271530762563,-1.3780070414298322,0.6160138747148075,-1.0318385437557906,0.7308064120354956,-1.2751419039909913,-1.1559426019849248,-1.438424801908603,-1.0308452035194748,0.10348943803553784,-0.1478389774867221,-0.8612639464791326,-1.098544028621188,-0.026005926049057326,-1.4005157931633252,-1.0053832670209264,-0.48987395399609335
80,80,the little scissors i am holding are a dazzling synthesis of sun and star.,-0.16776954454790677,-0.17215044659056136,-0.17196295415209523,0.01274084870336092,-0.11907372338429442,-0.21524986668910764,-0.13716780622933317,-0.2859861623398555,-0.052932050739761705,-0.12915890834303717,-0.11040991130940568,-0.01834115673606552,-1.105369222255566,-1.0329950941910901,-0.9620770405117816,-1.0023054283418564,0.4799825026125335,-0.771955549099982,0.9501274193975064,-1.0983825604934874,-1.1559426019849248,-1.438424801908603,-1.0308452035194748,0.10458831267057593,-0.10707629435939175,-0.6442299733921334,-1.5614580440721155,0.20900957251699287,-1.4003845848046388,-1.0053832670209264,-0.4784995930066053
81,81,"i stand before the window and i pare my fingernails and vaguely am aware of certain flinching likenesses: the thumb, our grocers son; the index, lean and glum college astronomer starover blue;",-0.1846336294795305,-0.19007134455573868,-0.17196295415209523,0.026855197797267746,-0.1457252452281928,-0.21524986668910764,-0.14714410621332455,-0.3030135612311033,-0.052932050739761705,-0.12648233927313604,-0.11040991130940568,-0.019968324621766363,-1.2960519588096489,-1.2184487002997038,-0.9620770405117816,-1.0721923204133914,0.6240848016859873,-0.771955549099982,0.9501274193975064,-1.2486280024663654,-1.1559426019849248,-1.513606555969627,-1.0308452035194748,0.10546994664206033,-0.020051544287341527,-0.6213792460457633,-1.316511474379404,0.2083061675642922,-1.3986404584237393,-1.0053832670209264,-0.7436291672986132
