,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
157,157,"Alas, the dingy cygnet never turned Into a wood duck.",-0.12131916944600425,-0.13380585877573695,-0.027010001987959907,0.032937711630641256,-0.16868964174355577,-0.159348493317392,-0.011692359911343238,-0.06017651714397431,-0.03317538865446324,0.050536419467630385,-0.06258017661583304,-0.46619260355557957,-0.8732256333291264,-1.0152601892031976,-0.3300138019183899,-0.22880861042383258,0.11537262238836718,-1.2644372598410996,0.4598881839241652,-1.4975954774481801,-0.24541566178805438,-0.7928514131476877,-1.7769407226858605,1.0587855744879457,-0.21786803214476394,-0.18124555289794828,2.531072177026588,-0.2958498335816912,0.05825852799320013,0.619474480342815,1.95389623416059
158,158,And again your voice:,-0.12240219484397376,-0.13492838104921429,-0.027010001987959907,0.03360639101646248,-0.17045955714835814,-0.16154391797748124,-0.011692359911343238,-0.06017651714397431,-0.03317538865446324,0.057243660051422625,-0.06258017661583304,-0.4677018067078439,-0.889047041404139,-1.0307847196432167,-0.3300138019183899,-0.24362247775595208,0.14290062476955673,-1.2924910680921577,0.4598881839241652,-1.5094987305792527,-0.24541566178805438,-0.7928514131476877,-1.7978596463067806,1.1414674462142627,-0.1327513672134297,-0.13339249893236757,2.526468899844943,-0.29662383702697953,0.05809523872910274,0.49454743676122187,1.952941552685519
159,159,But this is prejudice!,-0.12686967461059795,-0.13955878542730835,-0.039724042478283865,0.022716469590231107,-0.17261610455906393,-0.16814702074475424,-0.02060766640347779,-0.0709852241361168,-0.04623709208377901,0.05020732933557633,-0.07310830849632607,-0.4653427884938409,-0.9629623002412578,-1.1033130104475617,-0.5199397623195487,-0.26651611642741635,-0.04719158190807134,-1.3807161165361923,0.3565939200946835,-1.5585996497449268,-0.4490571549708419,-0.9395536638644745,-1.8606164171695407,1.058553513393504,-0.20437639409133912,-0.16599541024285397,2.480760621535736,-0.29670102564380296,-0.040124434418077906,0.49454743676122187,1.8189261119323108
160,160,You should rejoice That she is innocent.,-0.12389135476618181,-0.13647184917524563,-0.03735337463989702,0.019802937980581487,-0.1754320743353939,-0.1724165603285756,-0.016682376079528386,-0.06498228841403234,-0.0455008869813994,0.05062311922215136,-0.07144166936331973,-0.4621661669424744,-0.9266733922637472,-1.067705038397232,-0.48678480911555305,-0.3105466195116758,-0.0839962798013521,-1.427513103652504,0.3565939200946835,-1.5258657036344774,-0.40832885633428445,-0.8662025385060811,-1.9024542644113809,1.0582966501519613,-0.18822500884650237,-0.16486650666694452,2.492458168419104,-0.29926246129439504,-0.1211928367318866,0.49454743676122187,1.8182915651604743
161,161,Why overstress The physical?,-0.12686967461059792,-0.13675247974361499,-0.03855684065363306,0.021866291513972694,-0.17499174343978166,-0.16848444427524945,-0.018792284562051946,-0.06831085676375365,-0.0440759738800195,0.05656445048515413,-0.07052227149025796,-0.47214068882614424,-0.9592141193672643,-1.0812109335826825,-0.5209161763215281,-0.28735856333762455,-0.1436960756098905,-1.400878107592629,0.3565939200946835,-1.5288415169172456,-0.40832885633428445,-0.9028781011852777,-1.8606164171695407,0.9762881384697907,-0.1487991296088771,-0.11355462612132239,2.386588767281228,-0.21513625253154517,-0.11547184954540689,0.49454743676122187,1.76381443156875
162,162,She wants to look a mess.,-0.12754656548432888,-0.13464775048084496,-0.041525388884028576,0.018990970154941427,-0.17418626009414953,-0.17054061872764578,-0.016243797330674513,-0.06086338927596868,-0.04110740491881136,0.05661056737585676,-0.07029995023776393,-0.47633996908145415,-0.8902375156201479,-1.0387127413702282,-0.48736729658129996,-0.23797475157450576,-0.15506507829530733,-1.3599197498090798,0.4563446183924493,-1.5065229172964847,-0.40832885633428445,-0.8478647571664828,-1.881535340790461,0.9790201214163681,-0.1716357402671605,-0.03386062256672151,2.5353555981510496,-0.2129797193435561,-0.11543782923954962,0.49454743676122187,1.7619988618486615
163,163,Virgins have written some resplendent books.,-0.12619278373686701,-0.1332445976389983,-0.04051106271580456,0.018131239516028425,-0.17726428045225848,-0.166059308090031,-0.01792216267594795,-0.06398970762079925,-0.042532318020191265,0.06331153606251344,-0.07133818696551275,-0.48055658263437445,-0.8926331787902428,-1.0410634515998007,-0.49218259222926414,-0.26924366711370074,-0.1572945553104011,-1.2929013870680717,0.5079917503071903,-1.491643850882644,-0.3676005576977267,-0.8662025385060811,-1.8396974935486208,1.0616259131958103,-0.12369617320960485,-0.08417446187503465,2.522910390441657,-0.2142315545988564,-0.017600050213904553,0.5570109585520187,1.7710515845399755
164,164,Lovemaking is not everything.,-0.13810606311453152,-0.1455923426472491,-0.05406948593836086,0.012113125043637403,-0.18228620061782635,-0.17730917227321946,-0.028603144010623586,-0.07443047518096739,-0.05393162283123048,0.05635268172304758,-0.08470078223991533,-0.479585007950901,-1.0861131663255215,-1.2309129227584232,-0.7065391095522586,-0.36935228009981336,-0.210701020043326,-1.459376704906015,0.33841469899482385,-1.6225796353244413,-0.5712420508805143,-1.0312425705624662,-1.944292111653221,0.978391854153632,-0.20740766031834773,-0.1617440391427822,2.3742984809266243,-0.3041175368667227,-0.11542840047852566,0.4320839149704256,1.6489330577631487
165,165,Good looks Are not that indispensable!,-0.14325043375488664,-0.1509243234462665,-0.05840139148597273,0.01680343330704057,-0.17729220387490707,-0.17919356098999611,-0.033856449929644934,-0.08165157824020156,-0.05339728041821302,0.049044445819618504,-0.08394480169170214,-0.4765623948365181,-1.0864852946086698,-1.2312780683151234,-0.7065391095522586,-0.36653816580425547,-0.1433426773241886,-1.4255425391208014,0.33841469899482385,-1.6791200876970358,-0.6526986481536294,-1.1412692586000561,-1.965211035274141,0.9783373361093931,-0.1641463882697195,-0.21654092487890797,2.3181976031686045,-0.2969923640655602,-0.21229324739475652,0.4320839149704256,1.5718246295813612
166,166,"And still Old Pan would call from every painted hill, And still the demons of our pity spoke: No lips would share the lipstick of her smoke; The telephone that rang before a ball Every two minutes in Sorosa Hall For her would never ring; and, with a great Screeching of tires on gravel, to the gate Out of the lacquered night, a white-scarfed beau Would never come for her; she d never go, A dream of gauze and jasmine, to that dance.",-0.14338581192963282,-0.15106463873045117,-0.058205167980694465,0.018379606145047737,-0.16853928485237116,-0.17272152796522375,-0.035979974221473456,-0.08446129753891467,-0.05102242524924652,0.04920124324800749,-0.08277867670775374,-0.4748276251580918,-1.0872201453697943,-1.231999130116694,-0.7008622512974322,-0.2487886852977593,-0.11504862660364351,-1.3502007243801406,0.33841469899482385,-1.6806079943384198,-0.6526986481536294,-1.177944821279253,-1.9024542644113809,0.9777940898818999,-0.14403518147397962,-0.27271908330249484,2.4221947741462406,-0.2969997868929143,-0.21216079937942808,0.4320839149704256,1.5052099962260677
167,167,"We sent her, though, to a ch teau in France.",-0.1448749718518409,-0.15260810685648252,-0.058205167980694465,0.019328290247400275,-0.16754048550378728,-0.1751842480886147,-0.03862301362432645,-0.0877400812720475,-0.04959751214786661,0.04193359020839674,-0.08190116625941589,-0.47601498689770616,-1.1147375722892057,-1.2590002118039856,-0.7008622512974322,-0.21714405611387044,-0.08411156461772411,-1.4063083408822568,0.33841469899482385,-1.6969749673936443,-0.6526986481536294,-1.2146203839584495,-1.9233731880323008,0.8947517217159511,-0.16660077069479332,-0.3056552628970981,2.3714240298693614,-0.3888877576003371,-0.31015675187776326,0.4320839149704256,1.3858841022657027
168,168,"And she returned in tears, with new defeats, New miseries.",-0.14352119010437903,-0.15120495401463585,-0.060149205947563636,0.015363976745745871,-0.16773165355115066,-0.1773190178805254,-0.03402486120551062,-0.08520651101847368,-0.047756999391917576,0.03561299363625545,-0.07797629928154465,-0.470452679981837,-1.0812454371491085,-1.2261365331087346,-0.7219230535034841,-0.23246208965189621,-0.13141720500424242,-1.3875895460357324,0.33841469899482385,-1.6820959009798038,-0.6934269467901869,-1.1045936959208595,-1.944292111653221,0.8946768931738358,-0.12226923111963435,-0.4172854641858378,2.5003422802966946,-0.3886841392578159,-0.40372500449335064,0.30715687138883296,1.2863837026509606
169,169,"On days when all the streets Of College Town led to the game, she d sit",-0.1448749718518409,-0.15260810685648254,-0.0632155789521482,0.01803869428903077,-0.17190083534814263,-0.17961800451278656,-0.031260600744370225,-0.0876093966535027,-0.047756999391917576,0.035375030480229816,-0.0791319635812036,-0.47040343708361326,-1.0548764236907537,-1.200262315708703,-0.6689211969269244,-0.2772706294565272,-0.07983767456678982,-1.3501844683676545,0.33841469899482385,-1.6969749673936443,-0.7341552454267444,-1.0679181332416627,-1.965211035274141,0.8119483271659707,-0.14374484544325253,-0.47783356004633876,2.4729662913314647,-0.3179446934332482,-0.4047734721711913,0.1822298278072398,1.2009169446386998
170,170,"On the library steps, and read or knit; Mostly alone she d be, or with that nice Frail roommate, now a nun; and, once or twice, With a Korean boy who took my course.",-0.14622875359930276,-0.1568175653820226,-0.06532958455676137,0.015602790812110592,-0.17617526696896385,-0.18578652786997554,-0.03041110500057775,-0.08622553988926941,-0.047044542841227624,0.034752636923306955,-0.07746292754511595,-0.46475665750467227,-1.067709280201845,-1.2380384865642178,-0.6947153064161796,-0.3359403224218518,-0.10377720998431025,-1.4047956120790535,0.33841469899482385,-1.741612166635166,-0.7748835440633017,-1.0495803519020646,-2.0279678061369015,0.8110489817961242,-0.14556689803669268,-0.47693076129635026,2.5703482554761323,-0.3030629900919185,-0.406414395960072,0.1822298278072398,1.2004943028399941
171,171,"She had strange fears, strange fantasies, strange force Of character as when she spent three nights Investigating certain sounds and lights In an old barn.",-0.14622875359930276,-0.1568175653820226,-0.06532958455676137,0.015602790812110592,-0.17623970563661445,-0.18578652786997554,-0.03041110500057775,-0.08622553988926941,-0.047044542841227624,0.03385059054116328,-0.07746292754511595,-0.4629913599577517,-1.067709280201845,-1.2380384865642178,-0.6947153064161796,-0.33701502845832987,-0.10377720998431025,-1.4047956120790535,0.33841469899482385,-1.741612166635166,-0.7748835440633017,-1.0495803519020646,-2.0279678061369015,0.7280120065887801,-0.20399964483180588,-0.52823552110474,2.4697649788120835,-0.3012337615742463,-0.41282432730273816,0.057302784225647205,1.12192744243309
172,172,"She twisted words: pot, top, Spider, redips.",-0.1489363170942265,-0.15962387106571596,-0.06829813278715688,0.01588936769174826,-0.179833235335928,-0.18806582576078645,-0.03041110500057775,-0.08622553988926941,-0.047044542841227624,0.034609121159440336,-0.07746292754511595,-0.46166704777482714,-1.1177409655098656,-1.287131362359294,-0.7449972825160311,-0.4053489037340843,-0.09828700460960811,-1.440281184525041,0.33841469899482385,-1.7713702994628475,-0.8156118426998592,-1.0495803519020646,-2.0488867297578217,0.6481939299607239,-0.1803546382562405,-0.5865592724288748,2.4745928794045704,-0.28081469768026746,-0.4123415091061653,-0.005160737565149101,1.0743014438018657
173,173,And powder was red wop.,-0.1489363170942265,-0.15962387106571596,-0.06902738179697084,0.014743060173197592,-0.18520956817357398,-0.1904131777753335,-0.027095214169951348,-0.08265660518758178,-0.03991997733432811,0.03438111925180647,-0.0738164713413059,-0.4596517845685475,-1.1278638562427803,-1.2970643041416576,-0.7653443464520213,-0.4737968045745614,-0.11564855841576512,-1.4826945559310933,0.33841469899482385,-1.7713702994628475,-0.8156118426998592,-0.9945670078832695,-2.069805653378742,0.5652268918919726,-0.2242499077122549,-0.6708786312743773,2.476194338110504,-0.2803624242328841,-0.5095034469648405,-0.13008778114674172,1.0383817374358633
174,174,She called you a didactic katydid.,-0.15760052027798252,-0.16860404925353473,-0.07697195723861128,0.0027955335959224488,-0.18847231271228124,-0.18861968364060755,-0.03102050449390075,-0.09395537949926726,-0.03973492368479825,0.027265467483951634,-0.07499769894566223,-0.46806087188978424,-1.1636060277329938,-1.332135798831725,-0.7999391252320608,-0.4522201414936147,-0.15839173080230629,-1.4409857195215923,0.33841469899482385,-1.8665963245114272,-0.9785250372460893,-1.0679181332416627,-2.0488867297578217,0.4819987521929406,-0.3069800225622537,-0.677217030646351,2.421111027418537,-0.28060798717955143,-0.6070410849112401,-0.13008778114674172,0.9969294501801637
175,175,"She hardly ever smiled, and when she did, It was a sign of pain.",-0.15936043654968293,-0.17042814794793543,-0.07627379598858924,0.0016492260773717778,-0.18809642048431954,-0.19310736522838465,-0.026650031406150923,-0.08961945054826315,-0.03973492368479825,0.020140592337956266,-0.07499769894566223,-0.46561575715412584,-1.189162979896045,-1.3572131926975728,-0.7802005463999585,-0.4465534915385238,-0.17432378523259737,-1.5064037356575752,0.27571745882198523,-1.8859391108494201,-0.9785250372460893,-1.0129047892228678,-2.0907245769996616,0.48152171620216794,-0.385315959353724,-0.6258755501417166,2.4232511441649924,-0.27687021875803774,-0.6087703513271048,-0.25501482472833487,0.9832755832262339
176,176,"She d criticize Ferociously our projects, and with eyes Expressionless sit on her tumbled bed Spreading her swollen feet, scratching her head With psoriatic fingernails, and moan, Murmuring dreadful words in monotone.",-0.1620680000446067,-0.1732344536316288,-0.0800308821744004,0.00394184111447312,-0.18801694612755052,-0.19310736522838465,-0.03222214989899084,-0.09174463136888446,-0.03973492368479825,0.013089135281959503,-0.07499769894566223,-0.4658993388737714,-1.25991846780703,-1.4266410034628674,-0.8513099989432878,-0.44441623412798836,-0.11220920202365764,-1.5064037356575752,0.15349803763163414,-1.9156972436771011,-1.0192533358826468,-1.0679181332416627,-2.0907245769996616,0.48154008007041904,-0.4218709242115444,-0.5206633525710701,2.31594742698149,-0.2787587090642058,-0.6085715972639291,-0.379941868309928,0.9045038782674625
177,177,"She was my darling: difficult, morose But still my darling.",-0.16030808377290623,-0.1714103549372281,-0.07760689188024432,-0.0003568120800918966,-0.19175438885128365,-0.1952570227867856,-0.029193012472599384,-0.08584904372631895,-0.03403527127927865,0.013109426713868664,-0.06968277951548092,-0.46456378642534024,-1.2374771249175323,-1.4046207566459523,-0.8166121389811053,-0.5050890664663152,-0.1711206234883426,-1.530891107056099,0.21313500865932963,-1.8963544573391085,-0.9785250372460893,-1.0129047892228678,-2.111643500620582,0.564481623250149,-0.44159556074149714,-0.44164773138775915,2.3178824571754895,-0.2785499197324474,-0.6087109542346629,-0.379941868309928,0.8764820583347054
178,178,You remember those Almost unruffled evenings when we played,-0.1542160659093278,-0.1673412116958727,-0.07106589333891818,0.0055521302476752524,-0.1909080943494728,-0.18486868486815142,-0.026544556869088347,-0.07936304164639926,-0.03293605260107129,0.013083970190200807,-0.06745053912295337,-0.46971055870933154,-1.175508668206155,-1.343815094597696,-0.7335741883937766,-0.49409588876796406,-0.09641326947703448,-1.3931752457526092,0.26070885383569,-1.853205164738971,-0.856340141336417,-0.9578914452040728,-2.0279678061369015,0.5651580472495983,-0.4040290111868889,-0.3899467740830536,2.416857658644334,-0.3701437262358907,-0.5272948802756264,-0.31747834651913115,0.9631542050495031
179,179,"Mah-jongg, or she tried on your furs, which made Her almost fetching; and the mirrors smiled, The lights were merciful, the shadows mild.",-0.152185393288135,-0.16523648243310268,-0.06773792926754894,0.008991052803327263,-0.19062241625622195,-0.18252133285360436,-0.026544556869088347,-0.07876251470880057,-0.02296166089141198,0.01981408475178156,-0.06045929988139943,-0.4679519749199296,-1.1350378944521464,-1.3041037265515418,-0.6734757320253664,-0.4805965035731917,-0.03168545871878912,-1.3507618743465566,0.26070885383569,-1.8308865651182098,-0.8156118426998592,-0.9578914452040728,-2.0070488825159813,0.4820947776446368,-0.4242314761992865,-0.31788989780566634,2.416892899818768,-0.44505737966279085,-0.43044164497528675,-0.31747834651913115,0.9669039823286246
180,180,"Sometimes I d help her with a Latin text, Or she d be reading in her bedroom, next To my fluorescent lair, and you would be In your own study, twice removed from me, And I would hear both voices now and then: Mother, what s grimpen?",-0.1519146369386426,-0.16495585186473333,-0.07019151786216668,0.0075581684051389255,-0.18977612175441114,-0.18036360478844204,-0.02757018287747058,-0.08033617532377747,-0.023674117442101933,0.019437033053396762,-0.060796874455094435,-0.46569995797832847,-1.1315001200565973,-1.300632336013277,-0.7090304582970308,-0.48044579450084857,-0.04884019120800717,-1.3256697854357125,0.26070885383569,-1.8279107518354418,-0.856340141336417,-0.9762292265436712,-1.9861299588950612,0.4821124462880218,-0.490137125474088,-0.21018511001032156,2.442472840556298,-0.36762549017727353,-0.34407890837633553,-0.31747834651913115,0.9293440980151836
181,181,What is what?,-0.15435144408407397,-0.16748152698005736,-0.0722823976191492,0.010799467544592802,-0.1911980683539004,-0.18424723867130183,-0.02840817827246732,-0.08417814753206763,-0.022249204340722032,0.01934369246661461,-0.059111321429016,-0.47088024071581036,-1.1506112538105921,-1.3193848627353293,-0.7341714463469563,-0.49035378959541365,-0.022771187262396398,-1.3450639783194802,0.26070885383569,-1.8546930713803549,-0.8970684399729744,-0.9945670078832695,-2.0279678061369015,0.39919336383736165,-0.5168251825414995,-0.2878088994470127,2.4125265559671742,-0.459420514893342,-0.34801459570200904,-0.31747834651913115,0.967727500588463
182,182,Grim Pen.,-0.1508316115406731,-0.163833329591256,-0.06775634945567431,0.012089063502962308,-0.19304531015988344,-0.18214396638556832,-0.02840817827246732,-0.07840702143097335,-0.026603105483827286,0.019189846519230596,-0.06174084752745024,-0.4739987697173649,-1.119885300849131,-1.2892354607486536,-0.6740729899785463,-0.4968038987419014,-0.05113688713847071,-1.323857292616454,0.26070885383569,-1.8160074987043693,-0.8156118426998592,-0.9945670078832695,-2.0070488825159813,0.31630151185494254,-0.5570688325075261,-0.37017704858631545,2.3597109251286903,-0.5406381836367162,-0.4459710839423481,-0.44240539010072427,0.9689196617377795
183,183,"Pause, and your guarded scholium.",-0.1508316115406731,-0.163833329591256,-0.06754124149359342,0.01232787756932703,-0.19294220829164252,-0.18210186091040179,-0.026951353909884044,-0.07469884537976476,-0.02660310548382729,0.017988224815082558,-0.06174084752745024,-0.47360200610816794,-1.1154562213135422,-1.2848894897866816,-0.6681380077772537,-0.4914781973196781,-0.04299754637600846,-1.3196687889575807,0.17428667231929793,-1.8160074987043693,-0.8156118426998592,-0.9762292265436712,-2.0070488825159813,0.23327614690286405,-0.5319780698042592,-0.340813896516787,2.3916039787649863,-0.5402786886659008,-0.4680824720056354,-0.5673324336823169,1.0054800422819685
184,184,Then again:,-0.152185393288135,-0.16523648243310268,-0.06754124149359342,0.014047338847153033,-0.1927768157113394,-0.18447989926228303,-0.03458054047162576,-0.07908222529345478,-0.02660310548382729,0.010629444799443387,-0.06174084752745024,-0.47398978959455274,-1.1477515353103178,-1.3165788048486415,-0.6681380077772537,-0.48619727359164056,0.00590121055862554,-1.3654804659955626,0.17428667231929793,-1.8308865651182098,-0.8156118426998592,-1.0495803519020646,-2.0279678061369015,0.15047468408483322,-0.553401445361364,-0.3638748744495298,2.41070350394649,-0.6232619467848428,-0.5657591065319653,-0.6922594772639096,0.9681443649956201
