,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
225,225,His mother put her lips on his cheek; her lips were soft and they wetted his cheek; and they made a tiny little noise: kiss.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226,Why did people do that with their two faces?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,Sitting in the study hall he opened the lid of his desk and changed the number pasted up inside from seventy-seven to seventy-six.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228,But the Christmas vacation was very far away: but one time it would come because the earth moved round always.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,229,There was a picture of the earth on the first page of his geography: a big ball in the middle of clouds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,230,Fleming had a box of crayons and one night during free study he had coloured the earth green and the clouds maroon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,231,"That was like the two brushes in Dante's press, the brush with the green velvet back for Parnell and the brush with the maroon velvet back for Michael Davitt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,232,But he had not told Fleming to colour them those colours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,233,Fleming had done it himself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,234,He opened the geography to study the lesson; but he could not learn the names of places in America.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,235,Still they were all different places that had different names.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,236,They were all in different countries and the countries were in continents and the continents were in the world and the world was in the universe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,237,"He turned to the flyleaf of the geography and read what he had written there: himself, his name and where he was.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,238,Stephen Dedalus Class of Elements Clongowes Wood College Sallins County Kildare Ireland Europe The World The Universe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,239,That was in his writing: and Fleming one night for a cod had written on the opposite page:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,240,"Stephen Dedalus is my name, Ireland is my nation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,241,Clongowes is my dwellingplace And heaven my expectation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,242,He read the verses backwards but then they were not poetry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,243,Then he read the flyleaf from the bottom to the top till he came to his own name.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,244,That was he: and he read down the page again.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,245,What was after the universe?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,246,Nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,247,But was there anything round the universe to show where it stopped before the nothing place began?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,248,It could not be a wall; but there could be a thin thin line there all round everything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,249,It was very big to think about everything and everywhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,250,Only God could do that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,251,He tried to think what a big thought that must be; but he could only think of God.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,252,God was God's name just as his name was Stephen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,253,Dieu was the French for God and that was God's name too; and when anyone prayed to God and said Dieu then God knew at once that it was a French person that was praying.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,254,"But, though there were different names for God in all the different languages in the world and God understood what all the people who prayed said in their different languages, still God remained always the same God and God's real name was God.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,255,It made him very tired to think that way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,256,It made him feel his head very big.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,257,He turned over the flyleaf and looked wearily at the green round earth in the middle of the maroon clouds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,258,"He wondered which was right, to be for the green or for the maroon, because Dante had ripped the green velvet back off the brush that was for Parnell one day with her scissors and had told him that Parnell was a bad man.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,259,He wondered if they were arguing at home about that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,260,That was called politics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,261,There were two sides in it: Dante was on one side and his father and Mr Casey were on the other side but his mother and uncle Charles were on no side.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,262,Every day there was something in the paper about it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,263,It pained him that he did not know well what politics meant and that he did not know where the universe ended.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,264,He felt small and weak.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,265,When would he be like the fellows in poetry and rhetoric?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,266,They had big voices and big boots and they studied trigonometry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,267,That was very far away.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268,First came the vacation and then the next term and then vacation again and then again another term and then again the vacation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,It was like a train going in and out of tunnels and that was like the noise of the boys eating in the refectory when you opened and closed the flaps of the ears.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270,"Term, vacation; tunnel, out; noise, stop.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271,How far away it was!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272,It was better to go to bed to sleep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273,Only prayers in the chapel and then bed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274,He shivered and yawned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275,It would be lovely in bed after the sheets got a bit hot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276,First they were so cold to get into.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277,He shivered to think how cold they were first.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278,But then they got hot and then he could sleep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,279,It was lovely to be tired.,0.04352923187092126,0.05475999359346261,0.05466531624312845,0.0598034651157455,-0.09505693975989835,0.052408886478785416,0.07338779808436761,0.04083959014850038,-0.12479615854780536,-0.09622019176373756,-0.11904983364510506,-0.2714733791061713,-0.33029090225905755,-0.05833841580605475,-0.46065392329576144,-1.7383108863007504,-0.0446272107038523,0.22110971904815713,1.2225574478297738,0.3012348509184453,0.4136626384540558,0.4653859734551448,0.30210304271618577,-0.07664013502033473,-0.7954718333572971,-1.3272651252421248,0.9592593235183055,-1.729463150680823,-1.0724095655041095,-0.6585672251131577,1.4060702406499639
280,280,He yawned again.,0.04086863038263097,0.052017333995642234,0.05351207701546308,0.05353353762422629,-0.09946314769231031,0.051154728677913174,0.07196147289461553,0.037145889851992554,-0.1255167209729964,-0.1000320543967586,-0.12115649497530985,-0.2764522527652571,-0.3418852281842522,-0.0695713944223607,-0.47389018164699853,-1.800403498702252,-0.07852633086213137,0.2071424216027741,1.1813424078448664,0.28630244323689724,0.405042166019457,0.44915002049016717,0.2920480760806311,-0.10884589815528901,-0.8348149406873717,-1.3675818464741905,0.9327893196998726,-1.741876505483409,-1.1146867275078538,-0.7082344334761534,1.406140471141365
281,281,Night prayers and then bed: he shivered and wanted to yawn.,0.041034917975649114,0.05218875022050601,0.05351207701546308,0.056899212987639204,-0.09915111386310459,0.052476043962014385,0.07196147289461553,0.037145889851992554,-0.1263924889441942,-0.09611582704134718,-0.12230178301218624,-0.27817269266843686,-0.34080648785727957,-0.0685262739812405,-0.47389018164699853,-1.8301432274862426,-0.06520644810518518,0.21811616686775176,1.1813424078448664,0.287235718716994,0.405042166019457,0.44915002049016717,0.30210304271618577,-0.1087658859718393,-0.8349192844870152,-1.3139460505138538,0.890903425574855,-1.742334235746397,-1.0758591379750677,-0.7579016418391491,1.378555524618237
282,282,It would be lovely in a few minutes.,0.04003719241754026,0.051160252871323364,0.05351207701546308,0.056899212987639204,-0.09960537706562267,0.050973914777150596,0.07196147289461553,0.037145889851992554,-0.1263924889441942,-0.09660371250109312,-0.12230178301218624,-0.27826905420272113,-0.354912848072067,-0.08219299714125507,-0.47389018164699853,-1.8441156698976553,-0.06520644810518518,0.19419944354665408,1.1813424078448664,0.28163606583641343,0.405042166019457,0.44915002049016717,0.2920480760806311,-0.10906479610938803,-0.8344303160557394,-1.3147746474776394,0.8933130818279901,-1.733083869918622,-1.0382935767734105,-0.7579016418391491,1.3651850661697955
283,283,"He felt a warm glow creeping up from the cold shivering sheets, warmer and warmer till he felt warm all over, ever so warm and yet he shivered a little and still wanted to yawn.",0.04170006834772169,0.051160252871323364,0.054981756055018066,0.05730635113643915,-0.09821646369562324,0.05093690402894084,0.07196147289461553,0.037145889851992554,-0.12530264435781474,-0.09664177031339337,-0.12117762048268399,-0.27880810270469,-0.34234590357250677,-0.08219299714125507,-0.4617752627616912,-1.8210268501248463,-0.061840406718358346,0.1918572059286518,1.1813424078448664,0.28163606583641343,0.4136626384540558,0.44915002049016717,0.2920480760806311,-0.14101010923430224,-0.8035489526487609,-1.3251414799413388,0.8929288036389853,-1.732107330025417,-0.9999490951029735,-0.7082344334761534,1.36357916028505
284,284,The bell rang for night prayers and he filed out of the study hall after the others and down the staircase and along the corridors to the chapel.,0.04278093770233962,0.0522744583329379,0.05660116816113457,0.06078059667286537,-0.09543573431535272,0.05233916443325189,0.07159881012401632,0.037145889851992554,-0.12584999933981336,-0.10028256896535351,-0.12376456572492402,-0.2789469238374111,-0.3323590578292532,-0.07251740018097472,-0.44744069742343917,-1.763579058042523,-0.043065240692989004,0.2199026993207546,1.1813424078448664,0.28770235645704234,0.42228311088865467,0.44509103224892277,0.30210304271618577,-0.1412263182204706,-0.8444679896405067,-1.352236083895421,0.8994946995447951,-1.7438893781797422,-1.0420138043885159,-0.7579016418391491,1.350390861978057
285,285,The corridors were darkly lit and the chapel was darkly lit.,0.04278093770233962,0.0522744583329379,0.05660116816113457,0.06012917563478545,-0.09524706269769345,0.05233916443325189,0.07159881012401632,0.037145889851992554,-0.12584999933981336,-0.10391571681999556,-0.12376456572492402,-0.2779179486060211,-0.3323590578292532,-0.07251740018097472,-0.44744069742343917,-1.7709253526601327,-0.027728649226677296,0.2199026993207546,1.1813424078448664,0.28770235645704234,0.42228311088865467,0.44509103224892277,0.30210304271618577,-0.17342559840377236,-0.8643410522455217,-1.3502362165273334,0.8793156891438991,-1.7460116138152635,-1.0848537925781314,-0.807568850202145,1.3655234803906682
286,286,Soon all would be dark and sleeping.,0.04278093770233962,0.0522744583329379,0.05660116816113457,0.05947775459670553,-0.09515562952913549,0.05233916443325189,0.07159881012401632,0.037145889851992554,-0.12584999933981336,-0.10448148347295387,-0.12376456572492402,-0.2779453335961873,-0.3323590578292532,-0.07251740018097472,-0.44744069742343917,-1.7761408306823936,-0.018088997825684582,0.2199026993207546,1.1813424078448664,0.28770235645704234,0.42228311088865467,0.44509103224892277,0.30210304271618577,-0.2056399727757978,-0.8734269177220183,-1.3498612141472148,0.8563107357997478,-1.7982692024537974,-1.127634223935279,-0.8324024543836429,1.3355284046597864
287,287,There was cold night air in the chapel and the marbles were the colour the sea was at night.,0.0419494997372489,0.051417377208619025,0.05660116816113457,0.05996632037526547,-0.0957390602237434,0.04954980734501094,0.07131734903842146,0.03586641867029364,-0.12398169433459144,-0.10819349339225932,-0.12012643707222197,-0.2761206761043812,-0.33790055947688447,-0.07788619608266673,-0.44744069742343917,-1.78509137224816,-0.005174962341106927,0.1872364801666691,1.1813424078448664,0.2830359790565586,0.42228311088865467,0.4410320440076783,0.28199310944507655,-0.20582024518662131,-0.8932763651015002,-1.3219266554747828,0.854075497765716,-1.803064593204363,-1.1278599920028864,-0.782735246020647,1.3242110370346878
288,288,The sea was cold day and night: but it was colder at night.,0.0419494997372489,0.051417377208619025,0.05660116816113457,0.05825634015030569,-0.09315280774167549,0.05091102931102955,0.07121217909173977,0.03479441664433872,-0.12430280925736398,-0.10810501878737576,-0.12136632942523078,-0.27253010613091105,-0.34483345729119735,-0.08460302407246671,-0.46080774852539397,-1.7749005722384006,-0.035110567222743236,0.2005030912859466,1.1813424078448664,0.2830359790565586,0.42228311088865467,0.4410320440076783,0.2920480760806311,-0.20575090905216947,-0.9047786387815419,-1.3325040642985209,0.7981514404368917,-1.7945046454093951,-1.1270932292492586,-0.7330680376576514,1.32265634388282
289,289,It was cold and dark under the seawall beside his father's house.,0.0419494997372489,0.051417377208619025,0.05660116816113457,0.05858205066934564,-0.09423694388314839,0.05091102931102955,0.07121217909173977,0.03479441664433872,-0.12430280925736398,-0.10840320370849109,-0.12136632942523078,-0.27196750417505616,-0.34483345729119735,-0.08460302407246671,-0.46080774852539397,-1.8024728289857546,-0.04004894458179628,0.2005030912859466,1.1813424078448664,0.2830359790565586,0.42228311088865467,0.4410320440076783,0.2920480760806311,-0.23664086092920164,-0.9360406209860467,-1.3285811096046758,0.7967765136565549,-1.7963575143921282,-1.1275293864817342,-0.7330680376576514,1.290095877850918
290,290,But the kettle would be on the hob to make punch.,0.0419494997372489,0.051417377208619025,0.059455340402948184,0.06086202430262535,-0.09479425081531118,0.05109789223666163,0.07095559192315448,0.032820415534945996,-0.12430280925736398,-0.10461841312751868,-0.12136632942523078,-0.26928011368987337,-0.3202928840124044,-0.0700328465698819,-0.4023798108623757,-1.7749198941279025,-0.0030899629501264783,0.23110041004233783,1.1813424078448664,0.2830359790565586,0.4309035833232535,0.4369730557664339,0.2920480760806311,-0.20465688283050937,-0.9252724732835924,-1.3410083296647466,0.7770238189063762,-1.758667285278319,-1.1276302003257135,-0.6834008292946556,1.2798299961006834
291,291,The prefect of the chapel prayed above his head and his memory knew the responses:,0.04070234278961283,0.05013175552214072,0.059455340402948184,0.0644122689601609,-0.0959828820065646,0.05250015264097267,0.07095559192315448,0.030757900496804696,-0.12360219488040575,-0.10112513754179454,-0.1205990021501548,-0.2691158228962143,-0.332048184191394,-0.08142178253656077,-0.4023798108623757,-1.798910784247703,0.037749348089870335,0.24704489225640297,1.1813424078448664,0.2760364129558329,0.4309035833232535,0.4369730557664339,0.30210304271618577,-0.23672988346334597,-0.9259865131740888,-1.3426444233512893,0.7574476836704013,-1.718796789268378,-1.1596848257725343,-0.7082344334761534,1.2667001572127796
292,292,O Lord open our lips And our mouths shall announce Thy praise.,0.04012033621404933,0.04953179873511751,0.059455340402948184,0.06376084792208098,-0.0919583712698787,0.05236660072467916,0.07117170448500572,0.030551836324056697,-0.12640465238823867,-0.10502233599105583,-0.12086701584428237,-0.26470193545279497,-0.33854642378644634,-0.08771749881069424,-0.4023798108623757,-1.768251206963831,0.036407699873583735,0.2399345878771817,1.1813424078448664,0.27276994877549426,0.4309035833232535,0.4410320440076783,0.30210304271618577,-0.2687862607733353,-0.937125089427155,-1.3563531925743402,0.7530022027910569,-1.7187678682075336,-1.201329428820633,-0.7082344334761534,1.2520111097856004
293,293,"Incline unto our aid, O God!",0.0384574602838679,0.04781763648647977,0.05795510975594601,0.06376084792208098,-0.0913502681329615,0.05236660072467916,0.07117170448500572,0.028489321285915394,-0.12640465238823867,-0.10894386005230283,-0.12086701584428237,-0.2633634692857849,-0.3515877584183903,-0.1003523888417209,-0.4149520563455699,-1.7578759148445264,0.036407699873583735,0.2399345878771817,1.1421949700614762,0.2634371939745267,0.42228311088865467,0.4410320440076783,0.30210304271618577,-0.30089136745245104,-0.9669468073411309,-1.3826409095124976,0.751603184537707,-1.7273893283571837,-1.244176468868359,-0.7082344334761534,1.2388760453960743
294,294,O Lord make haste to help us!,0.03804174130132254,0.04738909592432033,0.056282331960170906,0.06416798607088094,-0.0911209595514987,0.05236660072467916,0.0707924084531672,0.028730978361228954,-0.12517857722856177,-0.11201830352843406,-0.11783133257361394,-0.2632231182653808,-0.3719636120619721,-0.10414870083061382,-0.4459274714327782,-1.7531737936496314,0.04132691387998729,0.2399345878771817,1.1421949700614762,0.26110400527428484,0.4136626384540558,0.4369730557664339,0.30210304271618577,-0.33297162137431946,-0.9440148134662478,-1.4237660337547489,0.7494412225137687,-1.7765285694962407,-1.2442564376293135,-0.7082344334761534,1.2236499493480535
295,295,There was a cold night smell in the chapel.,0.035963146388595754,0.04696055536216089,0.054466850153032445,0.06416798607088094,-0.09189451318390172,0.050934839992020316,0.07036652065607704,0.02734472847183335,-0.12517857722856177,-0.11292109761196877,-0.11783133257361394,-0.2632187209396133,-0.35944839877233115,-0.10924198783319104,-0.4287943888381264,-1.7540511627080961,0.04132691387998729,0.258013931329514,1.1421949700614762,0.25877081657404294,0.405042166019457,0.4329140675251895,0.2920480760806311,-0.3651112835994709,-0.9437995375804991,-1.4393739909538867,0.746525361488848,-1.7768689320231223,-1.2870274967488742,-0.7082344334761534,1.236507638430569
296,296,But it was a holy smell.,0.0361294339816139,0.04713197158702467,0.054466850153032445,0.0644936965899209,-0.09581743151107878,0.05226760713371284,0.07036652065607704,0.02734472847183335,-0.12634626785682546,-0.11365675120024672,-0.12017910613616557,-0.26315454853981296,-0.35830796714177077,-0.10813709875192015,-0.4287943888381264,-1.8546617726068342,0.04419031702494065,0.269615246208521,1.1421949700614762,0.2597040920541397,0.405042166019457,0.4329140675251895,0.30210304271618577,-0.3971998804386492,-0.9437710013337977,-1.4409249411907294,0.7464102328926963,-1.7756429647838048,-1.3295572019038835,-0.7579016418391491,1.2340589439566518
297,297,It was not like the smell of the old peasants who knelt at the back of the chapel at Sunday mass.,0.03571371499906854,0.046703431024865225,0.05289286218351217,0.06552511323354744,-0.09710330115143354,0.05226760713371284,0.07036652065607704,0.02734472847183335,-0.12634626785682546,-0.11757278238136794,-0.12017910613616557,-0.26282403568913615,-0.3618523235046531,-0.11157099214854357,-0.44246186062124626,-1.915095613613389,0.046287953757528956,0.269615246208521,1.1421949700614762,0.2573709033538978,0.3964216935848581,0.4329140675251895,0.30210304271618577,-0.4292540765686432,-0.9525889388984757,-1.4636268253997045,0.6995754838890976,-1.8269493643974053,-1.3684381192768766,-0.7579016418391491,1.202161880317254
298,298,That was a smell of air and rain and turf and corduroy.,0.03637886537114111,0.04738909592432032,0.05289286218351217,0.06796794212634713,-0.1016633490182446,0.05104482206945462,0.07036652065607704,0.02734472847183335,-0.12587919160552,-0.1148322275471698,-0.11894441815627187,-0.26413941664474133,-0.35590455980151836,-0.10580859570366091,-0.44246186062124626,-1.9453976367759414,0.06273329475130783,0.26434526000132014,1.1421949700614762,0.26110400527428484,0.3964216935848581,0.4329140675251895,0.30210304271618577,-0.4607710599911324,-0.9624072372019222,-1.4625390045852082,0.6981950641267626,-1.8268596578380736,-1.3932111818224369,-0.7579016418391491,1.1990238014867924
299,299,But they were very holy peasants.,0.035547427406050394,0.04653201480000145,0.05289286218351217,0.06536225797402746,-0.10374744473331166,0.049691581505602475,0.06973029580820359,0.024878046658506774,-0.12587919160552,-0.11561182417645421,-0.11894441815627187,-0.26447771998235925,-0.3621880320512985,-0.11189623804469224,-0.44246186062124626,-1.9791624331048412,0.03813270901100062,0.2515612336467753,1.1421949700614762,0.25643762787380103,0.3964216935848581,0.42479609104270066,0.2920480760806311,-0.49299048916124205,-0.9631045595299257,-1.463182364422947,0.6935355135500733,-1.8743089333171137,-1.4326962782234627,-0.807568850202145,1.169157137098181
300,300,They breathed behind him on his neck and sighed as they prayed.,0.036877728150195535,0.04790334459891164,0.05470834399065063,0.06731652108826722,-0.1018244455533229,0.049691581505602475,0.0705820714023839,0.027292275773315677,-0.12237611972072887,-0.11538602756842545,-0.11576240962900249,-0.2640582165687315,-0.347970157372204,-0.09812147586619109,-0.4253287780265944,-1.932395496275489,0.06526399226609615,0.2515612336467753,1.1955439351137715,0.2639038317145751,0.405042166019457,0.4329140675251895,0.2920480760806311,-0.4929303451424844,-0.9596066403631663,-1.4754855004559786,0.7134845299345993,-1.8745782515128226,-1.4299759974441737,-0.782735246020647,1.181973446671259
