,sent_clean
835,all the being and the doing  expansive  glittering  vocal  evaporated  and one shrunk  with a sense of solemnity  to being oneself  a wedge shaped core of darkness  something invisible to others 
836,although she continued to knit  and sat upright  it was thus that she felt herself  and this self having she would its attachments was free for the strangest adventures 
837,when life sank down for a moment  the range of experience seemed limitless 
838,and to everybody there was always this sense of unlimited resources  she supposed  one after another  she  lily  augustus carmichael  must feel  our apparitions  the things you know us by  are simply childish 
839,beneath it is all dark  it is all spreading  it is unfathomably deep  but now and again we rise to the surface and that is what you see us by 
840,her horizon seemed to her limitless 
841,there were all the places she had not seen  the indian plains  she felt herself pushing aside the thick leather curtain of a church in rome 
842,this core of darkness could go anywhere  for no one saw it 
843,they could not stop it  she thought  exulting 
844,there was freedom  there was peace  there was  most welcome of all  a summoning together  a resting on a platform of stability 
845,not as oneself did one find rest ever  in her experience  she accomplished here something dexterous with her needles  but as a wedge of darkness 
846,losing personality  one lost the fret  the hurry  the stir  and there rose to her lips always some exclamation of triumph over life when things came together in this peace  this rest  this eternity  and pausing there she looked out to meet that stroke of the lighthouse  the long steady stroke  the last of the three  which was her stroke  for watching them in this mood always at this hour one could not help attaching oneself to one thing especially of the things one saw  and this thing  the long steady stroke  was her stroke 
847,often she found herself sitting and looking  sitting and looking  with her work in her hands until she became the thing she looked at   that light  for example 
848,and it would lift up on it some little phrase or other which had been lying in her mind like that    children do not forget  children do not forget    which she would repeat and begin adding to it  it will end  it will end  she said 
849,it will come  it will come  when suddenly she added  we are in the hands of the lord 
