,sent_clean
505,then give the boy the cup of honeyed wine  so he can offer to the deathless gods libations 
506,everybody needs the gods 
507,i give the golden chalice to you first  because the boy is younger  more my age 
508,he put the cup of sweet wine in her hand 
509,athena was impressed with his good manners  because he rightly gave it first to her 
510,at once she made a heartfelt prayer 
511,poseidon  o shaker of the earth  do not refuse to grant our prayer  may all these things come true 
512,bring fame to nestor and his sons  and grant gifts to the pylians  as recompense for this fine sacrifice 
513,and may the quest for which we sailed here in our swift black ship
514,succeed  and may we come home safe again 
515,she made her prayer come true all by herself 
516,she gave telemachus the splendid cup with double handle  and his prayer matched hers 
517,and then they cooked the outer parts of meat  and helped themselves to pieces  sharing round the glorious feast  till they could eat no more 
518,then first gerenian nestor  horse lord  spoke 
519,now that our guests are satisfied with food  time now to talk to them and ask them questions 
520,strangers  who are you 
521,where did you sail from 
522,are you on business  or just scouting round like pirates on the sea  who risk their lives to ravage foreign homes 
523,telemachus was thoughtful but not shy 
524,athena gave him the confidence deep in his heart to ask about his absent father  and to gain a noble reputation for himself 
525,great nestor  son of neleus  he said  you ask where i am from 
526,i will be frank 
527,i come from ithaca  beneath mount neion  and i am here on private  family business 
528,i came to gather news about my father  long suffering odysseus 
529,they say he fought with you to sack the town of troy 
530,we know the place where all the other men who battled with the trojans lost their lives 
531,but zeus still keeps odysseus fate in darkness  no one knows where he was lost 
532,maybe some hostile men killed him on land 
533,or he was drowned in amphitrite s waves 
534,i beg you  tell me  did you see him die with your own eyes 
535,or have you any news about where he may be 
536,he must be lost 
537,his mother surely bore him for misfortune 
538,you need not sweeten what you say  in pity or from embarrassment 
539,just tell me straight what your eyes saw of him  my noble father 
540,if ever he made promises to you and kept his word at troy  in times of trouble 
541,remember those times now 
542,tell me the truth  gerenian nestor  horse lord  answered him  dear boy  you call to mind how much we suffered  with strong  unyielding hearts  in distant lands when we were sailing over misty seas  led by achilles on a hunt for spoils  and when we fought around the mighty city of priam 
543,our best warriors were killed 
544,ajax lies dead there  and there lies achilles  there lies his godlike friend and guide  patroclus 
545,my own strong  matchless son lies dead there too  antilochus  who fought and ran so well 
546,more pain  more grief our sufferings increased 
547,who could recount so many  many losses 
548,if you stayed here five years and kept on asking how many things the fighters suffered there  you would get bored and go back home again before the story ended 
549,nine long years we schemed to bring them down  and finally zeus made our plots succeed 
550,odysseus 
551,your father  if you really are his son well  no one dared to try to equal him in cleverness 
552,that man was always best at every kind of trick 
553,and seeing you  i am amazed at how you talk like him 
554,one would not think so young a man could do it 
555,well  back in troy  odysseus and i always agreed in councils  with one mind 
556,we gave the argives all the best advice 
557,after we conquered priam s lofty town 
558,a god dispersed the ships of the achaeans 
559,zeus planned a bitter journey home for us  since some of us had neither sense nor morals 
