,sent_no,sent_raw,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,roberta15lg
136,136,"Mr. Dursley might have been drifting into an uneasy sleep, but the cat on the wall outside was showing no sign of sleepiness.",1.3948257267475128,1.4073829650878906,-0.9991600513458252,-1.6413736939430237,0.8566129803657532,-1,-1.6735274195671082,0.988048255443573
137,137,"It was sitting as still as a statue, its eyes fixed unblinkingly on the far corner of Privet Drive.",0.729220986366272,1.2638691067695618,-0.8212774395942688,-1.5377393364906309,-0.9721809029579164,-1,0.6102122664451599,-0.9972137808799744
138,138,"It didn't so much as quiver when a car door slammed on the next street, nor when two owls swooped overhead.",1.4583266377449036,1.4264854788780212,-0.9982095956802368,-1.5014432668685913,0.6524946093559265,-1,-1.5475658774375916,0.9984937906265259
139,139,"In fact, it was nearly midnight before the cat moved at all.",0.4839074611663818,0.558499276638031,-0.997013509273529,0.8935260176658629,-0.9959728121757508,-1,0.6469207406044006,-0.999494731426239
140,140,"A man appeared on the corner the cat had been watching, appeared so suddenly and silently you'd have thought he'd just popped out of the ground.",0.6422463655471802,0.4647862613201141,-0.9748291969299316,0.8889644145965576,-0.8515017032623291,-1,0.5211720466613771,-0.990923285484314
141,141,The cat's tail twitched and its eyes narrowed.,0.478687971830368,0.4288532435894013,-0.8255865573883057,-1.5814446806907654,0.6810821294784546,-1,-1.4494104087352753,-0.9932012557983398
142,142,Nothing like this man had ever been seen on Privet Drive.,0.6155762672424316,0.670268714427948,-0.7442166209220886,1.9609456658363345,0.9804320931434632,-1,-1.3487534523010254,-0.9982582926750183
143,143,"He was tall, thin, and very old, judging by the silver of his hair and beard, which were both long enough to tuck into his belt.",0.5482044816017151,2.344762682914734,-0.9875783324241638,0.8096472024917603,0.8988271355628967,1,0.5470110774040222,-0.9968598484992981
144,144,"He was wearing long robes, a purple cloak that swept the ground, and high-heeled, buckled boots.",4.4312210977077475,1.2734390795230863,0.9050590395927428,0.8284426927566528,-0.7705103158950806,1,0.5482851266860962,0.9894552230834961
145,145,"His blue eyes were light, bright, and sparkling behind half-moon spectacles and his nose was very long and crooked, as though it had been broken at least twice.",2.421451658010483,1.3991157710552216,-0.9546921849250792,-1.6838498711586,0.9827223420143129,-1,-1.5833634734153748,0.7285543084144592
146,146,This man's name was Albus Dumbledore.,2.237548246979713,0.39895448088645935,-0.9680464267730712,1.4965945184230804,0.8035780191421509,-1,0.716360867023468,-0.9819080233573914
147,147,Albus Dumbledore didn't seem to realize that he had just arrived in a street where everything from his name to his boots was unwelcome.,0.4804579019546509,1.3299045860767365,-0.9978768825531006,-1.6486278772354126,-0.6162995100021362,-1,-1.8647383451461792,-0.9993772506713867
148,148,"He was busy rummaging in his cloak, looking for something.",1.421893447637558,2.3345472216606145,-0.9990902543067932,0.8117364048957825,-0.9731138944625854,-1,0.5673880577087402,-0.9991370439529419
149,149,"But he did seem to realize he was being watched, because he looked up suddenly at the cat, which was still staring at him from the other end of the street.",1.3612174987792969,2.5256946682929997,0.9536842107772828,0.8539801239967346,-0.9363110065460204,-1,0.5459945797920227,-0.9931132197380066
150,150,"For some reason, the sight of the cat seemed to amuse him.",2.4506084322929382,2.6322373747825623,0.9986523389816284,-1.584772765636444,0.8772385120391846,-1,1.7295950055122375,0.9963573217391968
151,151,"He chuckled and muttered, ""I should have known.""",1.3670621812343595,0.4245346188545227,0.8014110922813416,0.7051602602005005,-0.5828204751014711,1,1.4311473667621613,-0.9980670213699341
152,152,He found what he was looking for in his inside pocket.,2.2739955782890315,3.309921413660049,-0.9960950016975404,0.8845068216323853,0.9619642496109008,1,0.6777599453926086,0.997875988483429
153,153,It seemed to be a silver cigarette lighter.,1.4446812570095062,2.3580139577388763,-0.8001697063446045,0.8103955388069153,-0.9955249428749084,-1,0.6891472339630127,-0.989983081817627
154,154,"He flicked it open, held it up in the air, and clicked it.",0.4099816679954529,0.6512880921363831,0.9825345873832704,0.917984664440155,0.995142102241516,1,0.6313823461532593,0.9958965182304382
155,155,The nearest street lamp went out with a little pop.,0.34693843126297,2.3508383333683014,-0.9868596792221068,0.9411291480064392,-0.5868090987205505,-1,0.6538846492767334,-0.9959893226623535
156,156,He clicked it again -- the next lamp flickered into darkness.,0.3966702520847321,0.516560971736908,-0.9981431365013124,0.9073227643966676,0.939749002456665,1,0.5146250128746033,-0.998785138130188
157,157,"Twelve times he clicked the Put-Outer, until the only lights left on the whole street were two tiny pinpricks in the distance, which were the eyes of the cat watching him.",0.6080844402313232,0.3749986886978149,-0.9979522824287416,0.9095298051834106,0.94641375541687,-1,0.5762462019920349,-0.9994441270828247
158,158,"If anyone looked out of their window now, even beady-eyed Mrs. Dursley, they wouldn't be able to see anything that was happening down on the pavement.",0.6443631052970886,1.388387382030487,-0.9972111582756042,-1.5486800670623782,-0.7238126993179321,-1,-1.7817375063896181,-0.9979571104049683
159,159,"Dumbledore slipped the Put-Outer back inside his cloak and set off down the street toward number four, where he sat down on the wall next to the cat.",2.345271944999695,0.5109525918960571,-0.9929699301719666,0.9178891777992249,-0.9581369161605836,-1,0.6753718256950378,0.9886311888694763
160,160,"He didn't look at it, but after a moment he spoke to it.",0.377070426940918,2.2573988139629364,0.9664230942726136,0.6141730546951294,0.9975652694702148,-1,0.6789187788963318,-0.9914098978042603
161,161,"""Fancy seeing you here, Professor McGonagall.""",3.4257717132568364,4.53558224439621,0.9994722604751588,1.847379326820373,0.8893902897834778,1,1.821193099021912,0.9987142086029053
162,162,"He turned to smile at the tabby, but it had gone.",1.382805585861206,1.3386071026325226,-0.9498367905616759,0.8941640853881836,-0.954441487789154,-1,-0.4213147163391113,-0.992536723613739
163,163,Instead he was smiling at a rather severe-looking woman who was wearing square glasses exactly the shape of the markings the cat had had around its eyes.,0.6403061151504517,1.4463745653629303,-0.9758830070495604,0.6738124489784241,-0.9988893866539,-1,0.5091532468795776,-0.9977760910987854
164,164,"She, too, was wearing a cloak, an emerald one.",0.4984729290008545,4.42179012298584,0.9582825899124146,0.8126080632209778,0.8313486576080322,-1,0.7374517321586609,0.9917318820953369
165,165,Her black hair was drawn into a tight bun.,0.8233951926231384,1.310628354549408,-0.9725969433784484,0.8106210231781006,-0.9838929772377014,-1,0.717697024345398,0.9868689179420471
166,166,She looked distinctly ruffled.,0.5359999537467957,1.4103928208351135,-0.998803436756134,0.6634677648544312,-0.9991723299026488,-1,-1.8033801317214968,-0.9985172152519226
167,167,"""How did you know it was me?"" she asked.",0.33876559138298035,1.3155221939086914,-0.984894037246704,0.8833664655685425,-0.5695598125457764,0,0.6384706497192383,-0.998651385307312
168,168,"""My dear Professor, I 've never seen a cat sit so stiffly.""",1.3587575256824491,4.305938124656676,-0.9826424717903136,-1.4222658872604368,0.9820176362991332,0,-1.5216819643974304,-0.9976804256439209
169,169,"""You'd be stiff if you'd been sitting on a brick wall all day,"" said Professor McGonagall.",2.3159250915050507,1.2669400870800018,-0.9970500469207764,0.6538096070289612,0.8431938886642456,0,-1.848078429698944,-0.9984014630317688
170,170,"""All day? When you could have been celebrating? I must have passed a dozen feasts and parties on my way here.""",3.4520739018917084,0.2370766848325729,-0.9109546542167664,0.7627158761024475,0.8405940532684326,0,-1.5628433227539062,-0.9994574785232544
171,171,Professor McGonagall sniffed angrily.,0.6206860542297363,0.6425284743309021,-0.9985141754150392,0.9191452860832214,-0.9954808950424194,-1,-1.641211986541748,-0.9976720213890076
172,172,"""Oh yes, everyone's celebrating, all right,"" she said impatiently.",2.4344374239444733,4.53544545173645,0.9993419647216796,1.6061527132987976,-0.7486298680305481,1,1.6364607214927671,-0.9988504648208618
173,173,"""You'd think they'd be a bit more careful, but no -- even the Muggles have noticed something's going on. It was on their news.""",1.398896723985672,1.3822807371616364,-0.9956384301185608,1.7393959760665894,0.9891321659088136,-1,-1.4767683744430542,-0.9994000196456909
174,174,She jerked her head back at the Dursleys' dark living-room window.,0.5633928179740906,0.3649475276470184,-0.995527684688568,-1.7774235010147097,0.8841646909713745,-1,-0.4944407939910889,-0.9924938082695007
175,175,"""I heard it. Flocks of owls... shooting stars.... Well, they're not completely stupid. They were bound to notice something. Shooting stars down in Kent -- I' bet that was Dedalus Diggle. He never had much sense.""",1.3635959923267365,1.416742593050003,0.9694128632545472,-1.739524483680725,-0.8812209963798523,-1,-1.6916214227676392,-0.9963091611862183
176,176,"""You can't blame them,"" said Dumbledore gently.",2.308215856552124,4.322097986936568,0.9916346669197084,-1.5370396971702576,0.9040919542312622,-1,-1.45990052819252,0.9975435137748718
177,177,"""We've had precious little to celebrate for eleven years.""",3.326847553253174,4.458741068840028,-0.6717529892921448,1.965806782245636,0.9843468070030212,1,1.7226396203041077,-0.999287486076355
178,178,"""I know that,"" said Professor McGonagall irritably.",2.234532862901688,0.3533768653869629,-0.9927480816841124,-1.4328659772872925,-0.8838220834732056,-1,-1.5066003203392029,-0.9981188178062439
179,179,"""But that's no reason to lose our heads. People are being downright careless, out on the streets in broad daylight, not even dressed in Muggle clothes, swapping rumors.""",4.321854621171951,1.28835129737854,-0.9715277552604676,-1.6820327043533323,-0.9149851799011229,-1,-1.909647643566132,-0.991663932800293
180,180,"She threw a sharp, sideways glance at Dumbledore here, as though hoping he was going to tell her something, but he didn't, so she went on.",1.439263790845871,3.2785255312919617,-0.8243411779403687,0.8284530639648438,-0.995197057723999,-1,0.5218639969825745,-0.9982085227966309
181,181,"""A fine thing it would be if, on the very day YouKnow-Who seems to have disappeared at last, the Muggles found out about us all. I suppose he really has gone, Dumbledore?""",1.4437939524650574,2.3861294090747838,0.7628480792045593,-1.6607057452201843,0.686689019203186,-1,-0.3679518699645996,-0.9734864234924316
182,182,"""It certainly seems so,"" said Dumbledore.",1.506504237651825,2.3844684958457947,0.9731682538986206,0.6343487501144409,0.9454804062843324,1,0.6125811338424683,0.9899053573608398
183,183,"""We have much to be thankful for. Would you care for a lemon drop?""",1.3523845672607422,4.343888461589813,0.7365885972976685,1.927459537982941,0.9711663722991944,-1,1.7565970420837402,0.9980257153511047
184,184,"""A what?""",1.384129822254181,0.28532591462135315,-0.990346372127533,0.676889955997467,-0.997894823551178,-1,0.6856547594070435,-0.9987046718597412
185,185,"""A lemon drop. They're a kind of Muggle sweet I' rather fond of""",2.4079784750938416,2.331565707921982,0.9987919926643372,1.9622500538825989,0.9827401041984558,1,1.7815271019935608,0.9984774589538574
186,186,"""No, thank you,"" said Professor McGonagall coldly, as though she didn't think this was the moment for lemon drops.",0.4865203201770783,0.35879191756248474,-0.9832817316055298,-0.3752723038196564,0.7145649194717407,-1,-0.395423024892807,-0.9980864524841309
187,187,"""As I say, even if You-Know-Who has gone -""",1.3690502047538755,4.289256989955902,-0.9940288066864014,0.8621141910552979,0.9543826580047609,-1,0.6763902902603149,-0.9883701205253601
188,188,"""My dear Professor, surely a sensible person like yourself can call him by his name? All this 'You- Know-Who' nonsense -- for eleven years I have been trying to persuade people to call him by his proper name: Voldemort.""",0.5418676733970642,0.3568207323551178,-0.9975612759590148,0.8061103224754333,-0.9979899525642396,-1,-1.842943787574768,-0.9975901246070862
189,189,"Professor McGonagall flinched, but Dumbledore, who was unsticking two lemon drops, seemed not to notice.",1.4721450209617617,2.3259851336479187,-0.980375111103058,-1.6117576360702517,-0.9823037385940552,-1,-1.7520814538002014,-0.9826726317405701
190,190,"""It all gets so confusing if we keep saying 'You-Know-Who.'",1.377335160970688,1.4041613042354584,-0.9993125200271606,-1.6900016069412231,-0.5825386047363281,-1,-1.8053539395332336,-0.9994505047798157
191,191,I have never seen any reason to be frightened of saying Voldemort's name.,0.327924907207489,0.3596818149089813,-0.9652426838874816,-1.5577982664108276,0.9911602735519408,-1,-1.8361215591430664,0.9853919148445129
192,192,"""I know you haven 't, said Professor McGonagall, sounding half exasperated, half admiring. ""But you're different.",1.4097630977630615,1.4064507186412811,0.994259476661682,-0.4279707074165344,0.7789457440376282,1,-1.5427225232124329,0.9953755140304565
193,193,"Everyone knows you're the only one You-Know- oh, all right, Voldemort, was frightened of.",0.4323539435863495,4.439208179712296,-0.8710473775863647,1.785768449306488,0.7522379755973816,1,-1.7642852663993835,-0.9843584895133972
194,194,"""You flatter me,"" said Dumbledore calmly.",0.3441081643104553,4.2978332340717325,0.994378924369812,0.5655115842819214,0.9003496766090393,1,-1.8666272163391116,0.9970651268959045
195,195,"""Voldemort had powers I will never have.""",0.8231781721115112,4.3554017543792725,0.9976197481155396,-1.5732545852661133,0.666704535484314,1,1.4110655188560486,-0.9915981888771057
