,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
192,192,"""I know you haven 't, said Professor McGonagall, sounding half exasperated, half admiring. ""But you're different.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,"Everyone knows you're the only one You-Know- oh, all right, Voldemort, was frightened of.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,"""You flatter me,"" said Dumbledore calmly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195,"""Voldemort had powers I will never have.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,"""Only because you're too -- well -- noble to use them.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,"""It's lucky it's dark. I haven't blushed so much since Madam Pomfrey told me she liked my new earmuffs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,198,"Professor McGonagall shot a sharp look at Dumbledore and said, ""The owls are nothing next to the rumors that are flying around. You know what everyone's saying? About why he's disappeared? About what finally stopped him?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,"It seemed that Professor McGonagall had reached the point she was most anxious to discuss, the real reason she had been waiting on a cold, hard wall all day, for neither as a cat nor as a woman had she fixed Dumbledore with such a piercing stare as she did now.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,"It was plain that whatever ""everyone"" was saying, she was not going to believe it until Dumbledore told her it was true.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201,"Dumbledore, however, was choosing another lemon drop and did not answer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,"""What they're saying,"" she pressed on, ""is that last night Voldemort turned up in Godric's Hollow.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,He went to find the Potters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204,The rumor is that Lily and James Potter are -- are -- that they're -- dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,Dumbledore bowed his head.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,Professor McGonagall gasped.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,"""Lily and James...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208,I can't believe it...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,I didn't want to believe it...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,"Oh, Albus...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211,Dumbledore reached out and patted her on the shoulder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212,"""I know... I know..."" he said heavily.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213,Professor McGonagall's voice trembled as she went on.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,"""That's not all.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,"They're saying he tried to kill the Potter's son, Harry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,"But -- he couldn't. He couldn't kill that little boy. No one knows why, or how, but they're saying that when he couldn't kill Harry Potter, Voldemort's power somehow broke -- and that's why he's gone.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217,Dumbledore nodded glumly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,"""It's -- it's true?"" faltered Professor McGonagall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,"""After all he's done... all the people he's killed... he couldn't kill a little boy? It's just astounding... of all the things to stop him... but how in the name of heaven did Harry survive?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220,"""We can only guess,"" said Dumbledore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221,"""We may never know.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,222,Professor McGonagall pulled out a lace handkerchief and dabbed at her eyes beneath her spectacles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,Dumbledore gave a great sniff as he took a golden watch from his pocket and examined it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,224,It was a very odd watch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,225,"It had twelve hands but no numbers; instead, little planets were moving around the edge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226,"It must have made sense to Dumbledore, though, because he put it back in his pocket and said, ""Hagrid's late. I suppose it was he who told you I'd be here, by the way?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,"""Yes,"" said Professor McGonagall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228,"""And I don't suppose you're going to tell me why you're here, of all places?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,229,"""I've come to bring Harry to his aunt and uncle. They're the only family he has left now.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,230,"""You don't mean -- you can't mean the people who live here?"" cried Professor McGonagall, jumping to her feet and pointing at number four.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,231,"""Dumbledore -- you can't. I've been watching them all day. You couldn't find two people who are less like us. And they've got this son -- I saw him kicking his mother all the way up the street, screaming for sweets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,232,"Harry Potter come and live here!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,233,"""It's the best place for him,"" said Dumbledore firmly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,234,"""His aunt and uncle will be able to explain everything to him when he's older. I've written them a letter.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,235,"""A letter?"" repeated Professor McGonagall faintly, sitting back down on the wall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,236,"""Really, Dumbledore, you think you can explain all this in a letter? These people will never understand him! He' be famous -- a legend -- I wouldn't be surprised if today was known as Harry Potter day in the future -- there will be books written about Harry -- every child in our world will know his name!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,237,"""Exactly,"" said Dumbledore, looking very seriously over the top of his half-moon glasses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,238,"""It would be enough to turn any boy's head. Famous before he can walk and talk! Famous for something he won't even remember! CarA you see how much better off he' be, growing up away from all that until he's ready to take it?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,239,"Professor McGonagall opened her mouth, changed her mind, swallowed, and then said, ""Yes -- yes, you're right, of course. But how is the boy getting here, Dumbledore?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,240,She eyed his cloak suddenly as though she thought he might be hiding Harry underneath it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,241,"""Hagrid's bringing him.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,242,"""You think it -- wise -- to trust Hagrid with something as important as this?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,243,"I would trust Hagrid with my life,"" said Dumbledore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,244,"""I' not saying his heart isn't in the right place,"" said Professor McGonagall grudgingly, ""but you can't pretend he's not careless. He does tend to -- what was that?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,245,A low rumbling sound had broken the silence around them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,246,It grew steadily louder as they looked up and down the street for some sign of a headlight; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,247,"If the motorcycle was huge, it was nothing to the man sitting astride it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,248,He was almost twice as tall as a normal man and at least five times as wide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,249,"He looked simply too big to be allowed, and so wild - long tangles of bushy black hair and beard hid most of his face, he had hands the size of trash can lids, and his feet in their leather boots were like baby dolphins.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,250,"In his vast, muscular arms he was holding a bundle of blankets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,251,"""Hagrid,"" said Dumbledore, sounding relieved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,252,"""At last. And where did you get that motorcycle?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,253,"""Borrowed it, Professor Dumbledore, sit,"" said the giant, climbing carefully off the motorcycle as he spoke.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,254,"""Young Sirius Black lent it to me. I've got him, sir.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,255,"""No problems, were there?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,256,"""No, sir -- house was almost destroyed, but I got him out all right before the Muggles started swarmin' around. He fell asleep as we was flyin' over Bristol.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,257,Dumbledore and Professor McGonagall bent forward over the bundle of blankets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,258,"Inside, just visible, was a baby boy, fast asleep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,259,"Under a tuft of jet-black hair over his forehead they could see a curiously shaped cut, like a bolt of lightning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,260,"""Is that where -?"" whispered Professor McGonagall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,261,"""Yes,"" said Dumbledore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,262,"""He' have that scar forever.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,263,"""Couldn't you do something about it, Dumbledore?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,264,"""Even if I could, I wouldn't. Scars can come in handy. I have one myself above my left knee that is a perfect map of the London Underground. Well -- give him here, Hagrid -- we'd better get this over with.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,265,Dumbledore took Harry in his arms and turned toward the Dursleys' house.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,266,"""Could I -- could I say good-bye to him, sir?"" asked Hagrid.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,267,"He bent his great, shaggy head over Harry and gave him what must have been a very scratchy, whiskery kiss.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268,"Then, suddenly, Hagrid let out a howl like a wounded dog.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,"""Shhh!"" hissed Professor McGonagall, ""you' wake the Muggles!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270,"""S-s-sorry,"" sobbed Hagrid, taking out a large, spotted handkerchief and burying his face in it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271,"""But I --can't stand it -- Lily an' James dead -- an' poor little Harry off ter live with Muggles -""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272,"""Yes, yes, it's all very sad, but get a grip on yourself, Hagrid, or we' be found,"" Professor McGonagall whispered, patting Hagrid gingerly on the arm as Dumbledore stepped over the low garden wall and walked to the front door.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273,"He laid Harry gently on the doorstep, took a letter out of his cloak, tucked it inside Harry's blankets, and then came back to the other two.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274,"For a full minute the three of them stood and looked at the little bundle; Hagrid's shoulders shook, Professor McGonagall blinked furiously, and the twinkling light that usually shone from Dumbledore's eyes seemed to have gone out.",0.02444998852094438,0.027648590799360242,-0.07343157626779045,0.04869072774538911,0.16656756316915136,0.07898406854208373,0.011662018650599024,-0.01797067187002037,-0.018348867805299315,-0.15538845493999245,-0.0005782331723825216,0.0975609455587395,0.2532639847367378,0.3894103193154144,-0.6158284268291174,2.478810290885993,-0.21624073203816832,1.1427837245403272,0.2598206269799222,0.28857424589526703,-0.9477465537030206,0.29351934771026306,1.1679866654927982,-1.2379018933040378,-0.10352486737140648,-0.7968111032224494,-1.0665090687695922,-1.7996101164170848,-1.8758391202268618,-1.716685809079365,-0.8072680490150915
275,275,"""Well,"" said Dumbledore finally, ""that's that. We've no business staying here. We may as well go and join the celebrations.""",0.02479170140443433,0.028005446374382487,-0.07343157626779045,0.049159928653769495,0.16724735414503245,0.08249412306205345,0.011662018650599024,-0.01797067187002037,-0.020145360617114975,-0.15947687624481155,-0.001692137697120256,0.10008576921610926,0.250160335726349,0.38599713905094485,-0.6158284268291174,2.4710899287136034,-0.1877075312172675,1.2260592401942452,0.2598206269799222,0.29219711500293977,-0.9477465537030206,0.29351934771026306,1.2137624523613604,-1.291716104260195,-0.10620114876007189,-0.8737437777031553,-1.0632525493175964,-1.801235112169925,-1.9330017079598343,-1.738811949885673,-0.8255978831463349
276,276,"""Yeah,"" said Hagrid in a very muffled voice, ""I' be takin' Sirius his bike back. G'night, Professor McGonagall -- Professor Dumbledore, sir.""",0.020805051097051587,0.023842131332456322,-0.0785900779998928,0.04889926148244707,0.16311120371844917,0.0791905911762257,0.006550646900730442,-0.02460567859503926,-0.023043702353510904,-0.16345608755629493,-0.005701890052585793,0.09817753070663501,0.2101500937308241,0.34199661969496437,-0.6797262281257825,2.385742979827863,-0.19724209291523412,1.1718087198849736,0.2248795905094963,0.2499303087467585,-1.0123445404396103,0.18482178628649337,1.1679866654927982,-1.3458973947163322,-0.21576010116708644,-0.9551501796202544,-1.0922526270296573,-1.8541465350662856,-1.9903089417373343,-1.7830642314982874,-0.8493672145357547
277,277,"Wiping his streaming eyes on his jacket sleeve, Hagrid swung himself onto the motorcycle and kicked the engine into life; with a roar it rose into the air and off into the night.",0.023652658459467832,0.02681592779097501,-0.07358788062367293,0.04745907536089061,0.16645426467317115,0.0791905911762257,0.008140621803141207,-0.021651278277297452,-0.02582826621182518,-0.16331558705925076,-0.007719252365283201,0.09648526087551496,0.205600002030478,0.33699274098923293,-0.6632806274672755,2.502546881778335,-0.18136430961803032,1.1238154025035711,0.2248795905094963,0.28012088464403084,-0.9477465537030206,0.22105430676108326,1.1679866654927982,-1.345600322872304,-0.14105317177948365,-0.9663620519514103,-1.0292751083809268,-1.7917743680342535,-1.9902176335480024,-1.7609380906919798,-0.8008898260874314
278,278,"""I shall see you soon, I expect, Professor McGonagall,"" said Dumbledore, nodding to her.",0.02308313698698458,0.02622116849927127,-0.07358788062367293,0.04738087520949388,0.16589230413310943,0.07562433822441145,0.008140621803141207,-0.021651278277297452,-0.02439107196237265,-0.16301045351981852,-0.006679045878903932,0.09502038119035491,0.19954781429458854,0.33033696011070657,-0.6632806274672755,2.4971930255868995,-0.1728908945880079,1.0343548965143516,0.2248795905094963,0.2740827694645763,-0.9477465537030206,0.22105430676108326,1.1222108786242364,-1.3993196608432052,-0.1114191821319015,-0.9236217433191781,-1.0340470260258139,-1.7847376247253715,-1.9826378784188792,-1.7609380906919798,-0.8222770332287229
279,279,Professor McGonagall blew her nose in reply.,0.022513615514501328,0.025626409207567532,-0.07358788062367293,0.04773277589077917,0.16554334476549043,0.07375346303054081,0.00755240850916704,-0.021651278277297452,-0.024726845023628673,-0.16300943095433784,-0.008168731381030836,0.09279108666000836,0.19440444373371732,0.3246806340144059,-0.6632806274672755,2.4688488883234996,-0.08192522522766037,0.9768129304128312,0.2248795905094963,0.26804465428512186,-0.9477465537030206,0.20897679993621998,1.0993229851899553,-1.3993298648663635,-0.06020791292005906,-0.9247464149660686,-1.024005107557978,-1.720760364024812,-1.982735882029559,-1.7830642314982874,-0.8007268705089963
280,280,Dumbledore turned and walked back down the street.,0.01966600815208508,0.022652612749048843,-0.07512262935167838,0.04504790402615809,0.1657125371861542,0.07218521434867535,0.00659735631516004,-0.024335462375677297,-0.024665250984366418,-0.16261983350620218,-0.008355072337458379,0.08786537078760498,0.15643508034747572,0.2829245329441489,-0.6974577704923567,2.474818848966139,-0.12800457503129548,0.9576322750456575,0.2248795905094963,0.2378540783878496,-0.9692792159485506,0.18482178628649337,1.0764350917556744,-1.4533152096030202,-0.035715190359400864,-0.9472471088692749,-1.0198772193688752,-1.7167122604102478,-1.9798429867657932,-1.7609380906919798,-0.8354855680876804
281,281,On the corner he stopped and took out the silver Put-Outer.,0.017729635145642034,0.020630431157256133,-0.07693082412029055,0.046559773619828215,0.16417772022727595,0.073707136397728,0.007185569609134208,-0.02272288171174299,-0.022868758172550758,-0.16646897448854422,-0.007200703498171849,0.08634920271845334,0.17392254025443774,0.30215604167157123,-0.678867855419574,2.4742281918145426,-0.040188763577137306,0.9141346372587056,0.2248795905094963,0.21732448677770438,-0.9908118781940805,0.19689929311135668,1.0993229851899553,-1.5074649156386568,-0.06341605941446349,-0.9062982190540328,-1.0192659586011206,-1.7201573437127715,-1.9796039299840476,-1.738811949885673,-0.8179255905431093
282,282,"He clicked it once, and twelve balls of light sped back to their street lamps so that Privet Drive glowed suddenly orange and he could make out a tabby cat slinking around the corner at the other end of the street.",0.01829915661812528,0.021225190448959867,-0.07693082412029055,0.041190029890586045,0.16290575577907174,0.07361615963268531,0.006634346475117849,-0.02469066595435472,-0.025024549546729547,-0.17014898314038326,-0.009791908614530956,0.08447097072228874,0.1785748939748476,0.30727238113156896,-0.678867855419574,2.4685793662588065,-0.13031924714524779,0.9386706140454144,0.2248795905094963,0.22336260195715885,-0.9908118781940805,0.18482178628649337,1.0993229851899553,-1.5076375314050783,-0.13532004685721383,-0.9056299565784207,-1.0376978286337077,-1.725695789968293,-2.0228617335198322,-1.7830642314982874,-0.7749923482619715
283,283,He could just see the bundle of blankets on the step of number four.,0.01807134802913198,0.020987286732278374,-0.07538658430246982,0.04242819895436762,0.16348735472510334,0.07036836508810576,0.007596759023707111,-0.02272288171174299,-0.020712966798371965,-0.1701436657998838,-0.007538149112623563,0.0877836791115411,0.1720627158640716,0.30011073439509484,-0.6653417054049249,2.5558186040447946,-0.11037003933933638,0.8881764078552065,0.2248795905094963,0.2209473558853771,-0.9692792159485506,0.20897679993621998,1.0535471983213933,-1.5060434419841509,-0.10826140359581111,-0.9070444338942893,-1.003262011785666,-1.7902135915195931,-2.0224863406015574,-1.7830642314982874,-0.7312114421222777
284,284,"""Good luck, Harry,"" he murmured.",0.019779912446581727,0.022771564607389588,-0.07499231072230479,0.04799995974138467,0.1572589587394193,0.0687005484744512,0.007462855594235934,-0.02398407233235377,-0.023048407453732326,-0.16618286066705246,-0.011547901468089102,0.08427154854618861,0.16934168622438278,0.2971183326659897,-0.65794159903699,2.5452182675489397,-0.09502175266560711,0.8234592435542819,0.1992845868755893,0.23906170142374053,-0.9692792159485506,0.19689929311135668,1.0306593048871122,-1.5057892700732232,-0.16110648345549233,-0.9284942867871527,-0.9474999923661283,-1.7840113772409596,-1.965345597129204,-1.738811949885673,-0.7109279868899
285,285,"He turned on his heel and with a swish of his cloak, he was gone.",0.019779912446581727,0.022771564607389588,-0.07499231072230479,0.04786962615572345,0.1565111886659501,0.0687005484744512,0.006758672179873307,-0.025596652996288077,-0.0216112132042798,-0.16301352121626053,-0.010435527913479813,0.08360729594517048,0.16934168622438278,0.2971183326659897,-0.65794159903699,2.5908290167928936,-0.09121674618830138,0.8234592435542819,0.1992845868755893,0.23906170142374053,-0.9692792159485506,0.18482178628649337,1.0306593048871122,-1.5057810609066615,-0.1839355157090097,-0.9453023941729761,-0.9220933152263906,-1.7853458804213571,-1.9649936407483264,-1.738811949885673,-0.6683592853839205
286,286,"A breeze ruffled the neat hedges of Privet Drive, which lay silent and tidy under the inky sky, the very last place you would expect astonishing things to happen.",0.019779912446581727,0.022771564607389588,-0.07499231072230479,0.05106279900442328,0.15659729552289503,0.07035312576783138,0.006758672179873307,-0.025596652996288077,-0.01981472039246414,-0.1595069396699433,-0.009281159074193282,0.08126435716112362,0.16934168622438278,0.2971183326659897,-0.65794159903699,2.592433148661348,-0.04711398885439912,0.850584786509743,0.1992845868755893,0.23906170142374053,-0.9692792159485506,0.18482178628649337,1.0535471983213933,-1.5055957803085795,-0.20887426609825316,-0.9703854818071666,-0.8692523692260755,-1.784244794295746,-1.9651648446711056,-1.7609380906919798,-0.687679798602207
