,sent_clean
1568,but do not strike meplease dontand ill do anything you want me to
1569,our friends looked at him in surprise and dismay
1570,i thought oz was a great head said dorothy
1571,and i thought oz was a lovely lady said the scarecrow
1572,and i thought oz was a terrible beast said the tin woodman
1573,and i thought oz was a ball of fire exclaimed the lion
1574,no you are all wrong said the little man meekly
1575,i have been making believe
1576,making believe cried dorothy
1577,are you not a great wizard
1578,hush my dear he said
1579,do not speak so loud or you will be overheardand i should be ruined
1580,I am supposed to be a great wizard
1581,and are not you
1582,she asked
1583,not a bit of it my dear I am just a common man
1584,you are more than that said the scarecrow in a grieved tone you are a humbug
1585,exactly so declared the little man rubbing his hands together as if it pleased him
1586,i am a humbug
1587,but this is terrible said the tin woodman
1588,how shall i ever get my heart
1589,or i my courage
1590,asked the lion
1591,or i my brains
1592,wailed the scarecrow wiping the tears from his eyes with his coat sleeve
1593,my dear friends said oz i pray you not to speak of these little things
