,sent_clean
534,our impulse to sneer  to forget  is at root a good one 
535,we recognise that emotion is not enough  and that men and women are personalities capable of sustained relations  not mere opportunities for an electrical discharge 
536,yet we rate the impulse too highly 
537,we do not admit that by collisions of this trivial sort the doors of heaven may be shaken open 
538,to helen  at all events  her life was to bring nothing more intense than the embrace of this boy who played no part in it 
539,he had drawn her out of the house  where there was danger of surprise and light  he had led her by a path he knew  until they stood under the column of the vast wych elm 
540,a man in the darkness  he had whispered love you when she was desiring love 
541,in time his slender personality faded  the scene that he had evoked endured 
542,in all the variable years that followed she never saw the like of it again 
543,understand  said margaret   at least  understand as much as ever is understood of these things 
544,tell me now what happened on the monday morning 
545,it was over at once 
546,how  helen 
547,was still happy while dressed  but as came downstairs got nervous  and when went into the dining room knew it was no good 
548,there was evie  can t explain  managing the tea urn  and mr  wilcox reading the times 
549,was paul there 
550,yes  and charles was talking to him about stocks and shares  and he looked frightened 
551,by slight indications the sisters could convey much to each other 
552,margaret saw horror latent in the scene  and helen s next remark did not surprise her 
553,somehow  when that kind of man looks frightened it is too awful 
554,it is all right for us to be frightened  or for men of another sort  father  for instance  but for men like that 
555,when saw all the others so placid  and paul mad with terror in case said the wrong thing  felt for a moment that the whole wilcox family was a fraud  just a wall of newspapers and motor cars and golf clubs  and that if it fell should find nothing behind it but panic and emptiness 
556,don t think that 
557,the wilcoxes struck me as being genuine people  particularly the wife 
558,no  don t really think that 
559,but paul was so broad shouldered  all kinds of extraordinary things made it worse  and knew that it would never do  never  said to him after breakfast  when the others were practising strokes  we rather lost our heads  and he looked better at once  though frightfully ashamed  he began a speech about having no money to marry on  but it hurt him to make it  and stopped him  then he said  must beg your pardon over this  miss schlegel  can t think what came over me last night  and said  nor what over me  never mind  and then we parted  at least  until remembered that had written straight off to tell you the night before  and that frightened him again 
560,asked him to send a telegram for me  for he knew you would be coming or something  and he tried to get hold of the motor  but charles and mr  wilcox wanted it to go to the station  and charles offered to send the telegram for me  and then had to say that the telegram was of no consequence  for paul said charles might read it  and though wrote it out several times  he always said people would suspect something 
561,he took it himself at last  pretending that he must walk down to get cartridges  and  what with one thing and the other  it was not handed in at the post office until too late 
562,it was the most terrible morning 
563,paul disliked me more and more  and evie talked cricket averages till nearly screamed 
564,cannot think how stood her all the other days 
565,at last charles and his father started for the station  and then came your telegram warning me that aunt juley was coming by that train  and paul  oh  rather horrible  said that had muddled it 
