,sent_raw
508,"The energy of the Wilcoxes had fascinated her, had created new images of beauty in her responsive mind."
509,"To be all day with them in the open air, to sleep at night under their roof, had seemed the supreme joy of life, and had led to that abandonment of personality that is a possible prelude to love."
510,"She had liked giving in to Mr. Wilcox, or Evie, or Charles; she had liked being told that her notions of life were sheltered or academic; that Equality was nonsense, Votes for Women nonsense, Socialism nonsense, Art and Literature, except when conducive to strengthening the character, nonsense."
511,"One by one the Schlegel fetiches had been overthrown, and, though professing to defend them, she had rejoiced."
512,"When Mr. Wilcox said that one sound man of business did more good to the world than a dozen of your social reformers, she had swallowed the curious assertion without a gasp, and had leant back luxuriously among the cushions of his motorcar."
513,"When Charles said, Why be so polite to servants?"
514,"they don t understand it, she had not given the Schlegel retort of, If they don t understand it, do."
515,No; she had vowed to be less polite to servants in the future.
516,"am swathed in cant, she thought, and it is good for me to be stripped of it."
517,And all that she thought or did or breathed was a quiet preparation for Paul.
518,Paul was inevitable.
519,"Charles was taken up with another girl, Mr. Wilcox was so old, Evie so young, Mrs. Wilcox so different."
520,"Round the absent brother she began to throw the halo of Romance, to irradiate him with all the splendour of those happy days, to feel that in him she should draw nearest to the robust ideal."
521,"He and she were about the same age, Evie said."
522,Most people thought Paul handsomer than his brother.
523,"He was certainly a better shot, though not so good at golf."
524,"And when Paul appeared, flushed with the triumph of getting through an examination, and ready to flirt with any pretty girl, Helen met him halfway, or more than halfway, and turned towards him on the Sunday evening."
525,"He had been talking of his approaching exile in Nigeria, and he should have continued to talk of it, and allowed their guest to recover."
526,But the heave of her bosom flattered him.
527,"Passion was possible, and he became passionate."
528,"Deep down in him something whispered, This girl would let you kiss her; you might not have such a chance again."
529,"That was how it happened, or, rather, how Helen described it to her sister, using words even more unsympathetic than my own."
530,"But the poetry of that kiss, the wonder of it, the magic that there was in life for hours after it--who can describe that?"
531,It is so easy for an Englishman to sneer at these chance collisions of human beings.
532,To the insular cynic and the insular moralist they offer an equal opportunity.
533,"It is so easy to talk of passing emotion, and to forget how vivid the emotion was ere it passed."
534,"Our impulse to sneer, to forget, is at root a good one."
535,"We recognise that emotion is not enough, and that men and women are personalities capable of sustained relations, not mere opportunities for an electrical discharge."
536,Yet we rate the impulse too highly.
537,We do not admit that by collisions of this trivial sort the doors of heaven may be shaken open.
538,"To Helen, at all events, her life was to bring nothing more intense than the embrace of this boy who played no part in it."
539,"He had drawn her out of the house, where there was danger of surprise and light; he had led her by a path he knew, until they stood under the column of the vast wych-elm."
540,"A man in the darkness, he had whispered love you when she was desiring love."
541,"In time his slender personality faded, the scene that he had evoked endured."
542,In all the variable years that followed she never saw the like of it again.
543,"understand, said Margaret-- at least, understand as much as ever is understood of these things."
544,Tell me now what happened on the Monday morning.
545,It was over at once.
546,"How, Helen?"
547,"was still happy while dressed, but as came downstairs got nervous, and when went into the dining-room knew it was no good."
548,"There was Evie--can t explain--managing the tea-urn, and Mr. Wilcox reading the Times."
549,Was Paul there?
550,"Yes; and Charles was talking to him about stocks and shares, and he looked frightened."
551,By slight indications the sisters could convey much to each other.
552,"Margaret saw horror latent in the scene, and Helen s next remark did not surprise her."
553,"Somehow, when that kind of man looks frightened it is too awful."
554,"It is all right for us to be frightened, or for men of another sort--father, for instance; but for men like that!"
555,"When saw all the others so placid, and Paul mad with terror in case said the wrong thing, felt for a moment that the whole Wilcox family was a fraud, just a wall of newspapers and motor-cars and golf-clubs, and that if it fell should find nothing behind it but panic and emptiness."
556,don t think that.
557,"The Wilcoxes struck me as being genuine people, particularly the wife."
558,"No, don t really think that."
559,"But Paul was so broad-shouldered; all kinds of extraordinary things made it worse, and knew that it would never do--never. said to him after breakfast, when the others were practising strokes, We rather lost our heads, and he looked better at once, though frightfully ashamed. He began a speech about having no money to marry on, but it hurt him to make it, and stopped him. Then he said, must beg your pardon over this, Miss Schlegel; can t think what came over me last night. And said, Nor what over me; never mind. And then we parted--at least, until remembered that had written straight off to tell you the night before, and that frightened him again."
560,"asked him to send a telegram for me, for he knew you would be coming or something; and he tried to get hold of the motor, but Charles and Mr. Wilcox wanted it to go to the station; and Charles offered to send the telegram for me, and then had to say that the telegram was of no consequence, for Paul said Charles might read it, and though wrote it out several times, he always said people would suspect something."
