,sent_no,sent_raw,nlptown,robertaxml8lang,camembert
77,77,"Non seulement il n'en était rien, mais dès qu'il parlait, parfaitement bien d'ailleurs, il était plutôt froid et railleur.",2.3421627581119537,-1.4536420702934265,-0.9988428950309753
78,78,"Il résultait de ce désaccord entre son regard et sa parole quelque chose de faux qui n'était pas sympathique et par quoi il avait 'air lui-même de se sentir aussi gêné qu'un invité en veston dans une soirée où tout le monde est en habit, ou que quelqu'un qui ayant à répondre à une Altesse ne sait pas au juste comment il faut lui parler et tourne la difficulté en réduisant ses phrases à presque rien.",1.564897060394287,-1.7840579152107239,-0.9989293217658997
79,79,Celles de Jupien--car 'est pure comparaison--étaient au contraire charmantes.,2.3838254511356354,1.6637452244758606,-0.9983741641044617
80,80,"Correspondant peut-être à cette inondation du visage par les yeux (à laquelle on ne faisait plus attention quand on le connaissait), je discernai vite en effet chez lui une intelligence rare et 'une des plus naturellement littéraires qu'il 'ait été donné de connaître, en ce sens que, sans culture probablement, il possédait ou s'était assimilé, rien qu'à 'aide de quelques livres hâtivement parcourus, les tours les plus ingénieux de la langue.",1.3811644613742828,-1.4138748049736023,0.9223821759223938
81,81,Les gens les plus doués que j'avais connus étaient morts très jeunes.,1.411908894777298,-1.9114319682121277,-0.9909073114395142
82,82,Aussi étais-je persuadé que la vie de Jupien finirait vite.,2.3878829777240753,-1.9017313122749329,-0.968604564666748
83,83,"Il avait de la bonté, de la pitié, les sentiments les plus délicats, les plus généreux.",4.259893923997879,1.6037395000457764,0.9818889498710632
84,84,Son rôle dans la vie de Françoise avait vite cessé d'être indispensable.,2.406659185886383,-1.5621259808540344,-0.9902456402778625
85,85,Elle avait appris à le doubler.,2.360088497400284,0.511909008026123,-0.86781245470047
86,86,"Même quand un fournisseur ou un domestique venait nous apporter quelque paquet, tout en ayant 'air de ne pas s'occuper de lui, et en lui désignant seulement d'un air détaché une chaise, pendant qu'elle continuait son ouvrage, Françoise mettait si habilement à profit les quelques instants qu'il passait dans la cuisine, en attendant la réponse de maman, qu'il était bien rare qu'il repartît sans avoir indestructiblement gravée en lui la certitude que «si nous n'en avions pas, 'est que nous ne voulions pas».",1.302784502506256,-1.4478884935379028,-0.7912496328353882
87,87,"Si elle tenait tant d'ailleurs à ce que 'on sût que nous avions «d'argent», (car elle ignorait 'usage de ce que Saint-Loup appelait les articles partitifs et disait: «avoir d'argent», «apporter d'eau»), à ce qu'on nous sût riches, ce n'est pas que la richesse sans plus, la richesse sans la vertu, fût aux yeux de Françoise le bien suprême, mais la vertu sans la richesse n'était pas non plus son idéal.",1.4387238919734955,-1.4215497374534607,-0.972053587436676
88,88,"La richesse était pour elle comme une condition nécessaire de la vertu, à défaut de laquelle la vertu serait sans mérite et sans charme.",1.412691056728363,-1.7855273485183716,-0.7965018153190613
89,89,"Elle les séparait si peu qu'elle avait fini par prêter à chacune les qualités de 'autre, à exiger quelque confortable dans la vertu, à reconnaître quelque chose d'édifiant dans la richesse.",2.287271171808243,1.5446871519088745,-0.9923864006996155
90,90,"Une fois la fenêtre refermée, assez rapidement--sans cela, maman lui eût, paraît-il, «raconté toutes les injures imaginables»--Françoise commençait en soupirant à ranger la table de la cuisine.",1.3892784118652344,-1.5981952548027039,-0.9718290567398071
91,91,"--Il y a des Guermantes qui restent rue de la Chaise, disait le valet de chambre, j'avais un ami qui y avait travaillé; il était second cocher chez eux.",1.411011427640915,-1.4418848752975464,-0.7561951875686646
92,92,"Et je connais quelqu'un, pas mon copain alors, mais son beau-frère, qui avait fait son temps au régiment avec un piqueur du baron de Guermantes.",2.3512334525585175,-1.7023296356201172,-0.9703570604324341
93,93,"«Et après tout allez-y donc, 'est pas mon père!» ajoutait le valet de chambre qui avait 'habitude, comme il fredonnait les refrains de 'année, de parsemer ses discours des plaisanteries nouvelles.",1.2376833111047745,-1.5065343976020813,-0.9984953999519348
94,94,"Françoise, avec la fatigue de ses yeux de femme déjà âgée et qui d'ailleurs voyaient tout de Combray, dans un vague lointain, distingua non la plaisanterie qui était dans ces mots, mais qu'il devait y en avoir une, car ils n'étaient pas en rapport avec la suite du propos, et avaient été lancés avec force par quelqu'un qu'elle savait farceur.",1.4345953166484833,-1.6047251224517822,-0.9524437785148621
95,95,"Aussi sourit-elle d'un air bienveillant et ébloui et comme si elle disait: «Toujours le même, ce Victor!» Elle était du reste heureuse, car elle savait qu'entendre des traits de ce genre se rattache de loin à ces plaisirs honnêtes de la société pour lesquels dans tous les mondes on se dépêche de faire toilette, on risque de prendre froid.",2.259230673313141,1.4608069956302643,-0.7670005559921265
96,96,Enfin elle croyait que le valet de chambre était un ami pour elle car il ne cessait de lui dénoncer avec indignation les mesures terribles que la République allait prendre contre le clergé.,4.282217562198639,-1.884141206741333,-0.973307728767395
97,97,"Françoise n'avait pas encore compris que les plus cruels de nos adversaires ne sont pas ceux qui nous contredisent et essayent de nous persuader, mais ceux qui grossissent ou inventent les nouvelles qui peuvent nous désoler, en se gardant bien de leur donner une apparence de justification qui diminuerait notre peine et nous donnerait peut-être une légère estime pour un parti qu'ils tiennent à nous montrer, pour notre complet supplice, à la fois atroce et triomphant.",4.395664185285568,-1.6906522512435913,-0.9972701072692871
98,98,"«La duchesse doit être alliancée avec tout ça, dit Françoise en reprenant la conversation aux Guermantes de la rue de la Chaise, comme on recommence un morceau à 'andante. Je ne sais plus qui 'a dit qu'un de ceux-là avait marié une cousine au Duc. En tout cas 'est de la même «parenthèse».",2.2932405173778534,-1.5498735308647156,-0.9986340403556824
99,99,C'est une grande famille que les Guermantes!,4.636235594749451,1.8266040682792664,0.9962098002433777
100,100,"» ajoutait-elle avec respect, fondant la grandeur de cette famille à la fois sur le nombre de ses membres et 'éclair de son illustration, comme Pascal la vérité de la Religion sur la Raison et 'autorité des Écritures.",4.457691669464111,1.5598470568656921,0.8801426291465759
101,101,"Car n'ayant que ce seul mot de «grand» pour les deux choses, il lui semblait qu'elles n'en formaient qu'une seule, son vocabulaire, comme certaines pierres, présentant ainsi par endroit un défaut et qui projetait de 'obscurité jusque dans la pensée de Françoise.",1.5364688634872437,-1.6561784148216248,-0.998390257358551
102,102,"«Je me demande si ce serait pas euss qui ont leur château à Guermantes, à dix lieues de Combray, alors ça doit être parent aussi à leur cousine d'Alger. (Nous nous demandâmes longtemps ma mère et moi qui pouvait être cette cousine d'Alger, mais nous comprîmes enfin que Françoise entendait par le nom d'Alger la ville d'Angers. Ce qui est lointain peut nous être plus connu que ce qui est proche. Françoise, qui savait le nom d'Alger à cause d'affreuses dattes que nous recevions au jour de 'an, ignorait celui d'Angers. Son langage, comme la langue française elle-même, et surtout la toponymie, était parsemé d'erreurs.) Je voulais en causer à leur maître d'hôtel.--Comment donc qu'on lui dit?» s'interrompit-elle comme se posant une question de protocole; elle se répondit à elle-même: «Ah oui! 'est Antoine qu'on lui dit», comme si Antoine avait été un titre.",1.2773830890655518,-1.439244419336319,-0.5667147636413574
103,103,"«C'est lui qu'aurait pu 'en dire, mais 'est un vrai seigneur, un grand pédant, on dirait qu'on lui a coupé la langue ou qu'il a oublié d'apprendre à parler. Il ne vous fait même pas réponse quand on lui cause», ajoutait Françoise qui disait: «faire réponse», comme Mme de Sévigné.",4.38140994310379,-1.681812822818756,-0.9982292056083679
104,104,"«Mais, ajouta-t-elle sans sincérité, du moment que je sais ce qui cuit dans ma marmite, je ne 'occupe pas de celle des autres. En tout cas tout ça n'est pas catholique. Et puis 'est pas un homme courageux (cette appréciation aurait pu faire croire que Françoise avait changé d'avis sur la bravoure qui, selon elle, à Combray, ravalait les hommes aux animaux féroces, mais il n'en était rien. Courageux signifiait seulement travailleur). On dit aussi qu'il est voleur comme une pie, mais il ne faut pas toujours croire les cancans. Ici tous les employés partent, rapport à la loge, les concierges sont jaloux et ils montent la tête à la Duchesse. Mais on peut bien dire que 'est un vrai feignant que cet Antoine, et son «Antoinesse» ne vaut pas mieux que lui», ajoutait Françoise qui, pour trouver au nom d'Antoine un féminin qui désignât la femme du maître d'hôtel, avait sans doute dans sa création grammaticale un inconscient ressouvenir de chanoine et chanoinesse.",1.531711459159851,-1.4790249168872833,-0.9987258315086365
105,105,Elle ne parlait pas mal en cela.,2.411491721868515,1.3811033368110657,0.70525723695755
106,106,"Il existe encore près de Notre-Dame une rue appelée rue Chanoinesse, nom qui lui avait été donné (parce qu'elle n'était habitée que par des chanoines) par ces Français de jadis, dont Françoise était, en réalité, la contemporaine.",2.258056193590164,-0.4957195222377777,-0.7567513585090637
107,107,"On avait d'ailleurs, immédiatement après, un nouvel exemple de cette manière de former les féminins, car Françoise ajoutait:",2.296448737382889,1.6131406426429749,-0.994519829750061
108,108,--Mais sûr et certain que 'est à la Duchesse qu'est le château de Guermantes.,2.4964128732681274,0.5727294087409973,-0.8801419138908386
109,109,Et 'est elle dans le pays qu'est madame la mairesse.,4.412765055894852,0.6054050922393799,-0.9989477396011353
110,110,C'est quelque chose.,2.324163466691971,-0.4886639416217804,0.9321498274803162
111,111,"--Je comprends que 'est quelque chose, disait avec conviction le valet de pied, n'ayant pas démêlé 'ironie.",1.362902820110321,-1.4456849694252014,-0.9486778974533081
112,112,"--Penses-tu, mon garçon, que 'est quelque chose?",1.3256994783878326,0.6115568280220032,-0.9778040051460266
113,113,"mais pour des gens comme «euss», être maire et mairesse 'est trois fois rien.",2.3690918684005737,-1.7291002869606018,-0.9990735650062561
114,114,"Ah! si 'était à moi le château de Guermantes, on ne me verrait pas souvent à Paris.",2.226350724697113,-1.6086481809616089,0.9229030609130859
115,115,"Faut-il tout de même que des maîtres, des personnes qui ont de quoi comme Monsieur et Madame, en aient des idées pour rester dans cette misérable ville plutôt que non pas aller à Combray dès 'instant qu'ils sont libres de le faire et que personne les retient.",1.3759096562862396,-1.643571674823761,-0.9983206391334534
